YEAR,STATEFIP,Foreign-born,US-born,incarceration_rate_pct_gap_foreign_minus_us
2014,34,0.7735148514851485,2.676284277274034,-1.9027694257888852
2014,35,4.241498824498898,3.3289350996639753,0.9125637248349221
2014,36,0.629905865042731,2.2833745153894984,-1.6534686503467675
2014,37,0.6411751595162938,2.2939195727058097,-1.652744413189516
2014,38,2.551328502415459,1.3943419357842302,1.1569865666312287
2014,39,2.124705859186547,2.8443186715206803,-0.7196128123341332
2014,40,0.13495049003896697,3.9201336753326115,-3.7851831852936444
2014,41,0.8459277431897609,2.2711264547926384,-1.4251987116028777
2014,42,2.259374060280817,3.4711016089005877,-1.2117275486197705
2014,44,0.0,1.4968914753680358,-1.4968914753680358
2014,45,3.876386170906719,3.4325997559763204,0.44378641493039866
2014,46,4.25887802367473,2.793705302290413,1.4651727213843169
2014,47,1.2782868126555111,3.060943741388043,-1.7826569287325318
2014,48,2.676641895963045,3.542905560961994,-0.866263664998949
2014,49,1.2914245578187853,1.809616091416352,-0.5181915335975666
2014,50,0.0,0.9234892787524367,-0.9234892787524367
2014,51,0.8644412107939892,3.3419683009612755,-2.4775270901672863
2014,53,0.7675927301540137,1.6783349264167677,-0.910742196262754
2014,54,19.748653500897667,3.48377651186244,16.264876989035226
2014,55,1.1805174251477666,2.6233394912890935,-1.442822066141327
2014,56,0.0,2.042398043838966,-2.042398043838966
2015,1,1.2993926488736178,3.235927674015128,-1.9365350251415103
2015,2,1.8434113238124177,1.8427845845739135,0.0006267392385043422
2015,4,5.062968498372204,4.2619987148274525,0.8009697835447515
2015,5,0.0,3.8597904514691774,-3.8597904514691774
2015,6,0.9153111732062074,2.5097879707782353,-1.5944767975720278
2015,8,1.2457277925064683,2.2618570906260023,-1.0161292981195342
2015,9,0.14398176921483324,2.7611637166742478,-2.6171819474594145
2015,10,0.3957992506200855,3.344146708816763,-2.9483474581966775
2015,11,0.0,1.6649889089823877,-1.6649889089823877
2015,12,1.0350053201208043,4.030844627028958,-2.9958393069081537
2015,13,1.9236920265021704,4.182438317582033,-2.258746291079863
2015,15,1.1817142186904377,1.2793404461687683,-0.09762622747833052
2015,16,3.2000980872976954,2.9911216815806645,0.2089764057170305
2015,17,0.759916764561454,2.9703491278381433,-2.2104323632766896
2015,18,1.2185236177412921,3.4130062625956183,-2.194482644854326
2015,19,0.12750410710344998,1.8535081454980784,-1.7260040383946285
2015,20,0.9023731703851073,2.8146739427283247,-1.9123007723432175
2015,21,1.0444172010562054,3.6273515644647074,-2.582934363408502
2015,22,4.016884531590414,5.555795107956685,-1.5389105763662718
2015,23,0.0,1.7577115285197311,-1.7577115285197311
2015,24,0.6750409612233752,3.049350792253521,-2.374309831030146
2015,25,0.6643583939216509,1.5275946018833562,-0.8632362079617052
2015,26,0.3216326908392531,2.5629681034339074,-2.2413354125946543
2015,27,0.5698909230695305,1.603793386379682,-1.0339024633101517
2015,28,10.097982708933717,4.551905242098316,5.546077466835402
2015,29,0.9055560356001037,2.8766237348454347,-1.9710676992453309
2015,30,0.0,1.8169943938286852,-1.8169943938286852
2015,31,1.2002830856334041,2.3474124371811103,-1.1471293515477061
2015,32,0.7416503425625431,3.138554060410528,-2.3969037178479846
2015,33,0.0,1.8841070032782294,-1.8841070032782294
2015,34,0.5484618076190371,2.562729658792651,-2.014267851173614
2015,35,4.649836325761334,3.4966807228491574,1.1531556029121761
2015,36,0.6703434841032467,2.031749960455259,-1.3614064763520124
2015,37,1.128966740312881,2.425786813796806,-1.296820073483925
2015,38,1.8016815694648338,1.4219576719576719,0.37972389750716184
2015,39,0.7364453464772398,2.716350590985973,-1.9799052445087328
2015,40,0.8114194873153607,3.986199204158888,-3.1747797168435277
2015,41,1.222797441963972,1.953549947819289,-0.7307525058553169
2015,42,2.0189559945698328,3.387341348262672,-1.3683853536928394
2015,44,0.0,1.0431883016068466,-1.0431883016068466
2015,45,1.9750461590107984,3.0356386653888157,-1.0605925063780173
2015,46,0.0,3.289194703364404,-3.289194703364404
2015,47,1.2192484147493767,2.9528881402393243,-1.7336397254899478
2015,48,2.321253978594883,3.572873711633151,-1.251619733038268
2015,49,0.8079134082552178,1.571509522923795,-0.7635961146685771
2015,50,0.5168744299179082,1.199102426254032,-0.6822279963361239
2015,51,0.678485445392865,3.2697591637675627,-2.5912737183746977
2015,53,0.617630544637844,1.8311711210293644,-1.2135405763915206
2015,54,6.252771618625277,3.7605619384356124,2.492209680189665
2015,55,1.311873491567585,2.634354368294397,-1.322480876726812
2015,56,0.9145661387463752,1.8454279065758854,-0.9308617678295102
2016,1,0.4563997960224375,3.6490618691366823,-3.1926620731142448
2016,2,0.05518154729058603,2.1419319762700484,-2.0867504289794625
2016,4,4.311831666091757,4.284949352764207,0.026882313327549128
2016,5,2.2500432700628856,4.056665309785727,-1.8066220397228412
2016,6,1.0459578401623697,2.299836355319192,-1.253878515156822
2016,8,1.5850131188938938,2.5833626340810243,-0.9983495151871304
2016,9,0.7938745851679934,2.288823361186612,-1.4949487760186189
2016,10,0.28167691657668653,3.03576045576527,-2.754083539188584
2016,11,0.0,1.8743026528335194,-1.8743026528335194
2016,12,1.1011859836679363,3.5481748356920004,-2.446988852024064
2016,13,2.1098075152697264,4.017358148087908,-1.9075506328181815
2016,15,0.5526265641872579,1.329022610234106,-0.7763960460468481
2016,16,1.5154973296206693,2.3835126209713406,-0.8680152913506716
2016,17,0.6867080224613781,2.6746577539653815,-1.9879497315040038
2016,18,1.074412592900337,3.23383757453526,-2.159424981634923
2016,19,1.7325666810202895,1.8421839581616513,-0.10961727714136169
2016,20,1.6555230812347361,2.7287928906803365,-1.0732698094456001
2016,21,1.6094394115178594,3.4567814172355043,-1.8473420057176448
2016,22,4.007359540477473,5.074628157220304,-1.0672686167428318
2016,23,0.0,1.6404833836858006,-1.6404833836858006
2016,24,0.8626575487954222,2.735801125526463,-1.8731435767310405
2016,25,0.8827116013524748,1.3760960581404535,-0.4933844567879787
2016,26,0.7248665202734957,2.449994688501321,-1.7251281682278252
2016,27,0.670673535584812,1.4684549583998998,-0.7977814228150878
2016,28,11.29868206722938,4.355110040517495,6.943572026711885
2016,29,1.2100773656020631,3.25902832630826,-2.0489509607061964
2016,30,0.0,2.0702779854550393,-2.0702779854550393
2016,31,0.8742848760451811,2.0256129349099017,-1.1513280588647203
2016,32,0.772527808960098,2.999966197563971,-2.2274383886038733
2016,33,1.4709913202375515,2.2616872409643927,-0.790695920726841
2016,34,0.6750681255104257,2.4218753281887344,-1.7468072026783086
2016,35,2.5941494875043185,3.438320764415528,-0.8441712769112091
2016,36,0.706983187424757,2.1360268567665086,-1.4290436693417514
2016,37,1.0841519044020933,2.387903450616311,-1.3037515462142177
