YEAR,STATEFIP,nativity_group,weighted_denominator,weighted_numerator,incarceration_rate_pct
2017,36,US-born,235947800,4693200.0,1.9890840262125775
2017,37,Foreign-born,17541500,194500.0,1.1087991334834535
2017,37,US-born,135518800,3143900.0,2.3198995268553144
2017,38,Foreign-born,1116600,14600.0,1.307540748701415
2017,38,US-born,12672700,163400.0,1.2893858451632247
2017,39,Foreign-born,11079100,51700.0,0.46664440252367073
2017,39,US-born,160921300,4385700.0,2.725369481852309
2017,40,Foreign-born,5670800,266300.0,4.695986456937293
2017,40,US-born,56358300,1807900.0,3.207868228814567
2017,41,Foreign-born,8396600,50800.0,0.6050067884619965
2017,41,US-born,56212100,1185000.0,2.108087048873819
2017,42,Foreign-born,18522500,267700.0,1.445269267107572
2017,42,US-born,168009400,5173200.0,3.0791134305580523
2017,44,Foreign-born,2652900,31000.0,1.1685325492856873
2017,44,US-born,13946300,108900.0,0.7808522690606111
2017,45,Foreign-born,5219200,115800.0,2.2187308399754753
2017,45,US-born,68539400,2115800.0,3.0869835452309182
2017,46,Foreign-born,913500,31100.0,3.4044882320744385
2017,46,US-born,12889400,289200.0,2.2437041289741955
2017,47,Foreign-born,8409400,67600.0,0.8038623445192283
2017,47,US-born,92968900,2933800.0,3.155678942097841
2017,48,Foreign-born,99217300,1541300.0,1.5534589229902447
2017,48,US-born,365144200,12561100.0,3.44003820956214
2017,49,Foreign-born,5824500,82700.0,1.4198643660400034
2017,49,US-born,47848100,814800.0,1.7028889339388606
2017,50,Foreign-born,577200,0.0,0.0
2017,50,US-born,8863800,95000.0,1.0717750851779146
2017,51,Foreign-born,20677300,247100.0,1.1950302989268424
2017,51,US-born,111479100,3332100.0,2.988990761496998
2017,53,Foreign-born,22032100,113100.0,0.5133418965963299
2017,53,US-born,98637400,1775500.0,1.8000271702214372
2017,54,Foreign-born,550300,0.0,0.0
2017,54,US-born,24841500,701900.0,2.82551375722078
2017,55,Foreign-born,6255400,48900.0,0.7817245899542795
2017,55,US-born,79689400,2149500.0,2.6973474514803724
2017,56,Foreign-born,554700,6300.0,1.1357490535424555
2017,56,US-born,8476700,213000.0,2.5127702997628796
2018,1,Foreign-born,3719100,39600.0,1.064773735581189
2018,1,US-born,67725300,2076200.0,3.0656194952255658
2018,2,Foreign-born,848000,11300.0,1.332547169811321
2018,2,US-born,12059500,284500.0,2.359135950910071
2018,4,Foreign-born,17274400,513000.0,2.9697124067984997
2018,4,US-born,95021900,3850500.0,4.052223750524879
2018,5,Foreign-born,3510400,42500.0,1.2106882406563355
2018,5,US-born,41031100,1520600.0,3.7059693744501123
2018,6,Foreign-born,168079000,1585200.0,0.9431279338882311
2018,6,US-born,498447200,11978800.0,2.4032234507486447
2018,8,Foreign-born,11599900,102900.0,0.8870766127294202
2018,8,US-born,85204000,2064000.0,2.422421482559504
2018,9,Foreign-born,9433500,84100.0,0.8915036836805004
2018,9,US-born,41342200,889600.0,2.1517964694670337
2018,10,Foreign-born,1817500,10400.0,0.5722145804676754
2018,10,US-born,11983400,413500.0,3.450606672563713
2018,11,Foreign-born,1978200,0.0,0.0
2018,11,US-born,12372500,264300.0,2.136189129116993
2018,12,Foreign-born,68730700,671400.0,0.9768560483161092
2018,12,US-born,228382400,7874600.0,3.44798898689216
2018,13,Foreign-born,22239800,551700.0,2.4806877759692085
2018,13,US-born,139738300,5318100.0,3.8057569041558406
2018,15,Foreign-born,3401400,55400.0,1.6287411066031634
2018,15,US-born,18662500,215100.0,1.1525787006028132
2018,16,Foreign-born,2061700,70700.0,3.4292089052723482
2018,16,US-born,24842400,589700.0,2.3737642095771743
2018,17,Foreign-born,32374500,224500.0,0.693447003042518
2018,17,US-born,166004200,4365500.0,2.6297527411957042
2018,18,Foreign-born,8628900,73600.0,0.8529476526556107
2018,18,US-born,93846800,2944400.0,3.137453807695094
2018,19,Foreign-born,4924300,43800.0,0.8894665231606523
2018,19,US-born,43851800,736800.0,1.6802046894312204
2018,20,Foreign-born,4494100,37700.0,0.8388776395718831
2018,20,US-born,40947100,1125300.0,2.7481799687889983
2018,21,Foreign-born,4318000,21100.0,0.4886521537748958
2018,21,US-born,62706500,2065200.0,3.29343847926451
2018,22,Foreign-born,4316600,159300.0,3.690404485011352
2018,22,US-born,68006500,3652400.0,5.370663098380302
2018,23,Foreign-born,525000,0.0,0.0
2018,23,US-born,17566700,222000.0,1.2637547177329833
2018,24,Foreign-born,16627900,84900.0,0.5105876268199833
2018,24,US-born,73923200,2097100.0,2.8368631228085364
2018,25,Foreign-born,22609500,162900.0,0.7204935978239236
2018,25,US-born,83797900,1095900.0,1.3077893360096136
2018,26,Foreign-born,13526800,74200.0,0.5485406748085283
2018,26,US-born,136633900,2920200.0,2.1372441246279292
2018,27,Foreign-born,10903500,125300.0,1.1491722841289496
2018,27,US-born,75748800,1071000.0,1.413883784297573
2018,28,Foreign-born,2002200,231100.0,11.542303466187194
2018,28,US-born,43000600,1846200.0,4.293428463788878
2018,29,Foreign-born,5555400,30100.0,0.541815170824783
2018,29,US-born,87620700,2414500.0,2.7556273802879914
2018,30,Foreign-born,309600,0.0,0.0
2018,30,US-born,15837200,319300.0,2.0161392165281744
2018,31,Foreign-born,3536500,105500.0,2.983175455959282
2018,31,US-born,26718400,503500.0,1.884469129888017
2018,32,Foreign-born,9846600,90700.0,0.9211301362906993
2018,32,US-born,37554100,1059900.0,2.822328321008891
2018,33,Foreign-born,1371000,41500.0,3.0269876002917577
2018,33,US-born,18050400,354000.0,1.9611753756149448
2018,34,Foreign-born,34515600,333800.0,0.9670989349743305
2018,34,US-born,94765500,2292900.0,2.419551419029077
2018,35,Foreign-born,3565200,211800.0,5.940760686637496
2018,35,US-born,29135600,1001300.0,3.436689136314337
2018,36,Foreign-born,72802800,549000.0,0.7540918755872027
2018,36,US-born,231530300,4891200.0,2.1125528710497075
2018,37,Foreign-born,18220000,181800.0,0.9978046103183315
2018,37,US-born,137780600,3093600.0,2.2453088460929913
2018,38,Foreign-born,1098300,12200.0,1.1108076117636347
2018,38,US-born,12723600,172800.0,1.358106196359521
2018,39,Foreign-born,12332200,76100.0,0.6170837320186179
2018,39,US-born,161144600,4273000.0,2.6516557179080156
2018,40,Foreign-born,5725200,216000.0,3.772793963529658
2018,40,US-born,56691100,1936200.0,3.415350910460372
2018,41,Foreign-born,8494400,89200.0,1.0501035976643434
2018,41,US-born,56553800,1069000.0,1.8902354925752118
2018,42,Foreign-born,18307400,309200.0,1.688934529206769
2018,42,US-born,168693500,5103600.0,3.025368493747536
2018,44,Foreign-born,2421700,42300.0,1.7467068588181855
2018,44,US-born,13708600,144300.0,1.052623900325343
2018,45,Foreign-born,5617700,105700.0,1.8815529487156666
2018,45,US-born,69159900,1933700.0,2.7959843782307376
2018,46,Foreign-born,591000,7400.0,1.252115059221658
2018,46,US-born,12959200,338400.0,2.6112723007593064
2018,47,Foreign-born,8113500,134900.0,1.662660997103593
2018,47,US-born,92688200,2824700.0,3.047529243204637
2018,48,Foreign-born,96813300,2102800.0,2.1720156218205555
2018,48,US-born,374627900,12443700.0,3.321615928765583
2018,49,Foreign-born,5562000,59500.0,1.0697590794678173
2018,49,US-born,48844600,682000.0,1.3962648890563132
2018,50,Foreign-born,494700,1500.0,0.30321406913280774
2018,50,US-born,8634800,100300.0,1.161578727938111
2018,51,Foreign-born,21145100,186000.0,0.8796364169476616
2018,51,US-born,112646600,3130800.0,2.7793115815302016
2018,53,Foreign-born,23519700,70500.0,0.2997487212847103
2018,53,US-born,100978300,1733600.0,1.7168045015612265
2018,54,Foreign-born,494900,1700.0,0.3435037381289149
2018,54,US-born,24783400,785200.0,3.1682497155353984
2018,55,Foreign-born,6829300,10100.0,0.14789217050063697
2018,55,US-born,80255000,2260600.0,2.816771540713974
2018,56,Foreign-born,445300,0.0,0.0
2018,56,US-born,8822100,214800.0,2.434794436698745
2019,1,Foreign-born,3899100,16700.0,0.4283039675822626
2019,1,US-born,67885800,1996400.0,2.9408212026668314
2019,2,Foreign-born,1075900,7200.0,0.6692071753880472
2019,2,US-born,11651900,278700.0,2.3918845853465958
2019,4,Foreign-born,17575200,311700.0,1.7735217806909738
2019,4,US-born,96963700,3790100.0,3.908782358759
2019,5,Foreign-born,3464800,49800.0,1.4373123989840684
2019,5,US-born,41290300,1451100.0,3.5143847344291514
2019,6,Foreign-born,160731800,1304000.0,0.8112893652656165
2019,6,US-born,501212600,11432900.0,2.281048002384617
2019,8,Foreign-born,10766600,141500.0,1.31424962383668
2019,8,US-born,89654500,2082800.0,2.32314050047683
2019,9,Foreign-born,9321000,33800.0,0.3626220362622037
2019,9,US-born,41944000,751400.0,1.7914362006484836
2019,10,Foreign-born,2103900,9300.0,0.44203621845144725
2019,10,US-born,11702700,415700.0,3.5521717210558243
2019,11,Foreign-born,1900400,400.0,0.021048200378867607
2019,11,US-born,12326700,178000.0,1.444019891779633
2019,12,Foreign-born,68592800,499700.0,0.7285021168402515
2019,12,US-born,231547700,8044700.0,3.474316523118131
2019,13,Foreign-born,22067200,523000.0,2.3700333526682136
2019,13,US-born,141081700,5606700.0,3.9740802669658786
2019,15,Foreign-born,3047300,27500.0,0.9024382240015751
2019,15,US-born,18009000,288900.0,1.6041979010494751
2019,16,Foreign-born,2228100,65800.0,2.953188815582784
2019,16,US-born,25710400,610100.0,2.3729696931980833
2019,17,Foreign-born,30514900,234800.0,0.7694601653618396
2019,17,US-born,165756300,4146600.0,2.5016243726482794
2019,18,Foreign-born,8590600,79000.0,0.9196098060670966
2019,18,US-born,93770900,2884900.0,3.0765408031702797
2019,19,Foreign-born,4048300,108800.0,2.6875478595953854
2019,19,US-born,44236100,918900.0,2.0772626881664524
2019,20,Foreign-born,4477100,41100.0,0.9180049585669295
2019,20,US-born,41540800,1081200.0,2.6027423641335745
2019,21,Foreign-born,4190300,20600.0,0.4916115791232131
2019,21,US-born,62596400,2143700.0,3.4246378385977465
2019,22,Foreign-born,4135600,320700.0,7.7546184350517455
2019,22,US-born,67500300,3254600.0,4.821608200259851
2019,23,Foreign-born,642900,12000.0,1.8665422305179655
2019,23,US-born,17384400,302100.0,1.737764892662387
2019,24,Foreign-born,15802600,247000.0,1.563033931125258
2019,24,US-born,74668500,2026100.0,2.713460160576415
2019,25,Foreign-born,23285000,164000.0,0.7043160833154392
2019,25,US-born,83384600,996200.0,1.1947050174732505
2019,26,Foreign-born,12954300,76500.0,0.5905375049211459
2019,26,US-born,136226000,2871000.0,2.107527197451294
2019,27,Foreign-born,9534000,88200.0,0.9251101321585903
2019,27,US-born,75984500,1008600.0,1.3273759779955123
2019,28,Foreign-born,1320100,68400.0,5.181425649572002
2019,28,US-born,42252700,2040200.0,4.828567168488641
2019,29,Foreign-born,5496700,10400.0,0.18920443174995907
2019,29,US-born,87071300,2407000.0,2.7644011287301327
2019,30,Foreign-born,452600,0.0,0.0
2019,30,US-born,15658700,283100.0,1.8079406336413621
2019,31,Foreign-born,3660700,26200.0,0.7157101100882345
2019,31,US-born,26769100,597400.0,2.2316775685398467
2019,32,Foreign-born,9806900,73500.0,0.7494723103121272
2019,32,US-born,38512800,1051800.0,2.731040069794977
2019,33,Foreign-born,1370800,16900.0,1.2328567259994163
2019,33,US-born,18193700,262500.0,1.4428071255434571
2019,34,Foreign-born,35192200,288300.0,0.8192156216434324
2019,34,US-born,93795200,1959000.0,2.0885930196854425
2019,35,Foreign-born,3380000,205900.0,6.091715976331361
2019,35,US-born,29208000,980900.0,3.358326485894276
2019,36,Foreign-born,67445300,563600.0,0.8356401409735
2019,36,US-born,233151500,4437400.0,1.903226013986614
2019,37,Foreign-born,17785500,150700.0,0.8473194456158106
2019,37,US-born,139508300,3074100.0,2.203524808201376
2019,38,Foreign-born,899900,28400.0,3.155906211801311
2019,38,US-born,13172300,155000.0,1.1767117359914365
2019,39,Foreign-born,11739700,39300.0,0.33476153564401134
2019,39,US-born,161805100,4208600.0,2.6010304990386586
2019,40,Foreign-born,5424000,136100.0,2.5092182890855455
2019,40,US-born,57017300,2073800.0,3.6371417096214658
2019,41,Foreign-born,7971900,146200.0,1.8339417202925274
2019,41,US-born,58356300,1237500.0,2.120593663409092
2019,42,Foreign-born,17105800,280400.0,1.6392100924832511
2019,42,US-born,170086100,5110800.0,3.004831082610513
2019,44,Foreign-born,2390100,0.0,0.0
2019,44,US-born,14020400,119900.0,0.8551824484322843
2019,45,Foreign-born,6056100,59000.0,0.9742243357936626
2019,45,US-born,69581600,1809500.0,2.6005438219299353
2019,46,Foreign-born,898000,0.0,0.0
2019,46,US-born,13046400,395800.0,3.033787098356635
2019,47,Foreign-born,8484500,114000.0,1.3436266132359007
2019,47,US-born,94615200,2871500.0,3.0349246209911303
2019,48,Foreign-born,94794800,1855700.0,1.9575968302058764
2019,48,US-born,382324700,11855100.0,3.1007936447736704
2019,49,Foreign-born,5613400,32000.0,0.5700644885452666
2019,49,US-born,50772000,670600.0,1.3208067438745765
2019,50,Foreign-born,471200,0.0,0.0
2019,50,US-born,9013900,90900.0,1.0084425165577608
2019,51,Foreign-born,19957000,196900.0,0.9866212356566617
2019,51,US-born,113193700,3260000.0,2.8800189409834647
2019,53,Foreign-born,24099100,140600.0,0.5834242772551672
2019,53,US-born,102559900,1605500.0,1.5654266433567117
2019,54,Foreign-born,485400,19400.0,3.996703749484961
2019,54,US-born,24472800,920500.0,3.7613186885031547
2019,55,Foreign-born,6082700,52500.0,0.8631035559866506
2019,55,US-born,80589600,2230000.0,2.7671064256430107
2019,56,Foreign-born,508400,36200.0,7.120377655389457
2019,56,US-born,8581500,132100.0,1.539357921109363
2020,1,Foreign-born,3113300,98800.0,3.173481514791379
2020,1,US-born,68145700,1951800.0,2.864157239561704
2020,2,Foreign-born,956400,14200.0,1.4847344207444584
2020,2,US-born,12172500,242200.0,1.9897309509139454
2020,4,Foreign-born,15367500,383200.0,2.493574101187571
2020,4,US-born,103076700,3230300.0,3.13387991660579
2020,5,Foreign-born,3031500,36900.0,1.2172191984166254
2020,5,US-born,42599400,1546700.0,3.6308023117696493
2020,6,Foreign-born,153866700,1214200.0,0.7891246124080129
2020,6,US-born,501481600,11666700.0,2.3264462743996988
2020,8,Foreign-born,10263600,101400.0,0.9879574418332748
2020,8,US-born,90443300,2160900.0,2.3892317064945665
2020,9,Foreign-born,7929500,48500.0,0.6116400781890409
2020,9,US-born,43079800,688800.0,1.598893216774451
2020,10,Foreign-born,1609300,29700.0,1.845522898154477
2020,10,US-born,12100300,396700.0,3.278431113278183
2020,11,Foreign-born,1945200,0.0,0.0
2020,11,US-born,12444000,215000.0,1.7277402764384442
2020,12,Foreign-born,65119000,651800.0,1.000936746571661
2020,12,US-born,232180000,8090400.0,3.4845378585580153
2020,13,Foreign-born,19832300,232000.0,1.1698088471836348
2020,13,US-born,145130800,5258200.0,3.6230765626593393
2020,15,Foreign-born,2870200,14900.0,0.5191275869277403
2020,15,US-born,18931600,181600.0,0.9592427475754823
2020,16,Foreign-born,2291400,23400.0,1.021209740769835
2020,16,US-born,25737700,614200.0,2.386382621601775
2020,17,Foreign-born,29403900,127300.0,0.43293576702410225
2020,17,US-born,165163200,4218400.0,2.55407984345181
2020,18,Foreign-born,8409200,57600.0,0.6849640869523854
2020,18,US-born,95222900,2833400.0,2.9755447481645696
2020,19,Foreign-born,3503400,61800.0,1.7640006850488097
2020,19,US-born,44900200,843400.0,1.8783880695408928
2020,20,Foreign-born,3990500,42700.0,1.0700413482019797
2020,20,US-born,40907400,906600.0,2.2162249372974085
2020,21,Foreign-born,3582500,89700.0,2.5038381018841593
2020,21,US-born,63545300,2239300.0,3.5239427620925543
2020,22,Foreign-born,3480200,211500.0,6.077236940405723
2020,22,US-born,67359500,2879000.0,4.274081606900289
2020,23,Foreign-born,682800,6400.0,0.9373169302870533
2020,23,US-born,17409000,202200.0,1.161468206100293
2020,24,Foreign-born,15677300,44400.0,0.2832120326841995
2020,24,US-born,74343900,2316800.0,3.1163283066936223
2020,25,Foreign-born,21167500,63300.0,0.2990433447502067
2020,25,US-born,86164200,1090500.0,1.2656068297506389
2020,26,Foreign-born,12938900,76000.0,0.5873760520600668
2020,26,US-born,137992400,2792300.0,2.0235172371811783
2020,27,Foreign-born,9245400,192400.0,2.0810348930278844
2020,27,US-born,77228700,1008900.0,1.3063796231193845
2020,28,Foreign-born,1389500,141900.0,10.212306585102555
2020,28,US-born,41921200,1844400.0,4.399683215175138
2020,29,Foreign-born,4426300,49400.0,1.1160562998441135
2020,29,US-born,87888800,2004400.0,2.280609133359427
2020,30,Foreign-born,357300,11300.0,3.162608452280996
2020,30,US-born,15388400,261500.0,1.699331964336773
2020,31,Foreign-born,3668100,17000.0,0.46345519478749214
2020,31,US-born,26542500,631500.0,2.379203164735801
2020,32,Foreign-born,9520400,81500.0,0.8560564682156212
2020,32,US-born,39378400,824000.0,2.0925177254535483
2020,33,Foreign-born,1353000,16200.0,1.197339246119734
2020,33,US-born,18614500,278600.0,1.496682693599076
2020,34,Foreign-born,33165100,298400.0,0.8997409927906141
2020,34,US-born,95683500,2368400.0,2.475243903076288
2020,35,Foreign-born,2585000,11700.0,0.45261121856866543
2020,35,US-born,29517400,1151300.0,3.900411282836564
2020,36,Foreign-born,64049300,496900.0,0.7758086349109202
2020,36,US-born,232653100,4243600.0,1.8240032047713957
2020,37,Foreign-born,16448300,132900.0,0.8079862356596123
2020,37,US-born,143916100,2755200.0,1.9144487656349776
2020,38,Foreign-born,807500,5700.0,0.7058823529411765
2020,38,US-born,12582800,163100.0,1.2962138792637568
2020,39,Foreign-born,11591900,111700.0,0.963603895823808
2020,39,US-born,162931200,4001800.0,2.4561287218163246
2020,40,Foreign-born,5891400,136600.0,2.318633940998744
2020,40,US-born,57109700,2010200.0,3.5198924175752984
2020,41,Foreign-born,7723000,162200.0,2.1002201217143597
2020,41,US-born,58662000,1054200.0,1.797074767311036
2020,42,Foreign-born,17365500,301000.0,1.7333218162448534
2020,42,US-born,169417400,4862100.0,2.8698941194942194
2020,44,Foreign-born,2471800,10300.0,0.4167003802896674
2020,44,US-born,13328800,110700.0,0.8305323810095432
2020,45,Foreign-born,5139000,56000.0,1.0897061685152754
2020,45,US-born,70324500,1528000.0,2.172784733627683
2020,46,Foreign-born,705800,1300.0,0.18418815528478322
2020,46,US-born,13390400,353700.0,2.641444617039073
2020,47,Foreign-born,6756700,100900.0,1.4933325439933696
2020,47,US-born,97522800,3100100.0,3.178846382589507
2020,48,Foreign-born,90062600,1573900.0,1.7475622511453144
2020,48,US-born,393418200,11945500.0,3.036336397248526
2020,49,Foreign-born,5203700,38700.0,0.7437015969406384
2020,49,US-born,52444500,638100.0,1.2167148128021053
2020,50,Foreign-born,608300,0.0,0.0
2020,50,US-born,9337100,76100.0,0.8150282207537674
2020,51,Foreign-born,18082600,121500.0,0.6719166491544357
2020,51,US-born,113657900,3626900.0,3.191067228938772
2020,53,Foreign-born,23264400,225000.0,0.9671429308299376
2020,53,US-born,104512200,1569600.0,1.5018342356203391
2020,54,Foreign-born,561200,41400.0,7.377049180327869
2020,54,US-born,24275800,770300.0,3.1731189085426634
2020,55,Foreign-born,5907000,4100.0,0.06940917555442695
2020,55,US-born,82084400,2161500.0,2.6332652733040627
2020,56,Foreign-born,470300,0.0,0.0
2020,56,US-born,8617200,239400.0,2.7781646010304972
2021,1,Foreign-born,3543000,55100.0,1.555179226644087
2021,1,US-born,68948400,1634100.0,2.370033242250727
2021,2,Foreign-born,846800,23700.0,2.7987718469532354
2021,2,US-born,11815700,207600.0,1.7569843513291636
2021,4,Foreign-born,15085400,216200.0,1.4331737971813807
2021,4,US-born,98023900,3208400.0,3.2730793204514406
2021,5,Foreign-born,3214200,28600.0,0.8898015058179329
2021,5,US-born,42136300,1255700.0,2.980090800568631
2021,6,Foreign-born,149571900,1535400.0,1.0265297158089188
2021,6,US-born,497661700,12161000.0,2.443627870097297
2021,8,Foreign-born,11111900,98400.0,0.8855371268639928
2021,8,US-born,89196200,1962100.0,2.199757388767683
2021,9,Foreign-born,8896000,36500.0,0.410296762589928
2021,9,US-born,43520800,696000.0,1.5992353081744821
2021,10,Foreign-born,1946500,7000.0,0.359619830464937
2021,10,US-born,11825200,337800.0,2.8566113046713792
2021,11,Foreign-born,1681500,0.0,0.0
2021,11,US-born,11483700,153800.0,1.3392896017833973
2021,12,Foreign-born,65456100,626900.0,0.9577411425367535
2021,12,US-born,231582000,7849100.0,3.389339413253189
2021,13,Foreign-born,19227400,177400.0,0.9226416468165223
2021,13,US-born,146292000,5423200.0,3.7071063352746565
2021,15,Foreign-born,3013500,81300.0,2.697859631657541
2021,15,US-born,18528200,255200.0,1.3773599162357921
2021,16,Foreign-born,2152900,1100.0,0.05109387338009197
2021,16,US-born,26498200,610400.0,2.303552694145263
2021,17,Foreign-born,28924300,89700.0,0.3101198646121081
2021,17,US-born,165579000,4074600.0,2.4608193067961515
2021,18,Foreign-born,8574000,64600.0,0.7534406344763238
2021,18,US-born,95174200,2498000.0,2.6246608849877378
2021,19,Foreign-born,3612100,46500.0,1.2873397746463278
2021,19,US-born,44893100,723800.0,1.6122744920711647
2021,20,Foreign-born,4857800,15500.0,0.3190744781588373
2021,20,US-born,41389300,1031500.0,2.4921900104616412
2021,21,Foreign-born,4003500,71700.0,1.7909329336830273
2021,21,US-born,64370200,1812500.0,2.815743931197977
2021,22,Foreign-born,4351100,268700.0,6.175449886235664
2021,22,US-born,66112800,3174000.0,4.800885758884815
2021,23,Foreign-born,551500,0.0,0.0
2021,23,US-born,17961900,239200.0,1.3317076701239845
2021,24,Foreign-born,16583500,134800.0,0.8128561521994755
2021,24,US-born,75013400,2240900.0,2.9873329298498668
2021,25,Foreign-born,22022300,109100.0,0.4954069284316352
2021,25,US-born,85556700,1160800.0,1.35676107189735
2021,26,Foreign-born,12862900,74200.0,0.5768528092420838
2021,26,US-born,135875300,2664400.0,1.9609156336729339
2021,27,Foreign-born,10441100,46600.0,0.44631312792713407
2021,27,US-born,76228800,1002900.0,1.3156444808261445
2021,28,Foreign-born,1591500,241300.0,15.161797046811186
2021,28,US-born,41854700,1654100.0,3.952005390075666
2021,29,Foreign-born,4819600,43600.0,0.9046393891609261
2021,29,US-born,87623200,1866200.0,2.129801239854285
2021,30,Foreign-born,377500,0.0,0.0
2021,30,US-born,16375400,326200.0,1.9920124088571884
2021,31,Foreign-born,3335200,43100.0,1.2922763252578557
2021,31,US-born,27237200,539300.0,1.9800126297857341
2021,32,Foreign-born,8507000,44200.0,0.5195721170800517
2021,32,US-born,40749300,926000.0,2.272431673672922
2021,33,Foreign-born,1473500,25400.0,1.7237869019341703
2021,33,US-born,19076100,193600.0,1.0148824969464407
2021,34,Foreign-born,33720700,193300.0,0.5732383965931905
2021,34,US-born,100316800,2266800.0,2.2596414558678113
2021,35,Foreign-born,3316400,72100.0,2.1740441442528042
2021,35,US-born,29402100,1030300.0,3.504171470745287
2021,36,Foreign-born,65157400,513900.0,0.7887055039028568
2021,36,US-born,234345700,4612300.0,1.9681607129979344
2021,37,Foreign-born,16610200,113100.0,0.6809069126199564
2021,37,US-born,139562900,2596100.0,1.860164843235559
2021,38,Foreign-born,1025000,4300.0,0.41951219512195126
2021,38,US-born,12647600,157500.0,1.2452955501439007
2021,39,Foreign-born,12193300,80600.0,0.6610187562021766
2021,39,US-born,161873300,4128400.0,2.5503897183785096
2021,40,Foreign-born,4786900,34200.0,0.7144498527230566
2021,40,US-born,58615000,1889900.0,3.2242600017060483
2021,41,Foreign-born,8220500,116900.0,1.4220546195486894
2021,41,US-born,57785300,1119900.0,1.9380361441404648
2021,42,Foreign-born,17431400,117600.0,0.6746446068588868
2021,42,US-born,173072300,5039000.0,2.9114999916219984
2021,44,Foreign-born,2634100,35800.0,1.3590979841312023
2021,44,US-born,14330900,155100.0,1.0822767586125088
2021,45,Foreign-born,5593900,91800.0,1.641073312000572
2021,45,US-born,69329800,1521000.0,2.193861802572631
2021,46,Foreign-born,736300,0.0,0.0
2021,46,US-born,13115000,352300.0,2.6862371330537553
2021,47,Foreign-born,7743700,133400.0,1.7226907034105143
2021,47,US-born,96680900,2522700.0,2.6093054574378183
2021,48,Foreign-born,93626000,1394200.0,1.4891162711212698
2021,48,US-born,388959800,11786200.0,3.0301846103376233
2021,49,Foreign-born,6257300,110900.0,1.772329918655011
2021,49,US-born,52804700,538900.0,1.020553094705585
2021,50,Foreign-born,437200,2500.0,0.5718206770356817
2021,50,US-born,9095000,75000.0,0.8246289169873556
2021,51,Foreign-born,19107500,229800.0,1.2026691089886172
2021,51,US-born,114859000,3179600.0,2.768263697228776
2021,53,Foreign-born,22574100,113400.0,0.5023456084627959
2021,53,US-born,103853800,1692900.0,1.6300799778149666
2021,54,Foreign-born,482600,29600.0,6.1334438458350595
2021,54,US-born,24163400,763700.0,3.1605651522550633
2021,55,Foreign-born,5792100,46400.0,0.8010911413822275
2021,55,US-born,82621000,2166100.0,2.6217305527650354
2021,56,Foreign-born,358700,22400.0,6.244772790632841
2021,56,US-born,8538400,134100.0,1.570551859833224
2022,1,Foreign-born,3711200,52000.0,1.4011640439749944
2022,1,US-born,70548800,1527900.0,2.165734923910825
2022,2,Foreign-born,1158500,0.0,0.0
2022,2,US-born,12159300,214300.0,1.7624369823920785
2022,4,Foreign-born,16235100,276800.0,1.7049479214787713
2022,4,US-born,100874400,2493600.0,2.4719849634793367
2022,5,Foreign-born,3438700,60100.0,1.7477535115014395
2022,5,US-born,42148400,1205500.0,2.860132294464321
2022,6,Foreign-born,151148200,1096500.0,0.7254469454482422
2022,6,US-born,496672900,8248800.0,1.6608113710250751
2022,8,Foreign-born,10561300,149400.0,1.4145985816140056
2022,8,US-born,92827600,1442800.0,1.554279115263133
2022,9,Foreign-born,9781800,35900.0,0.3670081171154593
2022,9,US-born,42868000,652800.0,1.5228142203974995
2022,10,Foreign-born,1959300,14400.0,0.7349563619660082
2022,10,US-born,12517500,236400.0,1.888556021569802
2022,11,Foreign-born,2057600,0.0,0.0
2022,11,US-born,11089700,165200.0,1.4896705952370217
2022,12,Foreign-born,69947900,369000.0,0.5275354942750247
2022,12,US-born,237825200,6307300.0,2.652073876107326
2022,13,Foreign-born,21119600,211500.0,1.001439421201159
2022,13,US-born,147244400,4605000.0,3.127453404000424
2022,15,Foreign-born,3187900,18300.0,0.5740456099626714
2022,15,US-born,18480200,169000.0,0.9144922673997035
2022,16,Foreign-born,2132000,41600.0,1.951219512195122
2022,16,US-born,27850500,567200.0,2.036588212060825
2022,17,Foreign-born,27361800,166600.0,0.6088780708871492
2022,17,US-born,167189600,3362600.0,2.0112495035576377
2022,18,Foreign-born,9393100,11300.0,0.12030107206353599
2022,18,US-born,95869000,2196000.0,2.2906257497209737
2022,19,Foreign-born,4630300,8000.0,0.17277498218257997
2022,19,US-born,44943500,826200.0,1.8383080979451978
2022,20,Foreign-born,3988100,21400.0,0.5365963742132845
2022,20,US-born,43002100,1177400.0,2.7380058183205005
2022,21,Foreign-born,4255000,77900.0,1.8307873090481788
2022,21,US-born,64077200,1780600.0,2.7788355296423686
2022,22,Foreign-born,4377200,230100.0,5.2567851594626696
2022,22,US-born,66646200,2722300.0,4.084704004129268
2022,23,Foreign-born,756000,0.0,0.0
2022,23,US-born,18454900,163800.0,0.8875691550753458
2022,24,Foreign-born,16852000,93300.0,0.5536434844528838
2022,24,US-born,73560300,1638400.0,2.227288360705435
2022,25,Foreign-born,23554900,77200.0,0.32774497026096483
2022,25,US-born,84648600,747100.0,0.8825899069801507
2022,26,Foreign-born,11929000,52000.0,0.43591248218626877
2022,26,US-born,140065500,2865800.0,2.046042744287494
2022,27,Foreign-born,9592300,69700.0,0.7266244800517081
2022,27,US-born,78970800,816400.0,1.0337998348756756
2022,28,Foreign-born,1549900,198800.0,12.826633976385574
