YEAR,STATEFIP,citizenship_group,weighted_denominator,weighted_numerator,uninsured_rate_pct
2013,32,Naturalized citizen,24967100,4354100.0,17.439350184843253
2013,32,Non-citizen / foreign-born unknown,27688800,14726500.0,53.185764641299
2013,32,US-born,221842500,38035400.0,17.14522690647644
2013,33,Naturalized citizen,4261000,429500.0,10.079793475709927
2013,33,Non-citizen / foreign-born unknown,3249100,798800.0,24.585269767012402
2013,33,US-born,123377500,13014100.0,10.548195578610363
2013,34,Naturalized citizen,100612100,15064000.0,14.97235421982048
2013,34,Non-citizen / foreign-born unknown,90840200,42250600.0,46.51090596453993
2013,34,US-born,676969400,59422900.0,8.777782274944776
2013,35,Naturalized citizen,7550500,1810700.0,23.981193298457057
2013,35,Non-citizen / foreign-born unknown,14394200,8586200.0,59.65041475038557
2013,35,US-born,184128200,30045000.0,16.317435352107935
2013,36,Naturalized citizen,237233900,26227400.0,11.055502607342374
2013,36,Non-citizen / foreign-born unknown,202110500,70968300.0,35.11361359256446
2013,36,US-born,1479165200,111536500.0,7.540503251428577
2013,37,Naturalized citizen,24239700,4967700.0,20.494065520612878
2013,37,Non-citizen / foreign-born unknown,50584700,29988300.0,59.28334061484995
2013,37,US-born,898969800,116264300.0,12.933059597775143
2013,38,Naturalized citizen,610600,6100.0,0.9990173599737963
2013,38,Non-citizen / foreign-born unknown,1316600,382200.0,29.029317940148868
2013,38,US-born,69910700,6960200.0,9.955843669137915
2013,39,Naturalized citizen,23323600,2733800.0,11.721175118763828
2013,39,Non-citizen / foreign-born unknown,23951200,8435300.0,35.218694679181
2013,39,US-born,1100804300,118326900.0,10.749131339694076
2013,40,Naturalized citizen,7437700,1774500.0,23.858181964854726
2013,40,Non-citizen / foreign-born unknown,14669200,8694300.0,59.26908079513539
2013,40,US-born,359735300,58223700.0,16.185150581552602
2013,41,Naturalized citizen,15892400,2794700.0,17.585135033097583
2013,41,Non-citizen / foreign-born unknown,24570100,10532500.0,42.86714339786977
2013,41,US-born,348298000,44676600.0,12.827119305881746
2013,42,Naturalized citizen,41811100,5778400.0,13.820253473359944
2013,42,Non-citizen / foreign-born unknown,39340600,14027000.0,35.65527724539026
2013,42,US-born,1174253300,104147200.0,8.869227789268296
2013,44,Naturalized citizen,6978400,1186800.0,17.006763728075203
2013,44,Non-citizen / foreign-born unknown,6773500,2839300.0,41.917767771462316
2013,44,US-born,89026100,8212600.0,9.224935159464472
2013,45,Naturalized citizen,9124700,2105600.0,23.075827150481658
2013,45,Non-citizen / foreign-born unknown,13896800,8227900.0,59.20715560416787
2013,45,US-born,449275900,65082700.0,14.486132018209746
2013,46,Naturalized citizen,810800,69800.0,8.60878145041934
2013,46,Non-citizen / foreign-born unknown,1503900,434600.0,28.89819801848527
2013,46,US-born,81780500,10102700.0,12.353433887051315
2013,47,Naturalized citizen,11079200,2244800.0,20.261390714130982
2013,47,Non-citizen / foreign-born unknown,19048100,11494100.0,60.34250135184087
2013,47,US-born,614011100,76977800.0,12.536874333379316
2013,48,Naturalized citizen,148753600,38270800.0,25.727646255283904
2013,48,Non-citizen / foreign-born unknown,287020300,169391600.0,59.01728902102047
2013,48,US-born,2173214300,377966300.0,17.392039984275826
2013,49,Naturalized citizen,9233800,1394600.0,15.103207780112196
2013,49,Non-citizen / foreign-born unknown,14829700,7312000.0,49.306459334983174
2013,49,US-born,263059300,30239700.0,11.495392863890386
2013,50,Naturalized citizen,1529800,24600.0,1.6080533403059223
2013,50,Non-citizen / foreign-born unknown,1177800,150700.0,12.795041602988622
2013,50,US-born,59364800,4199100.0,7.073383553890521
2013,51,Naturalized citizen,46753100,6931900.0,14.82661042797162
2013,51,Non-citizen / foreign-born unknown,48288100,20796100.0,43.06671830119636
2013,51,US-born,716941800,73040300.0,10.187758615831857
2013,53,Naturalized citizen,43864500,6913400.0,15.760808854540686
2013,53,Non-citizen / foreign-born unknown,50584000,20234500.0,40.00177921872529
2013,53,US-born,590974400,69140200.0,11.699356181925985
2013,54,Naturalized citizen,1400400,202600.0,14.467295058554699
2013,54,Non-citizen / foreign-born unknown,1425000,511100.0,35.86666666666667
2013,54,US-born,181517300,24769300.0,13.645696580987046
2013,55,Naturalized citizen,11612800,1297800.0,11.175599338660788
2013,55,Non-citizen / foreign-born unknown,15991000,6445700.0,40.308298417860044
2013,55,US-born,542315800,44789600.0,8.258951703048298
2013,56,Naturalized citizen,818600,50600.0,6.181285120938187
2013,56,Non-citizen / foreign-born unknown,1024000,359700.0,35.126953125
2013,56,US-born,56037500,6954500.0,12.410439437876422
2014,1,Naturalized citizen,5119500,672600.0,13.138001757984178
2014,1,Non-citizen / foreign-born unknown,10159400,5340700.0,52.56904935330826
2014,1,US-born,465522300,53836500.0,11.564752107471543
2014,2,Naturalized citizen,3127600,498200.0,15.929146949737818
2014,2,Non-citizen / foreign-born unknown,2444800,813000.0,33.25425392670157
2014,2,US-born,66185100,11422700.0,17.258718352015787
2014,4,Naturalized citizen,36553200,4926300.0,13.477069039099177
2014,4,Non-citizen / foreign-born unknown,55610900,24382500.0,43.84482178853426
2014,4,US-born,570922100,64854500.0,11.359605802613002
2014,5,Naturalized citizen,4096600,671100.0,16.381877654640434
2014,5,Non-citizen / foreign-born unknown,10242600,5082800.0,49.624118876066625
2014,5,US-born,280292300,29603500.0,10.561652960141966
2014,6,Naturalized citizen,513117900,48829900.0,9.516311943122624
2014,6,Non-citizen / foreign-born unknown,534038800,188650100.0,35.3251673848417
2014,6,US-born,2784050700,248814400.0,8.937136094540232
2014,8,Naturalized citizen,21826300,2260100.0,10.354938766533953
2014,8,Non-citizen / foreign-born unknown,31464000,13871800.0,44.087846427663365
2014,8,US-born,474067100,39582900.0,8.349640799793953
2014,9,Naturalized citizen,23661300,1575400.0,6.658129519510762
2014,9,Non-citizen / foreign-born unknown,25744600,8361900.0,32.480209441980065
2014,9,US-born,297126600,13949900.0,4.694934751718628
2014,10,Naturalized citizen,3772800,324300.0,8.595737913486005
2014,10,Non-citizen / foreign-born unknown,4199200,1175400.0,27.991045913507335
2014,10,US-born,84265200,5766100.0,6.842801061410879
2014,11,Naturalized citizen,3592300,269600.0,7.50494112407093
2014,11,Non-citizen / foreign-born unknown,5689700,1265600.0,22.243703534457
2014,11,US-born,55453500,2188900.0,3.947271137078814
2014,12,Naturalized citizen,212837400,33335900.0,15.662613807535704
2014,12,Non-citizen / foreign-born unknown,184744300,85715800.0,46.39699303307328
2014,12,US-born,1524640900,205618300.0,13.48634291523991
2014,13,Naturalized citizen,41202300,6965900.0,16.90658045788706
2014,13,Non-citizen / foreign-born unknown,57914500,31849300.0,54.9936544388711
2014,13,US-born,897073400,124489100.0,13.877247948718576
2014,15,Naturalized citizen,13875700,512200.0,3.691345301498303
2014,15,Non-citizen / foreign-born unknown,10210600,1338600.0,13.109905392435312
2014,15,US-born,112739100,4696200.0,4.165546824482367
2014,16,Naturalized citizen,3727400,853700.0,22.903364275366204
2014,16,Non-citizen / foreign-born unknown,6562900,3755400.0,57.221655061024855
2014,16,US-born,151620600,17782500.0,11.728287580975143
2014,17,Naturalized citizen,90169500,9432600.0,10.460965182240114
2014,17,Non-citizen / foreign-born unknown,86745200,35494800.0,40.91846004159308
2014,17,US-born,1097004000,83124900.0,7.577447301924149
2014,18,Naturalized citizen,12552800,1615100.0,12.866452106302976
2014,18,Non-citizen / foreign-born unknown,19674400,7534900.0,38.297991298336925
2014,18,US-born,623430900,72147600.0,11.572669882099202
2014,19,Naturalized citizen,5698400,459400.0,8.061912115681595
2014,19,Non-citizen / foreign-born unknown,9707600,2135500.0,21.998228192344143
2014,19,US-born,293488900,15707500.0,5.351991165594338
2014,20,Naturalized citizen,8012000,1115200.0,13.919121318022965
2014,20,Non-citizen / foreign-born unknown,12431300,5611200.0,45.13767667098373
2014,20,US-born,267143600,24714400.0,9.251353953454247
2014,21,Naturalized citizen,5633200,746900.0,13.258893701626073
2014,21,Non-citizen / foreign-born unknown,10353500,4041600.0,39.036074757328436
2014,21,US-born,422838100,35462700.0,8.386827014878746
2014,22,Naturalized citizen,7497700,1389800.0,18.53635114768529
2014,22,Non-citizen / foreign-born unknown,10932700,5877200.0,53.757992078809444
2014,22,US-born,443521100,63364700.0,14.286738556519635
2014,23,Naturalized citizen,2468500,160400.0,6.497873202349605
2014,23,Non-citizen / foreign-born unknown,2415000,191400.0,7.925465838509317
2014,23,US-born,126939700,12543200.0,9.88122707080606
2014,24,Naturalized citizen,43730400,4092800.0,9.359164334193148
2014,24,Non-citizen / foreign-born unknown,44934600,16908500.0,37.62913211645369
2014,24,US-born,500430900,27390900.0,5.473462969612788
2014,25,Naturalized citizen,54895400,2120200.0,3.8622543965432437
2014,25,Non-citizen / foreign-born unknown,50465100,6245900.0,12.376672195239879
2014,25,US-born,549665200,13896300.0,2.52813894712636
2014,26,Naturalized citizen,33022800,2647500.0,8.01718812456848
2014,26,Non-citizen / foreign-born unknown,31164600,8604500.0,27.609852204103376
2014,26,US-born,919440800,74129700.0,8.062476670602392
2014,27,Naturalized citizen,22037400,1671500.0,7.584833056531169
2014,27,Non-citizen / foreign-born unknown,21717000,6662900.0,30.68057282313395
2014,27,US-born,498356200,24479700.0,4.9120889837429536
2014,28,Naturalized citizen,2336500,453400.0,19.405093087952068
2014,28,Non-citizen / foreign-born unknown,3968600,2401900.0,60.522602429068186
2014,28,US-born,291004700,42353000.0,14.554060467064623
2014,29,Naturalized citizen,10768500,1640900.0,15.237962576031943
2014,29,Non-citizen / foreign-born unknown,11674500,4376000.0,37.48340400017131
2014,29,US-born,579421800,65151700.0,11.244261089244485
2014,30,Naturalized citizen,1155000,100800.0,8.727272727272728
2014,30,Non-citizen / foreign-born unknown,1210500,308300.0,25.46881453944651
2014,30,US-born,99025700,13666100.0,13.800558844825131
2014,31,Naturalized citizen,4353300,663300.0,15.236716973330577
2014,31,Non-citizen / foreign-born unknown,7659800,3228500.0,42.1486200684091
2014,31,US-born,174837800,13572700.0,7.763023785474308
2014,32,Naturalized citizen,25469900,2441100.0,9.584254355140773
2014,32,Non-citizen / foreign-born unknown,29348700,14718700.0,50.151114018678854
2014,32,US-born,224385100,26374000.0,11.753899880161384
2014,33,Naturalized citizen,4276600,241300.0,5.642332694196324
2014,33,Non-citizen / foreign-born unknown,3535200,797900.0,22.570151618013128
2014,33,US-born,123482100,11105000.0,8.993206302775867
2014,34,Naturalized citizen,106412700,12739700.0,11.971973270107798
2014,34,Non-citizen / foreign-born unknown,87921100,36409500.0,41.41156104734813
2014,34,US-born,677682700,47491100.0,7.007866660901923
2014,35,Naturalized citizen,7791200,1264900.0,16.23498305780881
2014,35,Non-citizen / foreign-born unknown,13604700,7223800.0,53.09782648643484
2014,35,US-born,184496500,22850400.0,12.385275601434174
2014,36,Naturalized citizen,243483200,20152300.0,8.276669601845219
2014,36,Non-citizen / foreign-born unknown,202790500,62125900.0,30.635508073603052
2014,36,US-born,1479505900,84989500.0,5.74445157670544
2014,37,Naturalized citizen,26627400,3574300.0,13.42339094316381
2014,37,Non-citizen / foreign-born unknown,49678200,27169200.0,54.69038733287438
2014,37,US-born,906217400,98261700.0,10.843060395882931
2014,38,Naturalized citizen,921100,179500.0,19.487569210726306
2014,38,Non-citizen / foreign-born unknown,1783300,332200.0,18.62838557730051
2014,38,US-born,70775500,5376000.0,7.595848845998969
2014,39,Naturalized citizen,23808500,2139400.0,8.985866392254866
2014,39,Non-citizen / foreign-born unknown,24278300,7473100.0,30.780985489099322
2014,39,US-born,1103109900,90575700.0,8.210940723131937
2014,40,Naturalized citizen,6987800,865500.0,12.385872520678898
2014,40,Non-citizen / foreign-born unknown,15001400,7255300.0,48.36415267908328
2014,40,US-born,362095700,51654200.0,14.265344769352412
2014,41,Naturalized citizen,16168800,1335100.0,8.257260897531047
2014,41,Non-citizen / foreign-born unknown,22727200,8307700.0,36.553996972790316
2014,41,US-born,353787500,29982300.0,8.474663463237112
2014,42,Naturalized citizen,42453500,3772700.0,8.886664232630997
2014,42,Non-citizen / foreign-born unknown,38866300,12922700.0,33.24911298477087
2014,42,US-born,1175586500,94859000.0,8.069078710924291
2014,44,Naturalized citizen,7142500,518000.0,7.252362618130906
2014,44,Non-citizen / foreign-born unknown,6600700,1994300.0,30.213462208553636
2014,44,US-born,89612500,4582400.0,5.113572325289441
2014,45,Naturalized citizen,8754800,1189100.0,13.582263444053547
2014,45,Non-citizen / foreign-born unknown,13810300,8177100.0,59.210154739578435
2014,45,US-born,455435800,56762000.0,12.46322752844638
2014,46,Naturalized citizen,1073200,148800.0,13.865076407007082
2014,46,Non-citizen / foreign-born unknown,1245000,271200.0,21.783132530120483
2014,46,US-born,82563500,8366400.0,10.13329134544926
2014,47,Naturalized citizen,11384700,2084800.0,18.312296327527296
2014,47,Non-citizen / foreign-born unknown,20880500,10743000.0,51.44991738703575
2014,47,US-born,617461900,66456900.0,10.762915088364156
2014,48,Naturalized citizen,156545600,30850300.0,19.706909679991007
2014,48,Non-citizen / foreign-born unknown,293212800,159422000.0,54.37075052658001
2014,48,US-born,2208810100,331383200.0,15.002792680095043
2014,49,Naturalized citizen,9584600,1355800.0,14.145608580431107
2014,49,Non-citizen / foreign-born unknown,15578400,7739700.0,49.682252349406866
2014,49,US-born,266310900,27552300.0,10.345915244175135
2014,50,Naturalized citizen,1227800,116400.0,9.480371395992833
2014,50,Non-citizen / foreign-born unknown,1212400,181100.0,14.937314417683933
2014,50,US-born,59606500,2615800.0,4.388447568637648
2014,51,Naturalized citizen,48753800,5146700.0,10.556510466876428
2014,51,Non-citizen / foreign-born unknown,52300600,20470600.0,39.14027754939714
2014,51,US-born,716339100,63873100.0,8.916601090182011
2014,53,Naturalized citizen,42906100,3571000.0,8.322825891889499
2014,53,Non-citizen / foreign-born unknown,50044400,16451100.0,32.87300876821382
2014,53,US-born,601200900,44373900.0,7.380877174335568
2014,54,Naturalized citizen,1236300,155200.0,12.553587316994259
2014,54,Non-citizen / foreign-born unknown,1445800,286000.0,19.781435883248026
2014,54,US-born,181377900,16793600.0,9.2589008914537
2014,55,Naturalized citizen,12601500,1097800.0,8.711661310161489
2014,55,Non-citizen / foreign-born unknown,14831400,5470300.0,36.8832342192915
2014,55,US-born,543564900,37102300.0,6.825735068618301
2014,56,Naturalized citizen,785500,57400.0,7.307447485677912
2014,56,Non-citizen / foreign-born unknown,1558200,737700.0,47.34308817866769
2014,56,US-born,55610300,6380200.0,11.473054452142858
2015,1,Naturalized citizen,6052100,722900.0,11.944614266122503
2015,1,Non-citizen / foreign-born unknown,10078900,4624000.0,45.87802240323845
2015,1,US-born,465911100,46321200.0,9.942068347373565
2015,2,Naturalized citizen,3473600,340400.0,9.799631506218333
2015,2,Non-citizen / foreign-born unknown,2779500,559000.0,20.11153085087246
2015,2,US-born,66048700,9785600.0,14.815734450488808
2015,4,Naturalized citizen,38044300,3792300.0,9.968116117263296
2015,4,Non-citizen / foreign-born unknown,52762100,19955300.0,37.82127701513018
2015,4,US-born,582486300,54554100.0,9.365731005175572
2015,5,Naturalized citizen,4538900,636200.0,14.016611954438298
2015,5,Non-citizen / foreign-born unknown,9826700,4370200.0,44.472712100705216
2015,5,US-born,281446800,24122500.0,8.570891550374707
2015,6,Naturalized citizen,532224000,30154400.0,5.665734728234728
2015,6,Non-citizen / foreign-born unknown,535450800,146137900.0,27.292498208985773
2015,6,US-born,2794189300,161790200.0,5.790237619190654
2015,8,Naturalized citizen,20475000,1412200.0,6.897191697191698
2015,8,Non-citizen / foreign-born unknown,32899700,14184400.0,43.11407094897522
2015,8,US-born,483548300,28456100.0,5.884851627024642
2015,9,Naturalized citizen,25523500,1129500.0,4.425333516171372
2015,9,Non-citizen / foreign-born unknown,26205700,8475100.0,32.34067397550914
2015,9,US-born,294312200,10903200.0,3.70463745641533
2015,10,Naturalized citizen,3837900,219100.0,5.708851194663748
2015,10,Non-citizen / foreign-born unknown,5137200,1262400.0,24.573697734174257
2015,10,US-born,84492500,4329400.0,5.124005089209102
2015,11,Naturalized citizen,4230400,167200.0,3.9523449319213313
2015,11,Non-citizen / foreign-born unknown,5320500,588400.0,11.059110985809605
2015,11,US-born,56587400,1733200.0,3.0628726536296065
2015,12,Naturalized citizen,221323100,26467800.0,11.958896292343638
2015,12,Non-citizen / foreign-born unknown,187536100,73844900.0,39.37636540378093
2015,12,US-born,1544672800,168355800.0,10.899123749702849
2015,13,Naturalized citizen,43249500,6116000.0,14.141203944554274
2015,13,Non-citizen / foreign-born unknown,59586500,29598600.0,49.67333204668843
2015,13,US-born,905106000,110261000.0,12.182109056839751
2015,15,Naturalized citizen,14505400,636200.0,4.385952817571387
2015,15,Non-citizen / foreign-born unknown,10489300,1237100.0,11.793923331394849
2015,15,US-born,113381900,3412300.0,3.00956325480522
2015,16,Naturalized citizen,3274800,516800.0,15.78111640405521
2015,16,Non-citizen / foreign-born unknown,6302200,2278800.0,36.15880168829933
2015,16,US-born,154700400,16343700.0,10.564743206869537
2015,17,Naturalized citizen,88326500,6510900.0,7.371400429089797
2015,17,Non-citizen / foreign-born unknown,94034800,33163800.0,35.26758178886965
2015,17,US-born,1089354600,52415300.0,4.811592111512633
2015,18,Naturalized citizen,12477100,1540200.0,12.344214601149305
2015,18,Non-citizen / foreign-born unknown,19156100,7010900.0,36.598785765369776
2015,18,US-born,626144800,58608000.0,9.36013522750648
2015,19,Naturalized citizen,5473700,275300.0,5.029504722582531
2015,19,Non-citizen / foreign-born unknown,8786500,2433000.0,27.69020656689239
2015,19,US-born,296144700,12747300.0,4.304416050667123
2015,20,Naturalized citizen,8171600,1002300.0,12.265651769543297
2015,20,Non-citizen / foreign-born unknown,13720400,6252000.0,45.56718463018571
2015,20,US-born,266888700,20203800.0,7.57012192723034
2015,21,Naturalized citizen,5728300,453800.0,7.922071120576786
2015,21,Non-citizen / foreign-born unknown,10531200,3492000.0,33.158614402917046
2015,21,US-born,423155600,24695900.0,5.836127419795461
2015,22,Naturalized citizen,7809900,1112300.0,14.242179797436588
2015,22,Non-citizen / foreign-born unknown,11079200,5289500.0,47.74261679543649
2015,22,US-born,444989500,53149500.0,11.943989689644361
2015,23,Naturalized citizen,2378900,203000.0,8.533355752658792
2015,23,Non-citizen / foreign-born unknown,1801900,219500.0,12.181586103557356
2015,23,US-born,127185000,10898000.0,8.568620513425325
2015,24,Naturalized citizen,45596100,2851900.0,6.254701608251582
2015,24,Non-citizen / foreign-born unknown,45664200,15526700.0,34.00190959219695
2015,24,US-born,500627500,22592400.0,4.5128164153986745
2015,25,Naturalized citizen,57074500,1790800.0,3.137653417901164
2015,25,Non-citizen / foreign-born unknown,52867200,5229000.0,9.890820773560922
2015,25,US-born,551269800,11870000.0,2.153210642048594
2015,26,Naturalized citizen,35279000,2177500.0,6.172227103942856
2015,26,Non-citizen / foreign-born unknown,30283200,6441900.0,21.272190521477256
2015,26,US-born,919308200,53073800.0,5.773232524195912
2015,27,Naturalized citizen,21954400,1356700.0,6.1796268629523015
2015,27,Non-citizen / foreign-born unknown,23285500,5618700.0,24.12960855467995
2015,27,US-born,500043000,18088800.0,3.617448899394652
2015,28,Naturalized citizen,2292200,367500.0,16.032632405549254
2015,28,Non-citizen / foreign-born unknown,4549100,2565100.0,56.38697764392957
2015,28,US-born,290206000,36560500.0,12.598119956169066
2015,29,Naturalized citizen,10850100,1251500.0,11.534455903632225
2015,29,Non-citizen / foreign-born unknown,12835300,3901100.0,30.39352410929234
2015,29,US-born,580077800,55073300.0,9.494123029703946
2015,30,Naturalized citizen,1183000,30100.0,2.544378698224852
2015,30,Non-citizen / foreign-born unknown,915900,186000.0,20.30789387487717
2015,30,US-born,100424300,11853900.0,11.803816406985163
2015,31,Naturalized citizen,4763300,708800.0,14.880440031070897
2015,31,Non-citizen / foreign-born unknown,7533800,2637400.0,35.007565902997165
2015,31,US-born,175584700,11591800.0,6.601828063606908
2015,32,Naturalized citizen,26381500,2484900.0,9.419100506036427
2015,32,Non-citizen / foreign-born unknown,29548000,12731700.0,43.08819547854339
2015,32,US-born,228117500,20135100.0,8.826635396232204
2015,33,Naturalized citizen,4042400,374800.0,9.271719770433407
2015,33,Non-citizen / foreign-born unknown,3435200,681500.0,19.838728458313927
2015,33,US-born,124120000,7932000.0,6.390589751853046
2015,34,Naturalized citizen,110298700,9907700.0,8.982608135907313
2015,34,Non-citizen / foreign-born unknown,87425400,34132500.0,39.04185740070963
2015,34,US-born,677272200,34091800.0,5.033692509451886
2015,35,Naturalized citizen,6921300,641100.0,9.262710762429023
2015,35,Non-citizen / foreign-born unknown,12681900,6326900.0,49.88921218429415
2015,35,US-born,186310700,16163400.0,8.675508169954812
2015,36,Naturalized citizen,250128300,16004900.0,6.398676199374481
2015,36,Non-citizen / foreign-born unknown,201277100,53471800.0,26.56626113949376
2015,36,US-born,1477422300,68664600.0,4.6475946653844336
2015,37,Naturalized citizen,29944100,4074300.0,13.606353171409394
2015,37,Non-citizen / foreign-born unknown,49551800,26195900.0,52.86568802747832
2015,37,US-born,913118300,82476500.0,9.032400292492222
2015,38,Naturalized citizen,1315500,326700.0,24.83466362599772
2015,38,Non-citizen / foreign-born unknown,1199800,190600.0,15.885980996832805
2015,38,US-born,72818200,5672800.0,7.790360102282122
2015,39,Naturalized citizen,24729200,1813800.0,7.334648917069699
2015,39,Non-citizen / foreign-born unknown,25288100,6126300.0,24.2260193529763
2015,39,US-born,1101427600,70027000.0,6.357839589274865
2015,40,Naturalized citizen,8037800,984000.0,12.24215581377989
2015,40,Non-citizen / foreign-born unknown,15243500,7577900.0,49.712336405681114
2015,40,US-born,364411600,47865200.0,13.134927647747766
2015,41,Naturalized citizen,17366900,1074200.0,6.185329563710276
2015,41,Non-citizen / foreign-born unknown,22111900,6763600.0,30.588054396049184
2015,41,US-born,358912300,20610900.0,5.742600629736011
2015,42,Naturalized citizen,42134600,3171000.0,7.52588134217484
2015,42,Non-citizen / foreign-born unknown,39221600,9456800.0,24.11120403043221
2015,42,US-born,1177971000,70695000.0,6.001421087615909
2015,44,Naturalized citizen,7675400,576900.0,7.516220652995284
2015,44,Non-citizen / foreign-born unknown,6668000,1396900.0,20.949310137972404
2015,44,US-born,88826400,3266700.0,3.67762286887682
2015,45,Naturalized citizen,9302500,1251000.0,13.447997850040311
2015,45,Non-citizen / foreign-born unknown,14102800,6882800.0,48.80449272484896
2015,45,US-born,461093300,45835300.0,9.940569511636799
2015,46,Naturalized citizen,987000,137700.0,13.951367781155016
2015,46,Non-citizen / foreign-born unknown,1772000,511500.0,28.865688487584652
2015,46,US-born,82626200,9134800.0,11.055573171705827
2015,47,Naturalized citizen,11876700,1813200.0,15.266867059031549
2015,47,Non-citizen / foreign-born unknown,20394800,10380400.0,50.89728754388374
2015,47,US-born,622316900,56651000.0,9.103239844522944
2015,48,Naturalized citizen,166420700,26750500.0,16.074022041729183
2015,48,Non-citizen / foreign-born unknown,296368100,149536200.0,50.45624006092424
2015,48,US-born,2244273900,299909300.0,13.363310957722227
2015,49,Naturalized citizen,9951900,1179000.0,11.84698399300636
2015,49,Non-citizen / foreign-born unknown,14577500,7014300.0,48.11730406448294
2015,49,US-born,272360900,24007800.0,8.814701376005146
2015,50,Naturalized citizen,1563800,18500.0,1.1830157309118814
2015,50,Non-citizen / foreign-born unknown,1221200,86100.0,7.050442188011792
2015,50,US-born,59109400,2434900.0,4.119310972535671
2015,51,Naturalized citizen,52101900,4357100.0,8.362650882213508
2015,51,Non-citizen / foreign-born unknown,49383400,17522700.0,35.48297606078156
2015,51,US-born,721260200,56264300.0,7.800832487360318
2015,53,Naturalized citizen,46372800,2540900.0,5.479289583548977
2015,53,Non-citizen / foreign-born unknown,51516500,14259300.0,27.679093106092225
2015,53,US-born,605845800,29673500.0,4.897863449742492
2015,54,Naturalized citizen,1691000,165800.0,9.804849201655825
2015,54,Non-citizen / foreign-born unknown,1489600,289800.0,19.454887218045116
2015,54,US-born,180138000,10488700.0,5.822591568686229
2015,55,Naturalized citizen,13108400,931900.0,7.1091818986298865
2015,55,Non-citizen / foreign-born unknown,15574000,5273400.0,33.8602799537691
2015,55,US-born,544439700,28059200.0,5.153775523717319
2015,56,Naturalized citizen,727500,153400.0,21.085910652920962
2015,56,Non-citizen / foreign-born unknown,1148300,604900.0,52.67787163633197
2015,56,US-born,56306800,5370700.0,9.538279568364745
2016,1,Naturalized citizen,6324800,790100.0,12.492094611687326
2016,1,Non-citizen / foreign-born unknown,9594500,4633400.0,48.29225076866955
2016,1,US-born,466018300,41422300.0,8.888556522351161
2016,2,Naturalized citizen,3522700,540000.0,15.32915093536208
2016,2,Non-citizen / foreign-born unknown,2133400,650300.0,30.481859941876817
2016,2,US-born,67064700,9333700.0,13.917455829967182
2016,4,Naturalized citizen,39949200,3677400.0,9.205190592051906
2016,4,Non-citizen / foreign-born unknown,54157500,18259000.0,33.71462862946037
2016,4,US-born,589428000,50241800.0,8.523823096289963
2016,5,Naturalized citizen,4442000,453200.0,10.20261143628996
2016,5,Non-citizen / foreign-born unknown,8917300,3449400.0,38.682112298565706
2016,5,US-born,283581200,21340300.0,7.525287289848551
2016,6,Naturalized citizen,537081500,26325900.0,4.901658314427141
2016,6,Non-citizen / foreign-born unknown,530944900,129292400.0,24.351378080851703
2016,6,US-born,2803675700,137191800.0,4.893283484962259
2016,8,Naturalized citizen,21551600,1757000.0,8.152526958555281
2016,8,Non-citizen / foreign-born unknown,32493500,12537700.0,38.58525551264099
2016,8,US-born,491923100,29378600.0,5.97219362132008
2016,9,Naturalized citizen,27526800,1604000.0,5.82704854905038
2016,9,Non-citizen / foreign-born unknown,24612400,6616800.0,26.884009686174448
2016,9,US-born,292532900,8274600.0,2.8286049193099303
2016,10,Naturalized citizen,4439000,214400.0,4.82991664789367
2016,10,Non-citizen / foreign-born unknown,4561600,1171300.0,25.677393896878286
2016,10,US-born,84325300,4394500.0,5.211365983874353
2016,11,Naturalized citizen,4062100,120900.0,2.976293050392654
2016,11,Non-citizen / foreign-born unknown,4993900,717800.0,14.373535713570556
2016,11,US-born,57743600,1865200.0,3.2301415221773495
2016,12,Naturalized citizen,233658800,27031300.0,11.568706164715389
2016,12,Non-citizen / foreign-born unknown,190097300,70551300.0,37.113257263517156
2016,12,US-born,1560430400,159523800.0,10.223064098212904
2016,13,Naturalized citizen,42659300,5498600.0,12.889569214684723
2016,13,Non-citizen / foreign-born unknown,60747000,28893400.0,47.563501078242545
2016,13,US-born,913100300,102409200.0,11.215547733365108
2016,15,Naturalized citizen,14635000,493100.0,3.369320122992826
2016,15,Non-citizen / foreign-born unknown,11481600,1385100.0,12.06364966555184
2016,15,US-born,112336300,3020900.0,2.68915746735472
2016,16,Naturalized citizen,3533300,568100.0,16.0784535703167
2016,16,Non-citizen / foreign-born unknown,5928100,2429700.0,40.98615070595975
2016,16,US-born,157295500,14751900.0,9.378462829515149
2016,17,Naturalized citizen,88164500,5974300.0,6.7763101928780864
2016,17,Non-citizen / foreign-born unknown,89107700,29017300.0,32.56430140156238
2016,17,US-born,1089468100,48705600.0,4.470585233289529
2016,18,Naturalized citizen,13594100,1342700.0,9.8770790269308
2016,18,Non-citizen / foreign-born unknown,21024100,6432700.0,30.596791301411237
2016,18,US-born,624459000,47033400.0,7.531863581115814
2016,19,Naturalized citizen,6363000,313900.0,4.933207606474934
2016,19,Non-citizen / foreign-born unknown,9805800,2355900.0,24.025576699504374
2016,19,US-born,294807200,10255800.0,3.478815985498319
2016,20,Naturalized citizen,8446500,714200.0,8.455573314390575
2016,20,Non-citizen / foreign-born unknown,12873800,4822300.0,37.45824853578586
2016,20,US-born,267015000,19190600.0,7.187086867778963
2016,21,Naturalized citizen,6182200,525600.0,8.501827828281193
2016,21,Non-citizen / foreign-born unknown,8984900,2806000.0,31.230175071508864
2016,21,US-born,425618400,20881400.0,4.906131877757165
