YEAR,STATEFIP,nativity_group,weighted_denominator,weighted_numerator,brain_waste_rate_pct
2017,33,US-born,18486900,6394300.0,34.588276022480784
2017,34,Foreign-born,41863400,14307000.0,34.175437255454646
2017,34,US-born,103156500,35620900.0,34.5309311579978
2017,35,Foreign-born,1744000,550200.0,31.54816513761468
2017,35,US-born,16459200,5196700.0,31.573223485953143
2017,36,Foreign-born,75365600,29519000.0,39.16773700468118
2017,36,US-born,221692500,75494100.0,34.05352007848709
2017,37,Foreign-born,12027400,3988400.0,33.1609491660708
2017,37,US-born,113128400,40019000.0,35.37484840234636
2017,38,Foreign-born,657100,164800.0,25.079896514990107
2017,38,US-born,9150400,3371500.0,36.84538380835811
2017,39,Foreign-born,10758200,2808200.0,26.102879663884295
2017,39,US-born,120919700,40673100.0,33.636454605825186
2017,40,Foreign-born,2438500,1026800.0,42.10785318843551
2017,40,US-born,35224800,12548900.0,35.625184529081785
2017,41,Foreign-born,5659600,1779900.0,31.449219026079582
2017,41,US-born,46691000,16442300.0,35.21513782099334
2017,42,Foreign-born,17361900,6023300.0,34.6926315668216
2017,42,US-born,150852800,51112500.0,33.88236744694165
2017,44,Foreign-born,1723800,587500.0,34.08168000928182
2017,44,US-born,12782300,4251800.0,33.26318424696651
2017,45,Foreign-born,3567100,1257300.0,35.24711950884472
2017,45,US-born,48292200,18564400.0,38.44181876162196
2017,46,Foreign-born,415700,152400.0,36.66105364445514
2017,46,US-born,9504900,3488800.0,36.705278330124465
2017,47,Foreign-born,5403900,2022200.0,37.42112178241641
2017,47,US-born,69396500,25146000.0,36.23525682130943
2017,48,Foreign-born,62259100,21105700.0,33.89978332484729
2017,48,US-born,246685500,80977000.0,32.82600720350406
2017,49,Foreign-born,3358700,1638200.0,48.77482359246137
2017,49,US-born,31987200,10495600.0,32.811874749899964
2017,50,Foreign-born,627300,101000.0,16.100749242786545
2017,50,US-born,8290900,2787100.0,33.616374579358094
2017,51,Foreign-born,22605800,7847300.0,34.71365755691017
2017,51,US-born,103721800,33794400.0,32.5817716237088
2017,53,Foreign-born,16390300,5904700.0,36.025576102938935
2017,53,US-born,80328500,26878000.0,33.46010444611813
2017,54,Foreign-born,655800,70700.0,10.78072583104605
2017,54,US-born,13848900,4795900.0,34.63018723508726
2017,55,Foreign-born,4316600,1131300.0,26.208126766436546
2017,55,US-born,69021500,23181000.0,33.5851872242707
2017,56,Foreign-born,227300,53300.0,23.449186097668278
2017,56,US-born,5803300,2089500.0,36.005376251443145
2018,1,Foreign-born,2379700,638000.0,26.810102113711814
2018,1,US-born,43859700,14619400.0,33.33219333465573
2018,2,Foreign-born,1085400,596500.0,54.95669799152386
2018,2,US-born,6787800,2500200.0,36.83373110580747
2018,4,Foreign-born,11079200,3439800.0,31.04736804101379
2018,4,US-born,62644200,21729600.0,34.68732939362303
2018,5,Foreign-born,1486400,551700.0,37.11652314316469
2018,5,US-born,25065100,8967100.0,35.77524127172842
2018,6,Foreign-born,161181400,51734300.0,32.09694170667335
2018,6,US-born,350239600,115509500.0,32.980137026195784
2018,8,Foreign-born,9018500,3321300.0,36.827632089593614
2018,8,US-born,86823400,29593900.0,34.085165980599704
2018,9,Foreign-born,9853700,2748200.0,27.890031155809492
2018,9,US-born,46988400,15144800.0,32.23093359212061
2018,10,Foreign-born,1497100,484100.0,32.33584930866342
2018,10,US-born,9854100,3106300.0,31.522919393957842
2018,11,Foreign-born,3090400,618600.0,20.016826300802485
2018,11,US-born,14259900,3298600.0,23.13199952313831
2018,12,Foreign-born,64496100,28927700.0,44.851859259707176
2018,12,US-born,162388400,59985700.0,36.939645935300796
2018,13,Foreign-born,20727200,7071900.0,34.11893550503686
2018,13,US-born,112235800,40083300.0,35.713471102803204
2018,15,Foreign-born,3893700,2204800.0,56.62480417084007
2018,15,US-born,14262700,5869300.0,41.15139489717936
2018,16,Foreign-born,870300,382300.0,43.92738136274848
2018,16,US-born,16416500,5507100.0,33.54612737185149
2018,17,Foreign-born,32130900,11061100.0,34.42511725472987
2018,17,US-born,153582100,52386100.0,34.109508855524176
2018,18,Foreign-born,5613100,1610200.0,28.686465589424735
2018,18,US-born,66224300,23329300.0,35.22770342608378
2018,19,Foreign-born,2863900,870800.0,30.406089598100493
2018,19,US-born,34643100,11370100.0,32.82067713339741
2018,20,Foreign-born,3168500,868400.0,27.407290516017042
2018,20,US-born,35231200,11806800.0,33.51234133381775
2018,21,Foreign-born,2999700,1139500.0,37.98713204653799
2018,21,US-born,41759800,15100600.0,36.16061379604309
2018,22,Foreign-born,2766200,949500.0,34.32506687875063
2018,22,US-born,40648000,14531400.0,35.74936036213344
2018,23,Foreign-born,607500,93100.0,15.325102880658436
2018,23,US-born,15701500,5237300.0,33.35541190332134
2018,24,Foreign-born,21360700,6687900.0,31.30936720238569
2018,24,US-born,76382800,22305000.0,29.201600360290534
2018,25,Foreign-born,25001100,7300200.0,29.199515221330262
2018,25,US-born,101118500,31982200.0,31.628435943966732
2018,26,Foreign-born,14111900,3441600.0,24.387927918990357
2018,26,US-born,101586300,34703700.0,34.161791501413084
2018,27,Foreign-born,9025700,3086900.0,34.20122538972046
2018,27,US-born,76826100,25985600.0,33.82392181823625
2018,28,Foreign-born,1249400,399900.0,32.007363534496555
2018,28,US-born,25317000,9171600.0,36.22704111861595
2018,29,Foreign-born,5895200,1653500.0,28.048242638078435
2018,29,US-born,68208400,23023700.0,33.75493340996123
2018,30,Foreign-born,345500,139700.0,40.434153400868304
2018,30,US-born,11417500,4212000.0,36.8907379023429
2018,31,Foreign-born,1901200,804800.0,42.33115926783084
2018,31,US-born,24185900,8522900.0,35.239126929326595
2018,32,Foreign-born,6024200,2715100.0,45.06988479798147
2018,32,US-born,21194700,7572300.0,35.727328058429705
2018,33,Foreign-born,1690600,385500.0,22.80255530580859
2018,33,US-born,18048900,6107300.0,33.837519183994594
2018,34,Foreign-born,44632100,14484700.0,32.453548006927754
2018,34,US-born,103414600,34032000.0,32.90831275274478
2018,35,Foreign-born,1574500,481000.0,30.54938075579549
2018,35,US-born,16541700,5536400.0,33.46935321037137
2018,36,Foreign-born,78452400,29660600.0,37.80712890873957
2018,36,US-born,221016600,72526500.0,32.814955980681994
2018,37,Foreign-born,14091300,4175700.0,29.63317791829001
2018,37,US-born,115898000,41334100.0,35.66420473174688
2018,38,Foreign-born,658700,167900.0,25.489600728708062
2018,38,US-born,8375000,2775600.0,33.14149253731343
2018,39,Foreign-born,11865500,3327400.0,28.042644642029412
2018,39,US-born,125742700,41657300.0,33.12900072926699
2018,40,Foreign-born,2948900,1001900.0,33.97538065041202
2018,40,US-born,34396900,12391500.0,36.02504876892976
2018,41,Foreign-born,6063400,1618200.0,26.687996833459778
2018,41,US-born,48221800,16262600.0,33.724580998635474
2018,42,Foreign-born,18848500,6382000.0,33.85945831233255
2018,42,US-born,150014500,50085400.0,33.38703925287223
2018,44,Foreign-born,2130400,903600.0,42.41457003379647
2018,44,US-born,12881800,4706000.0,36.53216165442718
2018,45,Foreign-born,4180300,1274000.0,30.47628160658326
2018,45,US-born,49719000,18349500.0,36.90641404694382
2018,46,Foreign-born,409800,157800.0,38.50658857979502
2018,46,US-born,9973000,3260600.0,32.6942745412614
2018,47,Foreign-born,5896000,2319100.0,39.33344640434193
2018,47,US-born,67476300,24310300.0,36.027909058439775
2018,48,Foreign-born,68655500,20885000.0,30.41999548470261
2018,48,US-born,257538100,85831000.0,33.32749600932833
2018,49,Foreign-born,3591900,1564200.0,43.54798296166374
2018,49,US-born,33706700,10424100.0,30.92589900524228
2018,50,Foreign-born,713800,155800.0,21.826842252731858
2018,50,US-born,9293800,3367900.0,36.238137252792185
2018,51,Foreign-born,24882900,7461900.0,29.9880640922079
2018,51,US-born,106735300,33795900.0,31.66328290640491
2018,53,Foreign-born,22654600,7049900.0,31.119066326485573
2018,53,US-born,83782300,27204400.0,32.470342781231835
2018,54,Foreign-born,404400,107400.0,26.55786350148368
2018,54,US-born,14563000,5029300.0,34.53477992171943
2018,55,Foreign-born,4858200,1198300.0,24.665513976369848
2018,55,US-born,68277600,23077700.0,33.79981135833714
2018,56,Foreign-born,306900,108300.0,35.28836754643206
2018,56,US-born,5666000,1922400.0,33.9286974938228
2019,1,Foreign-born,2982500,849300.0,28.476110645431685
2019,1,US-born,45984200,15321400.0,33.31883560005393
2019,2,Foreign-born,809500,438900.0,54.218653489808524
2019,2,US-born,7702000,3196700.0,41.504803947026744
2019,4,Foreign-born,11469600,3642100.0,31.75437678733347
2019,4,US-born,63623400,21084700.0,33.13985106108759
2019,5,Foreign-born,1843200,435600.0,23.6328125
2019,5,US-born,25091300,8744900.0,34.85231932980754
2019,6,Foreign-born,166739400,50010000.0,29.99291109359875
2019,6,US-born,358131500,114528100.0,31.979342783307246
2019,8,Foreign-born,9442800,2988700.0,31.650569746261702
2019,8,US-born,88632900,29315000.0,33.074625787941045
2019,9,Foreign-born,10480900,3289700.0,31.38757167800475
2019,9,US-born,45997100,13738200.0,29.867535127214538
2019,10,Foreign-born,2060900,645500.0,31.321267407443347
2019,10,US-born,10553400,3422100.0,32.42651657285804
2019,11,Foreign-born,2502300,468900.0,18.738760340486753
2019,11,US-born,14874100,2845000.0,19.12720769660013
2019,12,Foreign-born,68386300,30154200.0,44.09391939613636
2019,12,US-born,165475600,59050900.0,35.68556330963598
2019,13,Foreign-born,20648600,6389200.0,30.94253363424155
2019,13,US-born,113098800,36831800.0,32.56603960431057
2019,15,Foreign-born,3505000,1763000.0,50.299572039942944
2019,15,US-born,14075300,5671200.0,40.291858788089776
2019,16,Foreign-born,979100,300000.0,30.64038402614646
2019,16,US-born,17310000,5796500.0,33.486424032351245
2019,17,Foreign-born,33040900,9910300.0,29.99403769267786
2019,17,US-born,154231500,51082300.0,33.120536336610876
2019,18,Foreign-born,6604000,1744800.0,26.42035130224107
2019,18,US-born,65955200,22433100.0,34.01263281742759
2019,19,Foreign-born,2993500,870200.0,29.06965091030566
2019,19,US-born,35282800,11524400.0,32.66294058294693
2019,20,Foreign-born,2732800,908400.0,33.24063231850117
2019,20,US-born,34195000,10789100.0,31.551688843398157
2019,21,Foreign-born,3757500,1388800.0,36.960745176314035
2019,21,US-born,42057600,13403400.0,31.869150878794795
2019,22,Foreign-born,2581000,822600.0,31.871367686943046
2019,22,US-born,41225600,13973500.0,33.89520104013041
2019,23,Foreign-born,940800,366600.0,38.96683673469388
2019,23,US-born,16347100,5298600.0,32.413088560050404
2019,24,Foreign-born,19910500,5658100.0,28.417669069084152
2019,24,US-born,77387600,20834700.0,26.922530224480408
2019,25,Foreign-born,24577600,6660600.0,27.10028643968492
2019,25,US-born,101982400,30295900.0,29.706988656866283
2019,26,Foreign-born,14770500,3347600.0,22.664093971091027
2019,26,US-born,101410500,34006900.0,33.53390428012879
2019,27,Foreign-born,8657800,2326300.0,26.869412552842526
2019,27,US-born,80352000,26418000.0,32.877837514934285
2019,28,Foreign-born,995400,210800.0,21.177416114124973
2019,28,US-born,22931300,7874100.0,34.337782855747385
2019,29,Foreign-born,5656600,1470200.0,25.990877912526962
2019,29,US-born,69294200,22707700.0,32.76998652123843
2019,30,Foreign-born,445800,108900.0,24.42799461641992
2019,30,US-born,13114800,4670200.0,35.610150364473725
2019,31,Foreign-born,1888500,1058400.0,56.044479745830024
2019,31,US-born,25417600,8619600.0,33.91193503713962
2019,32,Foreign-born,6997600,3638700.0,51.999256888075905
2019,32,US-born,21537400,8100800.0,37.61271091218067
2019,33,Foreign-born,1708500,427500.0,25.021949078138718
2019,33,US-born,19362700,6134300.0,31.68101556084637
2019,34,Foreign-born,44472800,13858500.0,31.161743807450847
2019,34,US-born,104172900,33187600.0,31.85818960593398
2019,35,Foreign-born,2147500,484600.0,22.565774155995342
2019,35,US-born,17965000,5454900.0,30.36404119120512
2019,36,Foreign-born,75215900,26800000.0,35.630764240007764
2019,36,US-born,227361000,72454000.0,31.867382708555997
2019,37,Foreign-born,15585100,4493100.0,28.829458906263035
2019,37,US-born,115550800,38396600.0,33.229194432232404
2019,38,Foreign-born,420800,200700.0,47.69486692015209
2019,38,US-born,8728100,2886700.0,33.07363572827992
2019,39,Foreign-born,11815800,3316700.0,28.070041808426005
2019,39,US-born,126985700,39367400.0,31.001443469619023
2019,40,Foreign-born,3087700,979000.0,31.706448165301033
2019,40,US-born,35700100,12314600.0,34.494581247671576
2019,41,Foreign-born,6385400,1903600.0,29.811758073104265
2019,41,US-born,48108500,15852800.0,32.95218100751426
2019,42,Foreign-born,18261400,5392200.0,29.527856571785293
2019,42,US-born,154139100,49726300.0,32.26066585311579
2019,44,Foreign-born,2125700,670200.0,31.528437691113513
2019,44,US-born,13502900,4378900.0,32.42932999577868
2019,45,Foreign-born,4323200,1478200.0,34.192264988897115
2019,45,US-born,52793700,18108300.0,34.300115354673
2019,46,Foreign-born,450300,124400.0,27.62602709304908
2019,46,US-born,10651300,3726900.0,34.99009510576174
2019,47,Foreign-born,6761900,2535100.0,37.49094189502951
2019,47,US-born,72221900,24355600.0,33.723288919289026
2019,48,Foreign-born,71977800,22699500.0,31.536807182214517
2019,48,US-born,263262900,83693000.0,31.79065489288464
2019,49,Foreign-born,3788600,1617000.0,42.68067359974661
2019,49,US-born,35897900,10759800.0,29.97334105894774
2019,50,Foreign-born,503800,116500.0,23.12425565700675
2019,50,US-born,8867900,3332200.0,37.57597627397693
2019,51,Foreign-born,26066400,8318200.0,31.911579658103918
2019,51,US-born,109255000,33563100.0,30.719967049562953
2019,53,Foreign-born,24474000,6054900.0,24.740132385388574
2019,53,US-born,86512700,26872600.0,31.062029043134707
2019,54,Foreign-born,488800,107100.0,21.910801963993453
2019,54,US-born,14948500,5016500.0,33.558551025186475
2019,55,Foreign-born,5126700,1755900.0,34.250102405055884
2019,55,US-born,71109300,22923800.0,32.2374147966581
2019,56,Foreign-born,249300,55400.0,22.22222222222222
2019,56,US-born,5511200,2044500.0,37.097183916388445
2020,1,Foreign-born,2768900,491700.0,17.75795442233378
2020,1,US-born,46260700,15940800.0,34.45862254570294
2020,2,Foreign-born,707600,403100.0,56.9672131147541
2020,2,US-born,7618400,2595500.0,34.06883335083482
2020,4,Foreign-born,12174300,3500200.0,28.750728994685527
2020,4,US-born,70164900,23262300.0,33.15375636536217
2020,5,Foreign-born,1751500,507500.0,28.975164145018557
2020,5,US-born,25931900,8257100.0,31.84147709963404
2020,6,Foreign-born,164485300,47418000.0,28.82810804369752
2020,6,US-born,367527200,110720300.0,30.125743074254096
2020,8,Foreign-born,8645600,2983400.0,34.50772647358194
2020,8,US-born,91270200,29242000.0,32.03893494262092
2020,9,Foreign-born,10054800,2778900.0,27.6375462465688
2020,9,US-born,46645400,14766600.0,31.65714089706595
2020,10,Foreign-born,1607700,395000.0,24.569260434160604
2020,10,US-born,10203800,3149600.0,30.866931927321197
2020,11,Foreign-born,2888100,739800.0,25.61545652851356
2020,11,US-born,15189800,3115000.0,20.507182451381848
2020,12,Foreign-born,69379700,28675500.0,41.331253954687035
2020,12,US-born,185064600,65878200.0,35.59740760793799
2020,13,Foreign-born,21656800,5963300.0,27.53546230283329
2020,13,US-born,117332700,37889600.0,32.29244703309478
2020,15,Foreign-born,3669200,1684100.0,45.8982884552491
2020,15,US-born,14697100,5653600.0,38.46745276278994
2020,16,Foreign-born,1047900,310900.0,29.668861532588984
2020,16,US-born,17605300,5249300.0,29.816589322533556
2020,17,Foreign-born,31177100,9667300.0,31.00769475031353
2020,17,US-born,155880200,50534500.0,32.41880623709746
2020,18,Foreign-born,6637800,1707400.0,25.722377896290936
2020,18,US-born,69773800,22997900.0,32.96065285250337
2020,19,Foreign-born,2702100,817300.0,30.246845046445358
2020,19,US-born,34769900,11786700.0,33.89914840134714
2020,20,Foreign-born,3428400,1124000.0,32.78497258196243
2020,20,US-born,34793000,11184700.0,32.14640876038283
2020,21,Foreign-born,2816700,994900.0,35.32147548549721
2020,21,US-born,43763800,14987200.0,34.24565508479611
2020,22,Foreign-born,2807700,780600.0,27.802115610642165
2020,22,US-born,42927500,14784900.0,34.44155844155844
2020,23,Foreign-born,769200,255300.0,33.19032761310453
2020,23,US-born,16378500,5579400.0,34.06539060353512
2020,24,Foreign-born,22462700,6680400.0,29.73996892626443
2020,24,US-born,80045300,20434600.0,25.528794320216175
2020,25,Foreign-born,23974100,6033800.0,25.16799379330194
2020,25,US-born,103742400,30229800.0,29.139291167352983
2020,26,Foreign-born,15820400,3373500.0,21.323733913175396
2020,26,US-born,105524800,32930100.0,31.206029293587857
2020,27,Foreign-born,8554400,2285100.0,26.71256897035444
2020,27,US-born,78874700,24202700.0,30.68499785102194
2020,28,Foreign-born,996700,466000.0,46.75428915420889
2020,28,US-born,24471100,8684300.0,35.487983784954494
2020,29,Foreign-born,5390900,1147500.0,21.285870633845928
2020,29,US-born,71541500,22863900.0,31.958932927042344
2020,30,Foreign-born,447600,226900.0,50.69258266309205
2020,30,US-born,12544100,4553600.0,36.30073102095806
2020,31,Foreign-born,1787300,731500.0,40.927656241257765
2020,31,US-born,24036800,7666500.0,31.894844571656794
2020,32,Foreign-born,7173700,3364300.0,46.897695749752565
2020,32,US-born,24187900,9020000.0,37.291372959206875
2020,33,Foreign-born,1828600,349000.0,19.085639286886142
2020,33,US-born,20772800,6942500.0,33.4211083724871
2020,34,Foreign-born,43390800,12495400.0,28.797348746738937
2020,34,US-born,106914400,33637700.0,31.462272621835787
2020,35,Foreign-born,2226100,572200.0,25.704146264767978
2020,35,US-born,17934300,5245200.0,29.2467506398354
2020,36,Foreign-born,74120000,25287700.0,34.117242309767946
2020,36,US-born,226501800,68668300.0,30.316889313903907
2020,37,Foreign-born,14878300,3802500.0,25.55735534301634
2020,37,US-born,122871100,40452500.0,32.92271331501061
2020,38,Foreign-born,736000,195300.0,26.535326086956523
2020,38,US-born,8976800,3152900.0,35.12276089475092
2020,39,Foreign-born,11764800,2888200.0,24.549503603971168
2020,39,US-born,129765100,40470900.0,31.187815522047146
2020,40,Foreign-born,2588700,865500.0,33.43376984586858
2020,40,US-born,36024300,12738300.0,35.36029846520265
2020,41,Foreign-born,6850000,1679700.0,24.521167883211678
2020,41,US-born,49967800,15866400.0,31.753249092415516
2020,42,Foreign-born,18151400,4912300.0,27.062926275659176
2020,42,US-born,156638200,48911400.0,31.225716332286762
2020,44,Foreign-born,2295200,641900.0,27.967061693970024
2020,44,US-born,13518200,4281500.0,31.672116110133008
2020,45,Foreign-born,4719300,1440900.0,30.532070434174557
2020,45,US-born,55910300,18389500.0,32.89107731491335
2020,46,Foreign-born,369400,61200.0,16.5674066053059
2020,46,US-born,10221400,3481600.0,34.0618701939069
2020,47,Foreign-born,5638900,1262400.0,22.387345049566402
2020,47,US-born,77903200,25598700.0,32.85962579200854
2020,48,Foreign-born,71716000,20566500.0,28.677700931451838
2020,48,US-born,285671300,88222500.0,30.882521275325875
2020,49,Foreign-born,3763400,1461200.0,38.82659297443801
2020,49,US-born,36400200,10870000.0,29.86247328311383
2020,50,Foreign-born,540600,130700.0,24.176840547539772
2020,50,US-born,8905900,3107000.0,34.88698503239426
2020,51,Foreign-born,25438000,6872000.0,27.01470241371177
2020,51,US-born,112232600,33221100.0,29.600223108080897
2020,53,Foreign-born,24914200,6336900.0,25.434892551235844
2020,53,US-born,87827200,26503500.0,30.176870035706475
2020,54,Foreign-born,664100,131400.0,19.78617678060533
2020,54,US-born,14984100,4893200.0,32.65594863889056
2020,55,Foreign-born,5054700,1566400.0,30.98898055275288
2020,55,US-born,69216700,22338900.0,32.273858765297966
2020,56,Foreign-born,266300,120900.0,45.399924896733005
2020,56,US-born,5440500,1519200.0,27.92390405293631
2021,1,Foreign-born,2953100,727600.0,24.638515458331923
2021,1,US-born,48892700,16188800.0,33.11087340236886
2021,2,Foreign-born,936500,394700.0,42.14628937533369
2021,2,US-born,7582400,2854500.0,37.64639164380671
2021,4,Foreign-born,12187200,3843200.0,31.534724957332283
2021,4,US-born,70690800,22219800.0,31.432378753670914
2021,5,Foreign-born,1664100,544000.0,32.690343128417766
2021,5,US-born,27098800,8512500.0,31.4128300884172
2021,6,Foreign-born,161399000,45684100.0,28.305070043804488
2021,6,US-born,359156300,107582700.0,29.95428452737708
2021,8,Foreign-born,10230900,3251800.0,31.784105015199053
2021,8,US-born,92572500,29532400.0,31.901914715493263
2021,9,Foreign-born,10492000,2959600.0,28.208158597026305
2021,9,US-born,47681300,13862200.0,29.07261337253808
2021,10,Foreign-born,1945400,586700.0,30.15832219594942
2021,10,US-born,10513400,3739700.0,35.57079536591397
2021,11,Foreign-born,2663300,486500.0,18.266811849960575
2021,11,US-born,13292800,2627000.0,19.762578237843044
2021,12,Foreign-born,69981300,28875800.0,41.262165749993216
2021,12,US-born,181689600,63301600.0,34.84051921518898
2021,13,Foreign-born,21272700,6351500.0,29.857516911346465
2021,13,US-born,118804500,38436600.0,32.35281491862682
2021,15,Foreign-born,3769400,1678800.0,44.53759218973842
2021,15,US-born,15033200,5935200.0,39.48061623606417
2021,16,Foreign-born,1238300,458400.0,37.01849309537269
2021,16,US-born,19490300,6631900.0,34.02666967671098
2021,17,Foreign-born,33546300,10071100.0,30.021492683246738
2021,17,US-born,154601600,48140800.0,31.13861693540041
2021,18,Foreign-born,6300600,1784000.0,28.31476367330096
2021,18,US-born,71663000,22938000.0,32.00814925414789
2021,19,Foreign-born,2533600,637600.0,25.165772023997473
2021,19,US-born,36917200,12293000.0,33.29884173230906
2021,20,Foreign-born,3633800,1188900.0,32.71781606032253
2021,20,US-born,35864200,10698100.0,29.829467825854195
2021,21,Foreign-born,2825400,1091800.0,38.64231613222906
2021,21,US-born,45128100,15111200.0,33.4851234596626
2021,22,Foreign-born,2519100,816600.0,32.416339168750746
2021,22,US-born,43271600,13473400.0,31.136819530592813
2021,23,Foreign-born,786900,194500.0,24.71724488499174
2021,23,US-born,17395400,5555300.0,31.935454200535773
2021,24,Foreign-born,22970600,6630800.0,28.86646408887883
2021,24,US-born,78416400,20626600.0,26.303936421462858
2021,25,Foreign-born,26729000,7169100.0,26.821429907591003
2021,25,US-born,103649800,29387100.0,28.352297833666828
2021,26,Foreign-born,14958400,3546000.0,23.705743929832067
2021,26,US-born,106794200,35518400.0,33.25873502493581
2021,27,Foreign-born,9336800,2674200.0,28.641504584011653
2021,27,US-born,79800400,23698800.0,29.697595500774433
2021,28,Foreign-born,808800,309800.0,38.303659742828884
2021,28,US-born,26136700,9139000.0,34.96615869639243
2021,29,Foreign-born,5119700,1252700.0,24.468230560384395
2021,29,US-born,74524200,23792900.0,31.9264077977355
2021,30,Foreign-born,351900,125300.0,35.606706450696215
2021,30,US-born,14044700,4635600.0,33.00604498494094
2021,31,Foreign-born,2156300,582900.0,27.032416639614155
2021,31,US-born,25843100,8208400.0,31.762443360123203
2021,32,Foreign-born,6897200,2855500.0,41.40085831931798
2021,32,US-born,24530700,9159600.0,37.339333977424204
2021,33,Foreign-born,2269400,626000.0,27.584383537498898
2021,33,US-born,20114500,6493300.0,32.28168733997862
2021,34,Foreign-born,46474800,13246800.0,28.50318882491156
2021,34,US-born,112560900,33801100.0,30.029166433459576
2021,35,Foreign-born,2170500,482400.0,22.22529371112647
2021,35,US-born,18494400,5084900.0,27.494268535340428
2021,36,Foreign-born,78015800,26378200.0,33.81135616118786
2021,36,US-born,233913200,69609100.0,29.758517261958712
2021,37,Foreign-born,16438200,4124700.0,25.09216337555207
2021,37,US-born,124346600,39293600.0,31.600059832757793
2021,38,Foreign-born,829800,187400.0,22.583755121716077
2021,38,US-born,8813500,3229600.0,36.643785102399725
2021,39,Foreign-born,12153900,3371100.0,27.736775849727245
2021,39,US-born,132493100,42424700.0,32.02030898212813
2021,40,Foreign-born,3168700,1076300.0,33.966610912992714
2021,40,US-born,37405600,12990900.0,34.729826550035284
2021,41,Foreign-born,6460900,2000900.0,30.969369592471637
2021,41,US-born,51045900,16926600.0,33.15956815336785
2021,42,Foreign-born,19867700,5357500.0,26.96587929151336
2021,42,US-born,161493400,49262300.0,30.504218748258445
2021,44,Foreign-born,1875100,559100.0,29.817076422590794
2021,44,US-born,13696100,4134500.0,30.187425617511554
2021,45,Foreign-born,4390400,1377900.0,31.384384110787174
2021,45,US-born,55720500,20138800.0,36.14253282005725
2021,46,Foreign-born,559100,165700.0,29.63691647290288
2021,46,US-born,10642300,3576800.0,33.60927619029721
2021,47,Foreign-born,5804000,2083500.0,35.89765678842178
2021,47,US-born,77335200,25444200.0,32.9011885919995
2021,48,Foreign-born,77714000,22976900.0,29.565972669017164
2021,48,US-born,283362900,87250300.0,30.791010396915052
2021,49,Foreign-born,3924400,1120200.0,28.54449087758638
2021,49,US-born,37297400,11517200.0,30.879364245228892
2021,50,Foreign-born,721700,204200.0,28.29430511292781
2021,50,US-born,9514300,2941000.0,30.911364997950454
2021,51,Foreign-born,25072300,6141100.0,24.49356461114457
2021,51,US-born,112854300,33297500.0,29.50485714766739
2021,53,Foreign-born,25535200,6094700.0,23.867837338262476
2021,53,US-born,87051400,24977800.0,28.693162889970754
2021,54,Foreign-born,518500,189900.0,36.62487945998071
2021,54,US-born,15254400,4934900.0,32.35066603734005
2021,55,Foreign-born,5117600,1606900.0,31.399484133187432
2021,55,US-born,71181100,22439500.0,31.52451985147743
2021,56,Foreign-born,357500,138400.0,38.71328671328671
2021,56,US-born,5309300,1695400.0,31.93264648823762
2022,1,Foreign-born,3057500,943600.0,30.86181520850368
2022,1,US-born,50292800,16123600.0,32.05945980339134
2022,2,Foreign-born,898400,321800.0,35.819234194122885
2022,2,US-born,7323000,2568100.0,35.06896080841185
2022,4,Foreign-born,13330500,4119900.0,30.90581748621582
2022,4,US-born,71257100,22461400.0,31.52163082696321
2022,5,Foreign-born,1953000,571300.0,29.252432155657964
2022,5,US-born,27151600,8511100.0,31.3465873097718
2022,6,Foreign-born,170396500,48795600.0,28.636503684054542
2022,6,US-born,374401600,111318100.0,29.732271443284432
2022,8,Foreign-born,10019900,3013100.0,30.071158394794363
2022,8,US-born,97482200,29987400.0,30.761923715303922
2022,9,Foreign-born,11185100,3380100.0,30.2196672358763
2022,9,US-born,48644300,13928200.0,28.6327483384487
2022,10,Foreign-born,2100300,428500.0,20.40184735513974
2022,10,US-born,11979900,3501500.0,29.228123773988095
2022,11,Foreign-born,3112500,423900.0,13.619277108433735
2022,11,US-born,13928100,2534000.0,18.1934362906642
2022,12,Foreign-born,76024000,31527800.0,41.47085131011259
2022,12,US-born,192652800,65066000.0,33.773711049099724
2022,13,Foreign-born,24252200,7695800.0,31.73237891820124
2022,13,US-born,124163800,39480100.0,31.796787791610758
2022,15,Foreign-born,3591800,1442400.0,40.158137980956624
2022,15,US-born,15268400,5663500.0,37.09295014539834
2022,16,Foreign-born,1219200,432400.0,35.465879265091864
2022,16,US-born,20722000,6388800.0,30.831000868642022
2022,17,Foreign-born,34954500,10710700.0,30.64183438470011
2022,17,US-born,158445200,48776000.0,30.784144928341156
2022,18,Foreign-born,6487000,1724700.0,26.587020194234622
2022,18,US-born,73608200,23977400.0,32.574359921856534
2022,19,Foreign-born,3340400,925000.0,27.691294455753802
2022,19,US-born,38045800,12171200.0,31.990916211513493
2022,20,Foreign-born,3366900,830100.0,24.654726900115833
2022,20,US-born,35322700,10391400.0,29.418475937569895
2022,21,Foreign-born,3189500,1148600.0,36.011914093118044
2022,21,US-born,47008900,15837400.0,33.69021610801359
2022,22,Foreign-born,3163100,918900.0,29.05061490310139
2022,22,US-born,44149400,13709000.0,31.05138461677848
2022,23,Foreign-born,956700,190500.0,19.91219818124804
2022,23,US-born,18018500,5872900.0,32.5937231179066
2022,24,Foreign-born,23695900,6633700.0,27.995138399469948
2022,24,US-born,81412600,21001800.0,25.79674399294458
2022,25,Foreign-born,26698000,7222700.0,27.05333732863885
