YEAR,country,country_key,iso3,is_aggregate,sex,age,comparison_group,comparison_label,reporting_country_rate_pct,comparison_rate_pct,employment_rate_gap_pp
2017,France,FRA,FRA,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,66.5,68.0,1.5
2017,France,FRA,FRA,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,66.5,44.3,-22.200000000000003
2017,France,FRA,FRA,0,Females,From 15 to 59 years,no_response,No response,66.5,25.6,-40.9
2017,France,FRA,FRA,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,66.5,35.7,-30.799999999999997
2017,France,FRA,FRA,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,62.8,62.8,0.0
2017,France,FRA,FRA,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,62.8,64.9,2.1000000000000085
2017,France,FRA,FRA,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,62.8,43.1,-19.699999999999996
2017,France,FRA,FRA,0,Females,From 15 to 64 years,no_response,No response,62.8,24.7,-38.099999999999994
2017,France,FRA,FRA,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,62.8,34.8,-28.0
2017,France,FRA,FRA,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,31.4,31.5,0.10000000000000142
2017,France,FRA,FRA,0,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,31.4,33.7,2.3000000000000043
2017,France,FRA,FRA,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,31.4,22.2,-9.2
2017,France,FRA,FRA,0,Males,From 15 to 24 years,no_response,No response,31.4,20.9,-10.5
2017,France,FRA,FRA,0,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,31.4,17.3,-14.099999999999998
2017,France,FRA,FRA,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,47.2,47.2,0.0
2017,France,FRA,FRA,0,Males,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,47.2,45.9,-1.3000000000000043
2017,France,FRA,FRA,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,47.2,40.2,-7.0
2017,France,FRA,FRA,0,Males,From 15 to 29 years,no_response,No response,47.2,19.3,-27.900000000000002
2017,France,FRA,FRA,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,47.2,38.3,-8.900000000000006
2017,France,FRA,FRA,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,63.3,63.4,0.10000000000000142
2017,France,FRA,FRA,0,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,63.3,69.0,5.700000000000003
2017,France,FRA,FRA,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,63.3,58.5,-4.799999999999997
2017,France,FRA,FRA,0,Males,From 15 to 39 years,no_response,No response,63.3,34.5,-28.799999999999997
2017,France,FRA,FRA,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,63.3,55.3,-8.0
2017,France,FRA,FRA,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,73.1,73.1,0.0
2017,France,FRA,FRA,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,73.1,74.5,1.4000000000000057
2017,France,FRA,FRA,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,73.1,65.0,-8.099999999999994
2017,France,FRA,FRA,0,Males,From 15 to 59 years,no_response,No response,73.1,35.9,-37.199999999999996
2017,France,FRA,FRA,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,73.1,61.0,-12.099999999999994
2017,France,FRA,FRA,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,68.8,68.9,0.10000000000000853
2017,France,FRA,FRA,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,68.8,69.7,0.9000000000000057
2017,France,FRA,FRA,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,68.8,62.3,-6.5
2017,France,FRA,FRA,0,Males,From 15 to 64 years,no_response,No response,68.8,35.3,-33.5
2017,France,FRA,FRA,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,68.8,59.1,-9.699999999999996
2017,France,FRA,FRA,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,29.1,29.2,0.09999999999999787
2017,France,FRA,FRA,0,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,29.1,31.6,2.5
2017,France,FRA,FRA,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,29.1,20.4,-8.700000000000003
2017,France,FRA,FRA,0,Total,From 15 to 24 years,no_response,No response,29.1,17.8,-11.3
2017,France,FRA,FRA,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,29.1,16.3,-12.8
2017,France,FRA,FRA,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,44.6,44.6,0.0
2017,France,FRA,FRA,0,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,44.6,47.9,3.299999999999997
2017,France,FRA,FRA,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,44.6,34.8,-9.800000000000004
2017,France,FRA,FRA,0,Total,From 15 to 29 years,no_response,No response,44.6,24.6,-20.0
2017,France,FRA,FRA,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,44.6,30.8,-13.8
2017,France,FRA,FRA,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,59.9,60.0,0.10000000000000142
2017,France,FRA,FRA,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,59.9,64.6,4.699999999999996
2017,France,FRA,FRA,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,59.9,47.4,-12.5
2017,France,FRA,FRA,0,Total,From 15 to 39 years,no_response,No response,59.9,28.8,-31.099999999999998
2017,France,FRA,FRA,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,59.9,42.2,-17.699999999999996
2017,France,FRA,FRA,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,69.8,69.8,0.0
2017,France,FRA,FRA,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,69.8,71.2,1.4000000000000057
2017,France,FRA,FRA,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,69.8,53.9,-15.899999999999999
2017,France,FRA,FRA,0,Total,From 15 to 59 years,no_response,No response,69.8,30.4,-39.4
2017,France,FRA,FRA,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,69.8,47.2,-22.599999999999994
2017,France,FRA,FRA,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,65.8,65.8,0.0
2017,France,FRA,FRA,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,65.8,67.2,1.4000000000000057
2017,France,FRA,FRA,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,65.8,52.0,-13.799999999999997
2017,France,FRA,FRA,0,Total,From 15 to 64 years,no_response,No response,65.8,29.6,-36.199999999999996
2017,France,FRA,FRA,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,65.8,45.8,-20.0
2018,France,FRA,FRA,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,27.5,27.6,0.10000000000000142
2018,France,FRA,FRA,0,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,27.5,33.4,5.899999999999999
2018,France,FRA,FRA,0,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,27.5,21.4,-6.100000000000001
2018,France,FRA,FRA,0,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,27.5,16.5,-11.0
2018,France,FRA,FRA,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,42.6,42.7,0.10000000000000142
2018,France,FRA,FRA,0,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,42.6,48.9,6.299999999999997
2018,France,FRA,FRA,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,42.6,34.0,-8.600000000000001
2018,France,FRA,FRA,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,42.6,29.2,-13.400000000000002
2018,France,FRA,FRA,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,57.3,57.4,0.10000000000000142
2018,France,FRA,FRA,0,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,57.3,61.6,4.300000000000004
2018,France,FRA,FRA,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,57.3,40.2,-17.099999999999994
2018,France,FRA,FRA,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,57.3,33.7,-23.599999999999994
2018,France,FRA,FRA,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,67.1,67.1,0.0
2018,France,FRA,FRA,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,67.1,67.8,0.7000000000000028
2018,France,FRA,FRA,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,67.1,45.7,-21.39999999999999
2018,France,FRA,FRA,0,Females,From 15 to 59 years,no_response,No response,67.1,32.7,-34.39999999999999
2018,France,FRA,FRA,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,67.1,37.2,-29.89999999999999
2018,France,FRA,FRA,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,63.4,63.5,0.10000000000000142
2018,France,FRA,FRA,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,63.4,65.5,2.1000000000000014
2018,France,FRA,FRA,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,63.4,44.6,-18.799999999999997
2018,France,FRA,FRA,0,Females,From 15 to 64 years,no_response,No response,63.4,32.7,-30.699999999999996
2018,France,FRA,FRA,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,63.4,36.4,-27.0
2018,France,FRA,FRA,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,32.3,32.4,0.10000000000000142
2018,France,FRA,FRA,0,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,32.3,38.0,5.700000000000003
2018,France,FRA,FRA,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,32.3,31.2,-1.0999999999999979
2018,France,FRA,FRA,0,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,32.3,28.5,-3.799999999999997
2018,France,FRA,FRA,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,47.3,47.4,0.10000000000000142
2018,France,FRA,FRA,0,Males,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,47.3,48.5,1.2000000000000028
2018,France,FRA,FRA,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,47.3,46.9,-0.3999999999999986
2018,France,FRA,FRA,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,47.3,46.4,-0.8999999999999986
2018,France,FRA,FRA,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,63.4,63.5,0.10000000000000142
2018,France,FRA,FRA,0,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,63.4,70.9,7.500000000000007
2018,France,FRA,FRA,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,63.4,63.3,-0.10000000000000142
2018,France,FRA,FRA,0,Males,From 15 to 39 years,no_response,No response,63.4,42.1,-21.299999999999997
2018,France,FRA,FRA,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,63.4,61.1,-2.299999999999997
2018,France,FRA,FRA,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,73.2,73.3,0.09999999999999432
2018,France,FRA,FRA,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,73.2,77.9,4.700000000000003
2018,France,FRA,FRA,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,73.2,69.1,-4.1000000000000085
2018,France,FRA,FRA,0,Males,From 15 to 59 years,no_response,No response,73.2,44.5,-28.700000000000003
2018,France,FRA,FRA,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,73.2,65.3,-7.900000000000006
2018,France,FRA,FRA,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,69.0,69.2,0.20000000000000284
2018,France,FRA,FRA,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,69.0,74.4,5.400000000000006
2018,France,FRA,FRA,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,69.0,67.0,-2.0
2018,France,FRA,FRA,0,Males,From 15 to 64 years,no_response,No response,69.0,43.9,-25.1
2018,France,FRA,FRA,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,69.0,63.6,-5.399999999999999
2018,France,FRA,FRA,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,29.9,30.0,0.10000000000000142
2018,France,FRA,FRA,0,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,29.9,35.5,5.600000000000001
2018,France,FRA,FRA,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,29.9,25.9,-4.0
2018,France,FRA,FRA,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,29.9,22.1,-7.799999999999997
2018,France,FRA,FRA,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,45.0,45.0,0.0
2018,France,FRA,FRA,0,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,45.0,48.8,3.799999999999997
2018,France,FRA,FRA,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,45.0,39.7,-5.299999999999997
2018,France,FRA,FRA,0,Total,From 15 to 29 years,no_response,No response,45.0,38.7,-6.299999999999997
2018,France,FRA,FRA,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,45.0,36.8,-8.200000000000003
2018,France,FRA,FRA,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,60.3,60.4,0.10000000000000142
2018,France,FRA,FRA,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,60.3,65.7,5.400000000000006
2018,France,FRA,FRA,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,60.3,50.5,-9.799999999999997
2018,France,FRA,FRA,0,Total,From 15 to 39 years,no_response,No response,60.3,34.0,-26.299999999999997
2018,France,FRA,FRA,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,60.3,45.9,-14.399999999999999
2018,France,FRA,FRA,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,70.1,70.2,0.10000000000000853
2018,France,FRA,FRA,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,70.1,72.8,2.700000000000003
2018,France,FRA,FRA,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,70.1,56.8,-13.299999999999997
2018,France,FRA,FRA,0,Total,From 15 to 59 years,no_response,No response,70.1,38.0,-32.099999999999994
2018,France,FRA,FRA,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,70.1,50.2,-19.89999999999999
2018,France,FRA,FRA,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,66.2,66.3,0.09999999999999432
2018,France,FRA,FRA,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,66.2,69.9,3.700000000000003
2018,France,FRA,FRA,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,66.2,55.1,-11.100000000000001
2018,France,FRA,FRA,0,Total,From 15 to 64 years,no_response,No response,66.2,37.7,-28.5
2018,France,FRA,FRA,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,66.2,49.0,-17.200000000000003
2019,France,FRA,FRA,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,28.4,28.3,-0.09999999999999787
2019,France,FRA,FRA,0,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,28.4,17.8,-10.599999999999998
2019,France,FRA,FRA,0,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,28.4,15.6,-12.799999999999999
2019,France,FRA,FRA,0,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,28.4,14.9,-13.499999999999998
2019,France,FRA,FRA,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,43.4,43.3,-0.10000000000000142
2019,France,FRA,FRA,0,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,43.4,39.4,-4.0
2019,France,FRA,FRA,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,43.4,30.6,-12.799999999999997
2019,France,FRA,FRA,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,43.4,28.4,-15.0
2019,France,FRA,FRA,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,58.1,58.1,0.0
2019,France,FRA,FRA,0,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,58.1,59.3,1.1999999999999957
2019,France,FRA,FRA,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,58.1,38.8,-19.300000000000004
2019,France,FRA,FRA,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,58.1,33.3,-24.800000000000004
2019,France,FRA,FRA,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,67.7,67.7,0.0
2019,France,FRA,FRA,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,67.7,67.1,-0.6000000000000085
2019,France,FRA,FRA,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,67.7,46.1,-21.6
2019,France,FRA,FRA,0,Females,From 15 to 59 years,no_response,No response,67.7,33.1,-34.6
2019,France,FRA,FRA,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,67.7,38.7,-29.0
2019,France,FRA,FRA,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,64.0,64.0,0.0
2019,France,FRA,FRA,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,64.0,64.9,0.9000000000000057
2019,France,FRA,FRA,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,64.0,44.8,-19.200000000000003
2019,France,FRA,FRA,0,Females,From 15 to 64 years,no_response,No response,64.0,31.6,-32.4
2019,France,FRA,FRA,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,64.0,37.4,-26.6
2019,France,FRA,FRA,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,31.6,31.6,0.0
2019,France,FRA,FRA,0,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,31.6,31.5,-0.10000000000000142
2019,France,FRA,FRA,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,31.6,27.5,-4.100000000000001
2019,France,FRA,FRA,0,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,31.6,26.2,-5.400000000000002
2019,France,FRA,FRA,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,46.5,46.5,0.0
2019,France,FRA,FRA,0,Males,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,46.5,49.3,2.799999999999997
2019,France,FRA,FRA,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,46.5,48.7,2.200000000000003
2019,France,FRA,FRA,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,46.5,48.5,2.0
2019,France,FRA,FRA,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,62.7,62.8,0.09999999999999432
2019,France,FRA,FRA,0,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,62.7,69.8,7.099999999999994
2019,France,FRA,FRA,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,62.7,66.2,3.5
2019,France,FRA,FRA,0,Males,From 15 to 39 years,no_response,No response,62.7,59.0,-3.700000000000003
2019,France,FRA,FRA,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,62.7,65.2,2.5
2019,France,FRA,FRA,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,72.8,72.9,0.10000000000000853
2019,France,FRA,FRA,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,72.8,78.2,5.400000000000006
2019,France,FRA,FRA,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,72.8,70.5,-2.299999999999997
2019,France,FRA,FRA,0,Males,From 15 to 59 years,no_response,No response,72.8,60.1,-12.699999999999996
2019,France,FRA,FRA,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,72.8,67.2,-5.599999999999994
2019,France,FRA,FRA,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,68.9,69.0,0.09999999999999432
2019,France,FRA,FRA,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,68.9,73.9,5.0
2019,France,FRA,FRA,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,68.9,68.0,-0.9000000000000057
2019,France,FRA,FRA,0,Males,From 15 to 64 years,no_response,No response,68.9,59.7,-9.200000000000003
2019,France,FRA,FRA,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,68.9,65.4,-3.5
2019,France,FRA,FRA,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,30.0,29.9,-0.10000000000000142
2019,France,FRA,FRA,0,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,30.0,24.2,-5.800000000000001
2019,France,FRA,FRA,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,30.0,21.1,-8.899999999999999
2019,France,FRA,FRA,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,30.0,20.1,-9.899999999999999
2019,France,FRA,FRA,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,45.0,44.9,-0.10000000000000142
2019,France,FRA,FRA,0,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,45.0,44.0,-1.0
2019,France,FRA,FRA,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,45.0,38.3,-6.700000000000003
2019,France,FRA,FRA,0,Total,From 15 to 29 years,no_response,No response,45.0,38.6,-6.399999999999999
2019,France,FRA,FRA,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,45.0,36.8,-8.200000000000003
2019,France,FRA,FRA,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,60.4,60.4,0.0
2019,France,FRA,FRA,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,60.4,64.1,3.6999999999999957
2019,France,FRA,FRA,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,60.4,51.0,-9.399999999999999
2019,France,FRA,FRA,0,Total,From 15 to 39 years,no_response,No response,60.4,37.4,-23.0
2019,France,FRA,FRA,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,60.4,47.3,-13.100000000000001
2019,France,FRA,FRA,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,70.2,70.3,0.09999999999999432
2019,France,FRA,FRA,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,70.2,72.7,2.5
2019,France,FRA,FRA,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,70.2,57.6,-12.600000000000001
2019,France,FRA,FRA,0,Total,From 15 to 59 years,no_response,No response,70.2,45.7,-24.5
2019,France,FRA,FRA,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,70.2,51.8,-18.400000000000006
2019,France,FRA,FRA,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,66.4,66.5,0.09999999999999432
2019,France,FRA,FRA,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,66.4,69.4,3.0
2019,France,FRA,FRA,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,66.4,55.7,-10.700000000000003
2019,France,FRA,FRA,0,Total,From 15 to 64 years,no_response,No response,66.4,44.4,-22.000000000000007
2019,France,FRA,FRA,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,66.4,50.1,-16.300000000000004
2020,France,FRA,FRA,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,26.8,26.7,-0.10000000000000142
2020,France,FRA,FRA,0,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,26.8,23.8,-3.0
2020,France,FRA,FRA,0,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,26.8,21.0,-5.800000000000001
2020,France,FRA,FRA,0,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,26.8,20.1,-6.699999999999999
2020,France,FRA,FRA,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,41.5,41.5,0.0
2020,France,FRA,FRA,0,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,41.5,46.0,4.5
2020,France,FRA,FRA,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,41.5,33.6,-7.899999999999999
2020,France,FRA,FRA,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,41.5,29.9,-11.600000000000001
2020,France,FRA,FRA,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,56.8,56.8,0.0
2020,France,FRA,FRA,0,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,56.8,59.1,2.3000000000000043
2020,France,FRA,FRA,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,56.8,40.2,-16.599999999999994
2020,France,FRA,FRA,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,56.8,35.2,-21.599999999999994
2020,France,FRA,FRA,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,67.3,67.4,0.10000000000000853
2020,France,FRA,FRA,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,67.3,68.4,1.1000000000000085
2020,France,FRA,FRA,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,67.3,46.4,-20.9
2020,France,FRA,FRA,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,67.3,39.1,-28.199999999999996
2020,France,FRA,FRA,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,63.7,63.7,0.0
2020,France,FRA,FRA,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,63.7,65.6,1.8999999999999915
2020,France,FRA,FRA,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,63.7,45.2,-18.5
2020,France,FRA,FRA,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,63.7,38.2,-25.5
2020,France,FRA,FRA,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,30.3,30.5,0.1999999999999993
2020,France,FRA,FRA,0,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,30.3,43.7,13.400000000000002
2020,France,FRA,FRA,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,30.3,33.0,2.6999999999999993
2020,France,FRA,FRA,0,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,30.3,30.3,0.0
2020,France,FRA,FRA,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,44.9,45.0,0.10000000000000142
2020,France,FRA,FRA,0,Males,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,44.9,60.7,15.800000000000004
2020,France,FRA,FRA,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,44.9,53.9,9.0
2020,France,FRA,FRA,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,44.9,52.5,7.600000000000001
2020,France,FRA,FRA,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,61.8,62.0,0.20000000000000284
2020,France,FRA,FRA,0,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,61.8,76.7,14.900000000000006
2020,France,FRA,FRA,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,61.8,65.9,4.1000000000000085
2020,France,FRA,FRA,0,Males,From 15 to 39 years,no_response,No response,61.8,58.9,-2.8999999999999986
2020,France,FRA,FRA,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,61.8,63.5,1.7000000000000028
2020,France,FRA,FRA,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,72.4,72.6,0.19999999999998863
2020,France,FRA,FRA,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,72.4,80.0,7.599999999999994
2020,France,FRA,FRA,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,72.4,69.5,-2.9000000000000057
2020,France,FRA,FRA,0,Males,From 15 to 59 years,no_response,No response,72.4,60.3,-12.100000000000009
2020,France,FRA,FRA,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,72.4,65.9,-6.5
2020,France,FRA,FRA,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,68.6,68.7,0.10000000000000853
