period,year_start,year_end,country,country_code,country_key,iso3,is_aggregate,metric_key,metric_label,unit,years_observed,native_value,eu_migrant_value,extra_eu_migrant_value,gap_extra_eu_vs_native_pp,ratio_foreign_vs_native
2014-2019,2014,2014,Turkey,TR,TUR,TUR,0,poverty,Poverty risk rate,percentage points,1,38.86666666666667,9.833333333333334,33.333333333333336,-5.533333333333331,
2014-2019,2014,2014,United Kingdom,UK,GBR,GBR,0,poverty,Poverty risk rate,percentage points,1,22.166666666666668,22.400000000000002,34.666666666666664,12.499999999999996,
2014-2019,2014,2019,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,6,10.633333333333333,12.779166666666667,13.637500000000001,3.004166666666667,
2014-2019,2014,2019,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,6,12.493333333333334,18.325000000000003,30.60833333333333,18.115,
2014-2019,2014,2019,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,6,5.416666666666667,,,,
2014-2019,2014,2019,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,6,24.218333333333334,,49.6375,23.982500000000005,
2014-2019,2014,2019,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,6,12.600000000000001,14.628306878306878,63.82541666666666,51.22541666666667,
2014-2019,2014,2019,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,6,12.043333333333335,16.328035714285715,17.561223544973547,5.5178902116402115,
2014-2019,2014,2019,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,6,12.125,16.59781746031746,18.945833333333333,6.820833333333333,
2014-2019,2014,2019,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,6,4.084629629629629,,4.968333333333333,0.8837037037037038,
2014-2019,2014,2019,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,6,18.320000000000004,17.468333333333334,26.706349206349206,8.386349206349207,
2014-2019,2014,2019,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,6,20.03833333333333,21.37166666666667,31.39833333333333,11.36,
2014-2019,2014,2019,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,6,16.14,19.303333333333338,23.698333333333334,7.558333333333334,
2014-2019,2014,2019,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,6,13.346666666666666,24.622222222222224,22.02462962962963,8.677962962962964,
2014-2019,2014,2019,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,6,10.326666666666668,17.5,,,
2014-2019,2014,2019,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,6,12.146666666666668,8.927083333333332,32.375,20.695,
2014-2019,2014,2019,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,6,11.826666666666668,8.20625,13.548015873015872,1.7213492063492069,
2014-2019,2014,2019,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,6,21.430000000000003,23.668333333333333,21.575000000000003,0.14500000000000077,
2014-2019,2014,2019,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,6,3.756666666666666,,3.529166666666667,-0.22749999999999967,
2014-2019,2014,2019,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,6,2.4516666666666667,,,,
2014-2019,2014,2019,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,6,13.310535714285715,14.445,21.700000000000003,8.389464285714284,
2014-2019,2014,2019,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,6,7.358333333333333,11.889357142857143,11.992777777777777,4.634444444444444,
2014-2019,2014,2019,Montenegro,ME,MNE,MNE,0,temporary_contract,Temporary contract rate,percentage points,6,34.51833333333333,,55.57666666666666,21.058333333333334,
2014-2019,2014,2019,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,6,22.235,31.68541666666667,37.45935185185185,15.224351851851852,
2014-2019,2014,2019,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,6,16.37666666666667,,,,
2014-2019,2014,2019,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,6,9.468333333333332,10.380833333333333,20.446944444444444,10.978611111111112,
2014-2019,2014,2019,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,6,30.400000000000002,,55.74652777777778,25.346527777777776,
2014-2019,2014,2019,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,6,26.96166666666667,34.46666666666667,47.46309523809524,20.501428571428573,
2014-2019,2014,2019,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,6,1.986527777777778,,,,
2014-2019,2014,2019,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,6,26.804999999999996,,,,
2014-2019,2014,2019,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,6,10.979999999999999,,,,
2014-2019,2014,2019,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,6,22.895,26.109166666666667,34.36041666666667,11.465416666666668,
2014-2019,2014,2019,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,6,30.350000000000005,36.81666666666666,42.25,11.899999999999999,
2014-2019,2014,2019,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,6,19.093333333333334,24.80142857142857,42.03333333333334,22.939999999999998,
2014-2019,2014,2019,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,6,15.191666666666665,16.171666666666667,19.710185185185185,4.518518518518519,
2014-2019,2014,2019,United Kingdom,UK,GBR,GBR,0,temporary_contract,Temporary contract rate,percentage points,6,6.146666666666666,9.173333333333334,11.936296296296296,5.78962962962963,
2020-2024,2020,2024,Austria,AT,AUT,AUT,0,brain_waste,Highly educated employment rate,percentage points,5,79.41555555555556,79.43790849673204,63.66801470588236,-15.747540849673204,
2020-2024,2020,2024,Belgium,BE,BEL,BEL,0,brain_waste,Highly educated employment rate,percentage points,5,77.09222222222222,78.55169934640523,59.95375,-17.138472222222227,
2020-2024,2021,2024,Bosnia and Herzegovina,BA,BIH,BIH,0,brain_waste,Highly educated employment rate,percentage points,4,70.66666666666667,,,,
2020-2024,2020,2024,Bulgaria,BG,BGR,BGR,0,brain_waste,Highly educated employment rate,percentage points,5,80.40666666666667,,,,
2020-2024,2020,2024,Croatia,HR,HRV,HRV,0,brain_waste,Highly educated employment rate,percentage points,5,75.47555555555554,85.56977272727272,72.24880952380953,-4.049338624338621,
2020-2024,2020,2024,Cyprus,CY,CYP,CYP,0,brain_waste,Highly educated employment rate,percentage points,5,79.71444444444444,81.64748366013073,61.980261437908496,-17.73418300653595,
2020-2024,2020,2024,Czechia,CZ,CZE,CZE,0,brain_waste,Highly educated employment rate,percentage points,5,79.2511111111111,87.3120588235294,79.80647058823529,0.5553594771241877,
2020-2024,2020,2020,Denmark,DK,DNK,DNK,0,brain_waste,Highly educated employment rate,percentage points,1,79.41111111111111,82.10625,72.375,-7.036111111111111,
2020-2024,2020,2024,Estonia,EE,EST,EST,0,brain_waste,Highly educated employment rate,percentage points,5,83.27000000000001,84.48394993894995,69.75529411764705,-13.514705882352938,
2020-2024,2020,2024,Finland,FI,FIN,FIN,0,brain_waste,Highly educated employment rate,percentage points,5,79.31444444444443,80.77723809523809,72.28666666666666,-7.027777777777777,
2020-2024,2020,2024,France,FR,FRA,FRA,0,brain_waste,Highly educated employment rate,percentage points,5,77.41777777777779,75.92736111111111,61.809673202614384,-15.608104575163395,
2020-2024,2020,2024,Germany,DE,DEU,DEU,0,brain_waste,Highly educated employment rate,percentage points,5,81.62222222222222,79.67333333333332,62.35716503267973,-19.265057189542482,
2020-2024,2020,2024,Greece,EL,GRC,GRC,0,brain_waste,Highly educated employment rate,percentage points,5,70.06444444444445,60.55073809523809,54.70375,-15.360694444444452,
2020-2024,2020,2024,Hungary,HU,HUN,HUN,0,brain_waste,Highly educated employment rate,percentage points,5,80.7488888888889,87.78166666666667,75.79166666666666,-4.957222222222219,
2020-2024,2020,2024,Iceland,IS,ISL,ISL,0,brain_waste,Highly educated employment rate,percentage points,5,85.94444444444443,86.20980952380953,79.506,-6.438444444444437,
2020-2024,2020,2024,Ireland,IE,IRL,IRL,0,brain_waste,Highly educated employment rate,percentage points,5,80.3477777777778,83.86083333333333,76.19110294117647,-4.156674836601309,
2020-2024,2020,2024,Italy,IT,ITA,ITA,0,brain_waste,Highly educated employment rate,percentage points,5,74.88666666666667,68.95529411764707,61.55725490196079,-13.329411764705885,
2020-2024,2020,2024,Latvia,LV,LVA,LVA,0,brain_waste,Highly educated employment rate,percentage points,5,81.35111111111111,89.10833333333333,66.68588235294118,-14.665228758169931,
2020-2024,2020,2024,Lithuania,LT,LTU,LTU,0,brain_waste,Highly educated employment rate,percentage points,5,82.14444444444443,93.40436507936508,77.79138095238095,-4.353063492063493,
2020-2024,2020,2024,Luxembourg,LU,LUX,LUX,0,brain_waste,Highly educated employment rate,percentage points,5,75.94758169934642,80.46614379084967,71.31066666666666,-4.636915032679747,
2020-2024,2020,2020,Malta,MT,MLT,MLT,0,brain_waste,Highly educated employment rate,percentage points,1,84.38888888888889,94.7375,70.35882352941177,-14.03006535947712,
2020-2024,2020,2020,Montenegro,ME,MNE,MNE,0,brain_waste,Highly educated employment rate,percentage points,1,69.66666666666667,,,,
2020-2024,2020,2024,Netherlands,NL,NLD,NLD,0,brain_waste,Highly educated employment rate,percentage points,5,82.24666666666667,81.6264297385621,65.01888888888888,-17.227777777777774,
2020-2024,2020,2024,North Macedonia,MK,MKD,MKD,0,brain_waste,Highly educated employment rate,percentage points,5,73.07333333333334,88.63737373737375,73.2943465909091,-0.12093118686868465,
2020-2024,2020,2024,Norway,NO,NOR,NOR,0,brain_waste,Highly educated employment rate,percentage points,5,82.44666666666667,86.00999999999999,73.49246153846154,-8.954205128205123,
2020-2024,2020,2024,Poland,PL,POL,POL,0,brain_waste,Highly educated employment rate,percentage points,5,80.64222222222222,92.25555555555556,84.08504761904761,3.4428253968253983,
2020-2024,2020,2024,Portugal,PT,PRT,PRT,0,brain_waste,Highly educated employment rate,percentage points,5,80.86444444444444,86.18415384615386,72.11208333333335,-8.752361111111114,
2020-2024,2020,2024,Romania,RO,ROU,ROU,0,brain_waste,Highly educated employment rate,percentage points,5,79.52111111111111,,72.55,-7.450000000000003,
2020-2024,2020,2024,Serbia,RS,SRB,SRB,0,brain_waste,Highly educated employment rate,percentage points,5,73.56888888888889,97.34,69.31560606060606,-4.956616161616161,
2020-2024,2020,2024,Slovakia,SK,SVK,SVK,0,brain_waste,Highly educated employment rate,percentage points,5,77.63333333333334,,,,
2020-2024,2020,2024,Slovenia,SI,SVN,SVN,0,brain_waste,Highly educated employment rate,percentage points,5,80.4888888888889,86.55833333333332,72.98499999999999,-7.503888888888895,
2020-2024,2020,2024,Spain,ES,ESP,ESP,0,brain_waste,Highly educated employment rate,percentage points,5,74.53333333333333,68.39111111111112,59.601111111111116,-14.932222222222219,
2020-2024,2020,2024,Sweden,SE,SWE,SWE,0,brain_waste,Highly educated employment rate,percentage points,5,81.58888888888887,85.665,68.98308333333333,-12.605805555555554,
2020-2024,2020,2024,Switzerland,CH,CHE,CHE,0,brain_waste,Highly educated employment rate,percentage points,5,82.73222222222223,81.05666666666666,65.26738562091504,-17.46483660130719,
2020-2024,2020,2024,Albania,AL,ALB,ALB,0,incarceration,Foreign prison-population representation,%,5,97.47974703854906,,2.5202529614509257,-94.95949407709816,0.025861227892189483
2020-2024,2020,2024,Austria,AT,AUT,AUT,0,incarceration,Foreign prison-population representation,%,5,48.52372063579156,,51.47627936420844,2.9525587284168693,1.0625490842753949
2020-2024,2020,2024,Belgium,BE,BEL,BEL,0,incarceration,Foreign prison-population representation,%,5,55.878890899350594,,44.02570352277978,-11.853187376570826,0.7884106765787424
2020-2024,2020,2024,Bosnia and Herzegovina,BA,BIH,BIH,0,incarceration,Foreign prison-population representation,%,5,72.12132910780886,,2.5768002560636374,-69.54452885174524,0.034864106378623916
2020-2024,2020,2024,Bulgaria,BG,BGR,BGR,0,incarceration,Foreign prison-population representation,%,5,97.26301465974193,,2.737052521246372,-94.52596213849556,0.028149717067455636
2020-2024,2020,2024,Croatia,HR,HRV,HRV,0,incarceration,Foreign prison-population representation,%,5,85.53118857700625,,14.468806832748436,-71.06238174425778,0.17245279179321132
2020-2024,2020,2024,Cyprus,CY,CYP,CYP,0,incarceration,Foreign prison-population representation,%,5,47.62875591440229,,52.37143275772328,4.742676843320988,1.1186847167470009
2020-2024,2020,2024,Czechia,CZ,CZE,CZE,0,incarceration,Foreign prison-population representation,%,5,92.05717464051341,,7.942814643025057,-84.11435999748835,0.0862979426722598
2020-2024,2020,2024,Denmark,DK,DNK,DNK,0,incarceration,Foreign prison-population representation,%,5,73.45525665696697,,26.54474334303303,-46.91051331393395,0.3616576745867097
2020-2024,2020,2024,Estonia,EE,EST,EST,0,incarceration,Foreign prison-population representation,%,5,66.65410620802348,,33.49927028557504,-33.15483592244844,0.5026060603013474
2020-2024,2020,2024,Finland,FI,FIN,FIN,0,incarceration,Foreign prison-population representation,%,5,81.66917094985243,,18.33082905014758,-63.338341899704844,0.2261464260067835
2020-2024,2020,2024,France,FR,FRA,FRA,0,incarceration,Foreign prison-population representation,%,5,75.1606077368153,,24.839392263184713,-50.32121547363057,0.33049484388739964
2020-2024,2020,2024,Greece,EL,GRC,GRC,0,incarceration,Foreign prison-population representation,%,5,43.56008610966239,,56.43991389033761,12.879827780675223,1.305633436703046
2020-2024,2020,2024,Hungary,HU,HUN,HUN,0,incarceration,Foreign prison-population representation,%,5,91.79039959201882,,8.209612225888502,-83.5807873661303,0.09147604306283003
2020-2024,2020,2024,Iceland,IS,ISL,ISL,0,incarceration,Foreign prison-population representation,%,5,69.25320584472672,,30.747902188514274,-38.505303656212455,0.4607693395363503
2020-2024,2020,2024,Ireland,IE,IRL,IRL,0,incarceration,Foreign prison-population representation,%,5,84.46297484822972,,15.537070104419566,-68.92590474381015,0.18400459708601283
2020-2024,2020,2024,Italy,IT,ITA,ITA,0,incarceration,Foreign prison-population representation,%,5,68.05375279784452,,31.946240351866788,-36.10751244597774,0.4694706400897002
2020-2024,2020,2020,Kosovo,XK,XKX,XKX,0,incarceration,Foreign prison-population representation,%,1,92.69363032699599,,7.30636967300401,-85.38726065399197,0.07882278045675065
2020-2024,2020,2024,Latvia,LV,LVA,LVA,0,incarceration,Foreign prison-population representation,%,5,96.74936393393503,,2.879624109526186,-93.86973982440885,0.030065074636808832
2020-2024,2020,2024,Liechtenstein,LI,LIE,LIE,0,incarceration,Foreign prison-population representation,%,4,18.219828169734942,,81.78017183026505,63.56034366053011,7.663607983535653
2020-2024,2020,2024,Lithuania,LT,LTU,LTU,0,incarceration,Foreign prison-population representation,%,5,96.88321139121405,,3.1167461484651326,-93.76646524274891,0.03221150439690347
2020-2024,2020,2024,Luxembourg,LU,LUX,LUX,0,incarceration,Foreign prison-population representation,%,5,25.02246484394984,,74.97729662796587,49.95483178401604,3.021808920787014
2020-2024,2020,2024,Malta,MT,MLT,MLT,0,incarceration,Foreign prison-population representation,%,5,47.34190148450838,,52.65834978124284,5.316448296734467,1.134524046967921
2020-2024,2020,2024,Montenegro,ME,MNE,MNE,0,incarceration,Foreign prison-population representation,%,5,83.77635679622699,,16.22402043961056,-67.55233635661642,0.1938736735523599
2020-2024,2020,2024,Netherlands,NL,NLD,NLD,0,incarceration,Foreign prison-population representation,%,5,78.55419558043147,,21.44578672341329,-57.10840885701818,0.27317360054242945
2020-2024,2022,2024,North Macedonia,MK,MKD,MKD,0,incarceration,Foreign prison-population representation,%,3,91.59190701307897,,8.199944145938758,-83.39196286714021,0.09105394606391572
2020-2024,2020,2024,Norway,NO,NOR,NOR,0,incarceration,Foreign prison-population representation,%,5,73.75429191551368,,25.886583849100695,-47.86770806641299,0.35162541131277036
2020-2024,2020,2024,Poland,PL,POL,POL,0,incarceration,Foreign prison-population representation,%,5,97.27225675514396,,2.7277404847121334,-94.54451627043181,0.028084957764788154
2020-2024,2020,2024,Portugal,PT,PRT,PRT,0,incarceration,Foreign prison-population representation,%,5,84.21200286451992,,15.787981055931345,-68.42402180858856,0.1876712239757943
2020-2024,2020,2024,Romania,RO,ROU,ROU,0,incarceration,Foreign prison-population representation,%,5,98.94741533854418,,1.052576575763664,-97.8948387627805,0.01063793167269018
2020-2024,2020,2024,Serbia,RS,SRB,SRB,0,incarceration,Foreign prison-population representation,%,5,95.58849350897545,,4.411525164062455,-91.176968344913,0.04625821044038602
2020-2024,2020,2024,Slovakia,SK,SVK,SVK,0,incarceration,Foreign prison-population representation,%,5,96.48372680844457,,3.71954583318162,-92.76418097526293,0.038700545836294634
2020-2024,2020,2024,Slovenia,SI,SVN,SVN,0,incarceration,Foreign prison-population representation,%,5,65.66095324057514,,34.33904675942485,-31.32190648115029,0.544367699351763
2020-2024,2020,2024,Spain,ES,ESP,ESP,0,incarceration,Foreign prison-population representation,%,5,69.54040228589741,,30.45960108406688,-39.080801201830525,0.43855282183984096
2020-2024,2020,2024,Sweden,SE,SWE,SWE,0,incarceration,Foreign prison-population representation,%,5,71.46203809101536,,22.99865231281765,-48.463385778197704,0.3263015734093627
2020-2024,2020,2024,Switzerland,CH,CHE,CHE,0,incarceration,Foreign prison-population representation,%,5,29.492340564001687,,70.50769141123669,41.015350847235005,2.393433546217678
2020-2024,2020,2024,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,%,5,95.90410959856844,,4.09320357708438,-91.81090602148404,0.04268497297944458
2020-2024,2020,2024,Austria,AT,AUT,AUT,0,temporary_contract,Temporary contract rate,percentage points,5,10.308,13.2845,14.726111111111113,4.418111111111111,
2020-2024,2020,2024,Belgium,BE,BEL,BEL,0,temporary_contract,Temporary contract rate,percentage points,5,13.412,17.7575,29.330000000000002,15.918000000000001,
2020-2024,2021,2024,Bosnia and Herzegovina,BA,BIH,BIH,0,temporary_contract,Temporary contract rate,percentage points,4,14.642499999999998,,,,
2020-2024,2020,2024,Bulgaria,BG,BGR,BGR,0,temporary_contract,Temporary contract rate,percentage points,5,4.1499999999999995,,,,
2020-2024,2020,2024,Croatia,HR,HRV,HRV,0,temporary_contract,Temporary contract rate,percentage points,5,15.982,,27.775000000000002,12.91,
2020-2024,2020,2024,Cyprus,CY,CYP,CYP,0,temporary_contract,Temporary contract rate,percentage points,5,8.59,7.703174603174604,50.757999999999996,42.168,
2020-2024,2020,2024,Czechia,CZ,CZE,CZE,0,temporary_contract,Temporary contract rate,percentage points,5,9.408,15.958666666666668,19.381277777777775,9.973277777777778,
2020-2024,2020,2020,Denmark,DK,DNK,DNK,0,temporary_contract,Temporary contract rate,percentage points,1,12.8,15.566666666666668,19.3125,6.512499999999999,
2020-2024,2020,2024,Estonia,EE,EST,EST,0,temporary_contract,Temporary contract rate,percentage points,5,4.034666666666666,,3.17,-0.8646666666666667,
2020-2024,2020,2024,Finland,FI,FIN,FIN,0,temporary_contract,Temporary contract rate,percentage points,5,17.978,21.650928571428572,29.0,11.022000000000002,
2020-2024,2020,2024,France,FR,FRA,FRA,0,temporary_contract,Temporary contract rate,percentage points,5,18.974,20.954,29.156,10.181999999999999,
2020-2024,2020,2024,Germany,DE,DEU,DEU,0,temporary_contract,Temporary contract rate,percentage points,5,14.428,17.1725,23.878499999999995,9.4505,
2020-2024,2020,2024,Greece,EL,GRC,GRC,0,temporary_contract,Temporary contract rate,percentage points,5,11.304,25.611,24.010444444444442,12.706444444444447,
2020-2024,2020,2024,Hungary,HU,HUN,HUN,0,temporary_contract,Temporary contract rate,percentage points,5,6.319999999999999,,,,
2020-2024,2020,2024,Iceland,IS,ISL,ISL,0,temporary_contract,Temporary contract rate,percentage points,5,12.742,8.822916666666666,19.73125,6.208749999999999,
2020-2024,2020,2024,Ireland,IE,IRL,IRL,0,temporary_contract,Temporary contract rate,percentage points,5,10.809999999999999,4.9959999999999996,8.712619047619048,-2.097380952380952,
2020-2024,2020,2024,Italy,IT,ITA,ITA,0,temporary_contract,Temporary contract rate,percentage points,5,21.52,24.948,25.296000000000003,3.776000000000001,
2020-2024,2020,2024,Latvia,LV,LVA,LVA,0,temporary_contract,Temporary contract rate,percentage points,5,3.066,,3.0,0.01749999999999996,
2020-2024,2020,2024,Lithuania,LT,LTU,LTU,0,temporary_contract,Temporary contract rate,percentage points,5,2.2340000000000004,,,,
2020-2024,2020,2024,Luxembourg,LU,LUX,LUX,0,temporary_contract,Temporary contract rate,percentage points,5,12.656142857142857,12.120214285714287,13.87107142857143,1.2149285714285725,
2020-2024,2020,2020,Malta,MT,MLT,MLT,0,temporary_contract,Temporary contract rate,percentage points,1,6.01,22.771428571428572,18.228571428571428,12.218571428571428,
2020-2024,2020,2020,Montenegro,ME,MNE,MNE,0,temporary_contract,Temporary contract rate,percentage points,1,34.2,,42.53333333333333,8.333333333333329,
2020-2024,2020,2024,Netherlands,NL,NLD,NLD,0,temporary_contract,Temporary contract rate,percentage points,5,26.302,32.93599999999999,45.0095,18.707500000000003,
2020-2024,2020,2024,North Macedonia,MK,MKD,MKD,0,temporary_contract,Temporary contract rate,percentage points,5,19.839999999999996,39.16166666666667,22.5,2.5650000000000004,
2020-2024,2020,2024,Norway,NO,NOR,NOR,0,temporary_contract,Temporary contract rate,percentage points,5,9.302000000000001,8.165000000000001,22.735238095238095,13.433238095238096,
2020-2024,2020,2024,Poland,PL,POL,POL,0,temporary_contract,Temporary contract rate,percentage points,5,20.229999999999997,,40.4877380952381,20.257738095238093,
2020-2024,2020,2024,Portugal,PT,PRT,PRT,0,temporary_contract,Temporary contract rate,percentage points,5,21.822000000000003,21.008333333333333,44.7685,22.946499999999997,
2020-2024,2020,2024,Romania,RO,ROU,ROU,0,temporary_contract,Temporary contract rate,percentage points,5,2.74,,,,
2020-2024,2020,2024,Serbia,RS,SRB,SRB,0,temporary_contract,Temporary contract rate,percentage points,5,25.116,,52.97125,27.726249999999997,
2020-2024,2020,2024,Slovakia,SK,SVK,SVK,0,temporary_contract,Temporary contract rate,percentage points,5,6.850666666666666,,,,
2020-2024,2020,2024,Slovenia,SI,SVN,SVN,0,temporary_contract,Temporary contract rate,percentage points,5,17.046,15.05,22.552500000000002,5.506500000000001,
2020-2024,2020,2024,Spain,ES,ESP,ESP,0,temporary_contract,Temporary contract rate,percentage points,5,24.926,22.275999999999996,34.245999999999995,9.319999999999999,
2020-2024,2020,2024,Sweden,SE,SWE,SWE,0,temporary_contract,Temporary contract rate,percentage points,5,17.392000000000003,20.493928571428572,36.489,19.097,
2020-2024,2020,2024,Switzerland,CH,CHE,CHE,0,temporary_contract,Temporary contract rate,percentage points,5,15.894,16.432000000000002,21.478,5.584,
