YEAR,STATEFIP,weighted_denominator,weighted_numerator,limited_english_rate_pct
2014,2,5430800,2448800.0,45.09096265743537
2014,4,91518000,45116800.0,49.29828011975786
2014,5,14191600,7236200.0,50.98931762451028
2014,6,1042045200,583001900.0,55.94785139838464
2014,8,52891600,25438300.0,48.095160668234655
2014,9,48946800,19952200.0,40.763032516936754
2014,10,7927400,2950500.0,37.219012538789514
2014,11,9106600,3094300.0,33.9786528451892
2014,12,395703400,185027700.0,46.75918882678289
2014,13,98533300,44246400.0,44.905021957043964
2014,15,23771100,12569000.0,52.87512988460779
2014,16,10264900,5287200.0,51.50756461339127
2014,17,176087600,88593900.0,50.31240132752107
2014,18,32011300,14777700.0,46.164010833674354
2014,19,15303500,7200900.0,47.05394190871369
2014,20,20255600,9471200.0,46.75842729911729
2014,21,15753300,7249400.0,46.01829457954841
2014,22,18285300,9317400.0,50.95568571475447
2014,23,4780400,1591200.0,33.285917496443815
2014,24,87969500,31577600.0,35.89607761781072
2014,25,104516300,45348500.0,43.388925937868066
2014,26,63317900,25203200.0,39.80422597717233
2014,27,43242600,20002300.0,46.25600680810127
2014,28,6246500,2537600.0,40.62434963579605
2014,29,22270200,8389000.0,37.669172257096925
2014,30,2352900,551100.0,23.422159887798035
2014,31,11905400,7198700.0,60.46583903102793
2014,32,54593100,28185900.0,51.62905202305787
2014,33,7728700,2387800.0,30.895234644895
2014,34,193245000,87388700.0,45.2217133690393
2014,35,21304100,11143800.0,52.30824113668261
2014,36,443862400,208879300.0,47.05947158398639
2014,37,75584400,36261200.0,47.97444975418208
2014,38,2684400,1152500.0,42.9332439278796
2014,39,47645500,17942000.0,37.657281380193304
2014,40,21949700,11036600.0,50.28132502949927
2014,41,38562500,19056400.0,49.416920583468396
2014,42,80711600,34132700.0,42.28970804692263
2014,44,13661600,6813600.0,49.87409966621772
2014,45,22356800,10712000.0,47.913833822371714
2014,46,2341600,986400.0,42.125042705842155
2014,47,31867700,14697700.0,46.120993984504686
2014,48,447220000,262347200.0,58.6617772013774
2014,49,24773200,11514900.0,46.481278155426025
2014,50,2430500,711700.0,29.282040732359597
2014,51,100103000,39951800.0,39.91069198725313
2014,53,92101200,41708200.0,45.28518629507542
2014,54,2653600,680600.0,25.648176062707268
2014,55,27196900,11505300.0,42.30371843849851
2014,56,2325600,782300.0,33.63863089095287
2015,1,15915300,7172600.0,45.06732515252618
2015,2,6253100,2306800.0,36.89050231085382
2015,4,90322000,43253100.0,47.887668563583624
2015,5,14275200,7688800.0,53.861241874019285
2015,6,1062108400,589371200.0,55.490682495308384
2015,8,53005400,25377100.0,47.876442777528325
2015,9,51436200,21366100.0,41.53903282124263
2015,10,8877500,2945500.0,33.179386088425794
2015,11,9531800,2540000.0,26.647642627835243
