DATAFLOW,LAST UPDATE,freq,citizen,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2011,72.44,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2012,72.27,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2013,66.52,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2014,61.51,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2015,73.73,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2018,71.26,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2019,69.37,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2020,64.82,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2021,64.54,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2022,73.48,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2023,75.75,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IE,2024,79.86,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2008,35.19,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2009,36.63,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2010,44.08,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2011,38.31,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2012,36.30,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2013,37.91,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2014,40.53,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2015,33.42,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2016,27.07,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2017,31.33,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2018,30.13,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2019,35.30,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2020,29.38,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2021,29.83,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2022,26.31,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2023,21.41,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IS,2024,21.64,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2008,63.57,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2009,70.34,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2010,74.20,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2011,73.57,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2012,72.64,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2013,69.54,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2014,60.69,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2015,58.57,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2016,60.71,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2017,63.92,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2018,66.72,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2019,70.01,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2020,61.81,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2021,64.01,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2022,66.60,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2023,70.81,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,IT,2024,73.21,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2008,36.77,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2009,39.34,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2010,41.79,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2011,52.56,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2012,30.16,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2013,46.15,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2014,32.32,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2015,29.44,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2016,26.58,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2017,31.74,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2018,23.61,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2019,18.24,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2020,49.04,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2022,12.72,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2023,7.56,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LI,2024,47.48,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2008,246.22,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2009,268.13,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2010,287.69,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2011,320.78,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2012,320.14,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2013,306.60,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2014,287.99,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2015,247.39,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2016,232.09,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2017,227.71,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2018,226.42,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2019,215.09,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2020,186.75,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2021,175.95,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2022,171.31,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2023,153.92,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LT,2024,149.52,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2008,42.58,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2009,44.17,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2010,43.42,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2011,36.93,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2012,38.11,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2013,37.61,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2014,29.29,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2015,31.09,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2016,31.41,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2017,32.34,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2018,27.41,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2019,25.25,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2020,23.96,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2021,26.78,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2022,24.17,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2023,22.25,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LU,2024,22.62,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2008,295.01,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2009,322.26,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2010,219.57,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2011,214.16,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2012,201.49,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2013,250.42,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2014,232.73,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2015,216.66,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2016,208.28,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2017,188.25,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2018,177.73,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2019,174.43,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2020,160.35,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2021,165.06,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2022,167.93,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2023,167.60,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,LV,2024,173.48,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2008,189.75,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2009,228.47,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2010,216.80,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2011,201.02,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2012,182.01,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2013,133.68,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2014,120.51,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2015,154.32,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2016,134.84,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2017,149.75,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2018,152.81,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2019,144.33,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2020,109.03,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2021,123.56,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2022,142.79,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2023,140.59,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,ME,2024,158.41,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MK,2009,105.44,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MK,2016,141.36,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MK,2017,139.75,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MK,2022,105.38,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MK,2023,115.80,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MK,2024,115.70,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MT,2015,1.40,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MT,2016,70.16,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MT,2017,74.30,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MT,2018,79.46,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MT,2019,73.75,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MT,2020,65.30,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MT,2021,58.71,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MT,2022,56.63,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MT,2023,59.59,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,MT,2024,58.92,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2008,71.87,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2009,69.82,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2010,69.47,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2011,67.62,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2012,65.35,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2013,61.46,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2014,58.02,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2015,53.00,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2016,51.65,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2017,51.62,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2018,52.77,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2019,54.38,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2020,50.11,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2021,51.67,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2022,49.92,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2023,50.62,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NL,2024,52.25,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2012,55.88,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2013,51.95,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2014,54.27,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2015,50.94,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2016,53.56,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2017,52.70,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2018,47.79,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2019,46.02,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2020,47.06,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2021,50.73,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2022,51.54,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2023,46.33,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,NO,2024,43.84,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2008,221.52,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2009,223.29,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2010,215.13,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2011,216.16,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2012,223.03,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2013,209.25,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2014,207.28,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2015,189.90,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2016,188.44,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2017,193.92,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2018,189.00,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2019,193.04,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2020,176.74,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2021,186.38,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2022,185.62,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2023,196.31,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PL,2024,183.75,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2008,81.65,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2009,83.65,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2010,87.23,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2011,95.84,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2012,104.45,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2013,110.96,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2014,112.26,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2015,114.42,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2016,112.27,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2017,110.80,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2018,107.40,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2019,106.67,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2020,94.53,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2021,97.41,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2022,102.28,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2023,97.65,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,PT,2024,97.19,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2008,126.10,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2009,129.71,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2010,130.63,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2011,142.37,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2012,157.46,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2013,166.03,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2014,149.91,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2015,141.24,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2016,137.41,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2017,117.92,,
ESTAT:CRIM_PRIS_CTZ(1.0),29/04/26 11:00:00,A,NAT,P_HTHAB,RO,2018,105.16,,
