Year,Country,EU_Migrant,Extra_EU_Migrant,Native,Gap_ExtraEU_vs_Native_PP,Metric,Ratio_Foreign_vs_Native
2020,MT,94.7375,70.35882352941177,84.38888888888889,-14.03006535947712,Highly_Educated_Employment_Rate,
2020,NL,82.26875,66.36470588235295,81.90555555555555,-15.540849673202601,Highly_Educated_Employment_Rate,
2020,NO,85.50625,73.46666666666667,82.86111111111111,-9.394444444444446,Highly_Educated_Employment_Rate,
2020,PL,,81.85000000000001,79.12777777777778,2.7222222222222285,Highly_Educated_Employment_Rate,
2020,PT,88.75833333333333,64.61428571428571,78.65555555555555,-14.041269841269838,Highly_Educated_Employment_Rate,
2020,RO,,,78.81666666666666,,Highly_Educated_Employment_Rate,
2020,RS,,,70.75555555555555,,Highly_Educated_Employment_Rate,
2020,SE,83.3625,63.5125,82.81666666666666,-19.30416666666666,Highly_Educated_Employment_Rate,
2020,SI,80.70833333333333,78.66666666666667,79.88333333333334,-1.2166666666666686,Highly_Educated_Employment_Rate,
2020,SK,,,73.57777777777778,,Highly_Educated_Employment_Rate,
2021,AT,77.77058823529411,65.78823529411765,78.81666666666666,-13.028431372549008,Highly_Educated_Employment_Rate,
2021,BA,,,68.48333333333333,,Highly_Educated_Employment_Rate,
2021,BE,77.65555555555555,53.4125,76.26666666666667,-22.854166666666664,Highly_Educated_Employment_Rate,
2021,BG,,,79.86111111111111,,Highly_Educated_Employment_Rate,
2021,CH,80.74444444444445,65.38333333333334,83.03888888888889,-17.65555555555555,Highly_Educated_Employment_Rate,
2021,CY,79.02352941176471,63.10588235294117,78.43333333333334,-15.327450980392165,Highly_Educated_Employment_Rate,
2021,CZ,89.325,77.975,78.1,-0.125,Highly_Educated_Employment_Rate,
2021,DE,77.97777777777777,64.31764705882354,81.14444444444445,-16.826797385620907,Highly_Educated_Employment_Rate,
2021,EE,84.27499999999999,67.47058823529412,82.43888888888888,-14.968300653594767,Highly_Educated_Employment_Rate,
2021,EL,62.38,51.7375,68.20555555555556,-16.468055555555566,Highly_Educated_Employment_Rate,
2021,ES,64.20555555555556,56.77777777777778,73.6888888888889,-16.91111111111112,Highly_Educated_Employment_Rate,
2021,FI,83.1,73.07857142857144,79.02777777777777,-5.949206349206335,Highly_Educated_Employment_Rate,
2021,FR,75.39999999999999,58.65555555555555,77.11111111111111,-18.455555555555563,Highly_Educated_Employment_Rate,
2021,HR,,,74.9,,Highly_Educated_Employment_Rate,
2021,HU,87.27499999999999,76.11666666666667,80.55555555555556,-4.438888888888883,Highly_Educated_Employment_Rate,
2021,IE,82.68125,76.25625,78.82777777777778,-2.5715277777777885,Highly_Educated_Employment_Rate,
2021,IS,77.95833333333333,76.25,84.47777777777777,-8.227777777777774,Highly_Educated_Employment_Rate,
2021,IT,66.10000000000001,60.04705882352941,74.29444444444444,-14.247385620915026,Highly_Educated_Employment_Rate,
2021,LT,96.93333333333334,72.62857142857142,81.63888888888889,-9.010317460317466,Highly_Educated_Employment_Rate,
2021,LU,78.15,71.00625,74.41666666666667,-3.410416666666677,Highly_Educated_Employment_Rate,
2021,LV,97.575,65.99411764705883,79.77777777777777,-13.783660130718943,Highly_Educated_Employment_Rate,
2021,MK,92.74545454545455,74.16363636363637,73.90555555555555,0.2580808080808197,Highly_Educated_Employment_Rate,
2021,NL,77.19444444444444,61.53888888888889,81.50555555555555,-19.966666666666654,Highly_Educated_Employment_Rate,
2021,NO,86.75,73.02666666666667,83.13888888888889,-10.112222222222215,Highly_Educated_Employment_Rate,
2021,PL,,88.71000000000001,80.19999999999999,8.51000000000002,Highly_Educated_Employment_Rate,
2021,PT,94.53333333333335,78.44166666666666,80.11111111111111,-1.6694444444444514,Highly_Educated_Employment_Rate,
2021,RO,,,78.77777777777777,,Highly_Educated_Employment_Rate,
2021,RS,,67.12,72.16666666666667,-5.046666666666667,Highly_Educated_Employment_Rate,
2021,SE,85.125,64.55,81.25555555555555,-16.70555555555555,Highly_Educated_Employment_Rate,
2021,SI,90.27499999999999,69.89999999999999,79.61666666666666,-9.716666666666669,Highly_Educated_Employment_Rate,
2021,SK,,,77.07777777777778,,Highly_Educated_Employment_Rate,
2022,AT,81.61764705882354,66.98125,79.49444444444445,-12.513194444444451,Highly_Educated_Employment_Rate,
2022,BA,,,69.63333333333334,,Highly_Educated_Employment_Rate,
2022,BE,77.51111111111112,65.4,77.09444444444445,-11.694444444444443,Highly_Educated_Employment_Rate,
2022,BG,,,81.03888888888889,,Highly_Educated_Employment_Rate,
2022,CH,80.75555555555556,65.46666666666667,82.43333333333334,-16.96666666666667,Highly_Educated_Employment_Rate,
2022,CY,83.65,63.1,79.86666666666666,-16.76666666666666,Highly_Educated_Employment_Rate,
2022,CZ,91.40588235294118,78.48125,79.6888888888889,-1.2076388888888943,Highly_Educated_Employment_Rate,
2022,DE,80.76666666666667,64.63529411764705,82.0611111111111,-17.425816993464053,Highly_Educated_Employment_Rate,
2022,EE,84.00714285714285,67.68235294117646,83.28888888888889,-15.60653594771243,Highly_Educated_Employment_Rate,
2022,EL,70.79333333333332,58.15625,70.93333333333334,-12.777083333333337,Highly_Educated_Employment_Rate,
2022,ES,69.78333333333333,61.97222222222222,74.75,-12.777777777777779,Highly_Educated_Employment_Rate,
2022,FI,80.44666666666667,71.77857142857142,79.93333333333334,-8.154761904761912,Highly_Educated_Employment_Rate,
2022,FR,78.66111111111111,61.535294117647055,77.8111111111111,-16.275816993464048,Highly_Educated_Employment_Rate,
2022,HR,92.8,74.57142857142857,75.42222222222222,-0.8507936507936478,Highly_Educated_Employment_Rate,
2022,HU,87.65833333333335,75.45,82.16666666666667,-6.716666666666669,Highly_Educated_Employment_Rate,
2022,IE,82.475,77.04705882352941,81.42222222222222,-4.375163398692806,Highly_Educated_Employment_Rate,
2022,IS,91.76666666666667,80.16666666666667,86.75555555555555,-6.588888888888874,Highly_Educated_Employment_Rate,
2022,IT,68.3529411764706,62.599999999999994,75.10555555555555,-12.50555555555556,Highly_Educated_Employment_Rate,
2022,LT,89.44444444444444,74.35,82.27777777777777,-7.927777777777777,Highly_Educated_Employment_Rate,
2022,LU,78.36111111111111,73.19375,75.16111111111111,-1.9673611111111171,Highly_Educated_Employment_Rate,
2022,LV,,64.32352941176471,80.98888888888888,-16.66535947712417,Highly_Educated_Employment_Rate,
2022,MK,,80.83,74.71666666666667,6.11333333333333,Highly_Educated_Employment_Rate,
2022,NL,81.82777777777777,67.43529411764706,82.14444444444445,-14.709150326797385,Highly_Educated_Employment_Rate,
2022,NO,87.55,76.35000000000001,82.42222222222222,-6.072222222222209,Highly_Educated_Employment_Rate,
2022,PL,,82.08333333333333,80.57777777777778,1.5055555555555458,Highly_Educated_Employment_Rate,
2022,PT,89.99166666666667,69.68571428571428,81.66666666666667,-11.980952380952388,Highly_Educated_Employment_Rate,
2022,RO,,,79.86111111111111,,Highly_Educated_Employment_Rate,
2022,RS,,77.54545454545455,74.87777777777778,2.6676767676767668,Highly_Educated_Employment_Rate,
2022,SE,84.40625,73.43125,81.81666666666666,-8.385416666666657,Highly_Educated_Employment_Rate,
2022,SI,85.01666666666667,73.95833333333333,80.67222222222223,-6.713888888888903,Highly_Educated_Employment_Rate,
2022,SK,,,78.33888888888889,,Highly_Educated_Employment_Rate,
2023,AT,82.05882352941177,63.50588235294117,79.88888888888889,-16.383006535947715,Highly_Educated_Employment_Rate,
2023,BA,,,71.18333333333334,,Highly_Educated_Employment_Rate,
2023,BE,80.58235294117648,65.77499999999999,77.98333333333333,-12.208333333333343,Highly_Educated_Employment_Rate,
2023,BG,,,81.09444444444445,,Highly_Educated_Employment_Rate,
2023,CH,81.44444444444444,66.23888888888888,82.85555555555555,-16.616666666666674,Highly_Educated_Employment_Rate,
2023,CY,81.78888888888889,63.66470588235294,80.11111111111111,-16.446405228758174,Highly_Educated_Employment_Rate,
2023,CZ,85.75294117647059,83.86470588235295,80.19444444444444,3.6702614379085077,Highly_Educated_Employment_Rate,
2023,DE,80.21111111111111,60.829411764705874,82.40555555555555,-21.576143790849677,Highly_Educated_Employment_Rate,
2023,EE,80.22222222222223,72.08823529411765,84.56666666666666,-12.47843137254901,Highly_Educated_Employment_Rate,
2023,EL,60.44285714285714,61.35625,71.45555555555556,-10.09930555555556,Highly_Educated_Employment_Rate,
2023,ES,71.19444444444444,62.57777777777778,75.44444444444444,-12.86666666666666,Highly_Educated_Employment_Rate,
2023,FI,80.90714285714286,72.84285714285714,79.80000000000001,-6.95714285714287,Highly_Educated_Employment_Rate,
2023,FR,75.75555555555555,65.23529411764706,78.06666666666666,-12.831372549019605,Highly_Educated_Employment_Rate,
2023,HR,81.77,68.35833333333333,76.4,-8.041666666666671,Highly_Educated_Employment_Rate,
2023,HU,89.83333333333333,70.625,82.25,-11.625,Highly_Educated_Employment_Rate,
2023,IE,86.525,77.24117647058823,81.67222222222222,-4.431045751633988,Highly_Educated_Employment_Rate,
2023,IS,90.63571428571429,82.58666666666666,86.26666666666667,-3.680000000000007,Highly_Educated_Employment_Rate,
2023,IT,70.2764705882353,63.388888888888886,75.78888888888889,-12.400000000000006,Highly_Educated_Employment_Rate,
2023,LT,,78.34375,81.85,-3.5062499999999943,Highly_Educated_Employment_Rate,
2023,LU,83.95882352941176,69.85333333333332,78.04705882352941,-8.193725490196087,Highly_Educated_Employment_Rate,
2023,LV,,67.43529411764706,81.98333333333333,-14.548039215686273,Highly_Educated_Employment_Rate,
2023,MK,84.5,67.94,70.55000000000001,-2.6100000000000136,Highly_Educated_Employment_Rate,
2023,NL,84.04117647058824,62.94444444444444,82.73333333333333,-19.78888888888889,Highly_Educated_Employment_Rate,
2023,NO,84.15,74.49230769230769,82.07777777777778,-7.585470085470092,Highly_Educated_Employment_Rate,
2023,PL,,82.72857142857143,81.43333333333334,1.2952380952380906,Highly_Educated_Employment_Rate,
2023,PT,79.83076923076922,75.5,82.03888888888889,-6.538888888888891,Highly_Educated_Employment_Rate,
2023,RO,,,80.15,,Highly_Educated_Employment_Rate,
2023,RS,97.34,74.56363636363636,74.67222222222222,-0.10858585858585457,Highly_Educated_Employment_Rate,
2023,SE,89.65,72.375,81.17222222222223,-8.797222222222231,Highly_Educated_Employment_Rate,
2023,SI,88.075,72.03571428571429,81.22222222222223,-9.186507936507937,Highly_Educated_Employment_Rate,
2023,SK,,,79.73888888888888,,Highly_Educated_Employment_Rate,
2024,AT,77.07777777777778,64.24117647058823,79.80555555555556,-15.564379084967328,Highly_Educated_Employment_Rate,
2024,BA,,,73.36666666666666,,Highly_Educated_Employment_Rate,
2024,BE,80.37058823529412,62.83125,78.15,-15.318750000000009,Highly_Educated_Employment_Rate,
2024,BG,,,81.30000000000001,,Highly_Educated_Employment_Rate,
2024,CH,80.9,64.48333333333333,82.66666666666667,-18.183333333333337,Highly_Educated_Employment_Rate,
2024,CY,83.28125,63.477777777777774,81.82222222222222,-18.34444444444445,Highly_Educated_Employment_Rate,
2024,CZ,85.89411764705882,79.71764705882353,80.97777777777777,-1.260130718954244,Highly_Educated_Employment_Rate,
2024,DE,79.16111111111111,58.522222222222226,81.98888888888888,-23.466666666666654,Highly_Educated_Employment_Rate,
2024,EE,93.80000000000001,71.22941176470589,84.57222222222222,-13.342810457516336,Highly_Educated_Employment_Rate,
2024,EL,55.8,58.8125,72.32777777777778,-13.515277777777783,Highly_Educated_Employment_Rate,
2024,ES,73.62777777777778,60.85555555555556,76.18333333333334,-15.327777777777776,Highly_Educated_Employment_Rate,
2024,FI,83.74666666666667,74.14166666666667,79.53333333333333,-5.391666666666666,Highly_Educated_Employment_Rate,
2024,FR,74.08888888888889,64.57222222222222,78.62222222222222,-14.049999999999997,Highly_Educated_Employment_Rate,
2024,HR,76.93636363636364,73.81666666666668,77.07222222222222,-3.2555555555555458,Highly_Educated_Employment_Rate,
2024,HU,87.85833333333333,79.70833333333333,81.96111111111111,-2.25277777777778,Highly_Educated_Employment_Rate,
2024,IE,86.75625,77.7235294117647,81.67777777777778,-3.9542483660130756,Highly_Educated_Employment_Rate,
2024,IS,92.74666666666667,88.42666666666668,86.48333333333333,1.9433333333333422,Highly_Educated_Employment_Rate,
2024,IT,73.04705882352941,61.84444444444445,76.23333333333333,-14.388888888888886,Highly_Educated_Employment_Rate,
2024,LT,90.8111111111111,80.68125,82.6888888888889,-2.0076388888888914,Highly_Educated_Employment_Rate,
2024,LU,84.19411764705882,74.77499999999999,78.23529411764706,-3.4602941176470665,Highly_Educated_Employment_Rate,
2024,LV,85.75,64.67058823529412,82.06666666666666,-17.396078431372544,Highly_Educated_Employment_Rate,
2024,MK,88.66666666666667,70.24375,74.48888888888888,-4.245138888888874,Highly_Educated_Employment_Rate,
2024,NL,82.80000000000001,66.8111111111111,82.94444444444444,-16.13333333333334,Highly_Educated_Employment_Rate,
2024,NO,86.09375,70.12666666666668,81.73333333333333,-11.606666666666655,Highly_Educated_Employment_Rate,
2024,PL,92.25555555555556,85.05333333333333,81.87222222222222,3.1811111111111074,Highly_Educated_Employment_Rate,
2024,PT,77.80666666666666,72.31875,81.85,-9.53125,Highly_Educated_Employment_Rate,
2024,RO,,72.55,80.0,-7.450000000000003,Highly_Educated_Employment_Rate,
2024,RS,,58.03333333333333,75.37222222222222,-17.33888888888889,Highly_Educated_Employment_Rate,
2024,SE,85.78125,71.04666666666667,80.88333333333334,-9.836666666666673,Highly_Educated_Employment_Rate,
2024,SI,88.71666666666665,70.36428571428571,81.05000000000001,-10.685714285714297,Highly_Educated_Employment_Rate,
2024,SK,,,79.43333333333334,,Highly_Educated_Employment_Rate,
2025,AT,78.17222222222222,66.1470588235294,80.25,-14.102941176470594,Highly_Educated_Employment_Rate,
2025,BA,,,73.00555555555555,,Highly_Educated_Employment_Rate,
2025,BE,78.56666666666666,64.66875,77.98888888888888,-13.320138888888877,Highly_Educated_Employment_Rate,
2025,BG,,72.68,82.27777777777777,-9.597777777777765,Highly_Educated_Employment_Rate,
2025,CH,81.02222222222223,61.82777777777778,82.44444444444444,-20.61666666666666,Highly_Educated_Employment_Rate,
2025,CY,80.2764705882353,67.3,82.03333333333333,-14.733333333333334,Highly_Educated_Employment_Rate,
2025,CZ,89.42666666666668,80.775,80.97222222222223,-0.19722222222222285,Highly_Educated_Employment_Rate,
2025,DE,79.36111111111111,60.62222222222223,81.63333333333334,-21.011111111111113,Highly_Educated_Employment_Rate,
2025,EE,82.24,69.8,83.69444444444444,-13.894444444444446,Highly_Educated_Employment_Rate,
2025,EL,46.355555555555554,66.49375,74.19999999999999,-7.706249999999983,Highly_Educated_Employment_Rate,
2025,ES,76.50555555555555,62.48888888888889,76.76111111111112,-14.272222222222233,Highly_Educated_Employment_Rate,
2025,FI,80.05714285714285,72.52499999999999,79.56666666666666,-7.041666666666671,Highly_Educated_Employment_Rate,
2025,FR,76.86470588235295,63.49444444444445,78.85,-15.355555555555547,Highly_Educated_Employment_Rate,
2025,HR,77.43333333333334,83.81,77.9388888888889,5.871111111111105,Highly_Educated_Employment_Rate,
2025,HU,75.46666666666667,77.68571428571428,82.16111111111111,-4.475396825396828,Highly_Educated_Employment_Rate,
2025,IE,88.1125,79.48823529411764,81.37222222222222,-1.8839869281045765,Highly_Educated_Employment_Rate,
2025,IT,73.53529411764706,62.417647058823526,76.78333333333333,-14.365686274509805,Highly_Educated_Employment_Rate,
2025,LT,88.89090909090909,80.79375,83.58888888888889,-2.7951388888888857,Highly_Educated_Employment_Rate,
2025,LU,86.40625,74.47500000000001,80.29375,-5.818749999999994,Highly_Educated_Employment_Rate,
2025,LV,,65.88823529411764,83.39444444444445,-17.50620915032681,Highly_Educated_Employment_Rate,
2025,MK,78.60000000000001,75.5625,74.25555555555555,1.3069444444444542,Highly_Educated_Employment_Rate,
2025,NL,79.26666666666667,67.94999999999999,82.69444444444444,-14.744444444444454,Highly_Educated_Employment_Rate,
2025,NO,83.53125,71.675,81.27777777777777,-9.602777777777774,Highly_Educated_Employment_Rate,
2025,PL,93.8111111111111,85.76875,82.19444444444444,3.5743055555555543,Highly_Educated_Employment_Rate,
2025,PT,86.87333333333332,76.55,82.12222222222222,-5.572222222222223,Highly_Educated_Employment_Rate,
2025,RO,,71.6125,80.39444444444445,-8.781944444444449,Highly_Educated_Employment_Rate,
2025,RS,,59.85,76.34444444444445,-16.494444444444447,Highly_Educated_Employment_Rate,
2025,SE,85.16875,70.24375,81.08888888888889,-10.845138888888883,Highly_Educated_Employment_Rate,
2025,SI,77.73333333333333,66.04166666666667,81.40555555555555,-15.36388888888888,Highly_Educated_Employment_Rate,
2025,SK,,86.7,80.5611111111111,6.1388888888889,Highly_Educated_Employment_Rate,
1995,AT,15.666666666666666,11.614285714285714,6.7,4.914285714285714,Temporary_Contract_Rate,
1995,BE,7.3999999999999995,6.85,6.7,0.14999999999999947,Temporary_Contract_Rate,
1995,DE,12.5,17.6,11.989999999999998,5.610000000000003,Temporary_Contract_Rate,
1995,DK,,,12.55,,Temporary_Contract_Rate,
1995,EL,23.616666666666664,30.9875,11.0,19.9875,Temporary_Contract_Rate,
1995,ES,52.86666666666667,69.2,36.33,32.870000000000005,Temporary_Contract_Rate,
1995,FI,,55.95,19.21,36.74,Temporary_Contract_Rate,
1995,FR,10.383333333333333,25.5,14.719999999999999,10.780000000000001,Temporary_Contract_Rate,
1995,IS,,,7.4875,,Temporary_Contract_Rate,
1995,NO,17.925,34.480000000000004,14.8,19.680000000000003,Temporary_Contract_Rate,
1995,UK,13.616666666666667,17.8375,7.12,10.717499999999998,Temporary_Contract_Rate,
1996,AT,7.840000000000001,12.771428571428572,8.59,4.181428571428572,Temporary_Contract_Rate,
1996,BE,9.414285714285715,9.733333333333333,7.477777777777778,2.2555555555555546,Temporary_Contract_Rate,
1996,CH,16.575,21.6875,12.7,8.9875,Temporary_Contract_Rate,
1996,DE,15.125,18.575,13.280000000000001,5.294999999999998,Temporary_Contract_Rate,
1996,DK,,22.975,11.59,11.385000000000002,Temporary_Contract_Rate,
1996,EL,30.599999999999998,31.7625,12.01,19.752499999999998,Temporary_Contract_Rate,
1996,ES,43.575,53.9125,35.489999999999995,18.422500000000007,Temporary_Contract_Rate,
1996,FI,,39.475,20.2,19.275000000000002,Temporary_Contract_Rate,
1996,FR,10.216666666666667,23.8875,15.23,8.657499999999999,Temporary_Contract_Rate,
1996,IS,,,7.4375,,Temporary_Contract_Rate,
1996,LU,3.8285714285714287,,4.328571428571428,,Temporary_Contract_Rate,
1996,NO,16.740000000000002,24.266666666666666,14.59,9.676666666666666,Temporary_Contract_Rate,
1996,UK,16.285714285714285,15.157142857142857,7.33,7.8271428571428565,Temporary_Contract_Rate,
1997,AT,8.375,14.057142857142859,9.725,4.332142857142859,Temporary_Contract_Rate,
1997,BE,8.925,10.833333333333334,7.609999999999999,3.2233333333333345,Temporary_Contract_Rate,
1997,CH,16.02857142857143,16.225,12.16,4.065000000000001,Temporary_Contract_Rate,
1997,CZ,20.7,,12.040000000000001,,Temporary_Contract_Rate,
1997,DE,16.3625,19.375,14.419999999999998,4.955000000000002,Temporary_Contract_Rate,
1997,DK,,23.759999999999998,11.73,12.029999999999998,Temporary_Contract_Rate,
1997,EL,36.25,28.7375,11.819999999999999,16.917500000000004,Temporary_Contract_Rate,
1997,ES,46.2625,57.4625,35.38,22.082499999999996,Temporary_Contract_Rate,
1997,FI,55.175,42.86,19.03,23.83,Temporary_Contract_Rate,
1997,FR,17.6,27.8875,15.959999999999999,11.9275,Temporary_Contract_Rate,
1997,IS,,,7.1375,,Temporary_Contract_Rate,
1997,LU,3.6333333333333333,,3.185714285714286,,Temporary_Contract_Rate,
1997,NO,11.42,15.16,13.6,1.5600000000000005,Temporary_Contract_Rate,
1997,SE,,27.4,14.59,12.809999999999999,Temporary_Contract_Rate,
1997,UK,16.585714285714285,18.55,7.6,10.950000000000001,Temporary_Contract_Rate,
1998,AT,6.975,11.757142857142856,8.55,3.2071428571428555,Temporary_Contract_Rate,
1998,BE,10.8625,12.183333333333332,9.360000000000001,2.8233333333333306,Temporary_Contract_Rate,
1998,CH,14.575,18.8875,12.88,6.0074999999999985,Temporary_Contract_Rate,
1998,CZ,10.3,,10.2,,Temporary_Contract_Rate,
1998,DE,17.05,20.325,15.1,5.225,Temporary_Contract_Rate,
1998,DK,,26.78,10.5,16.28,Temporary_Contract_Rate,
1998,EE,,1.35,2.466666666666667,-1.1166666666666667,Temporary_Contract_Rate,
1998,EL,22.7,32.7,13.88,18.82,Temporary_Contract_Rate,
1998,ES,31.62857142857143,57.9375,34.589999999999996,23.347500000000004,Temporary_Contract_Rate,
1998,FI,37.974999999999994,30.5,19.59,10.91,Temporary_Contract_Rate,
1998,FR,20.042857142857144,25.3375,17.16,8.177499999999998,Temporary_Contract_Rate,
1998,IE,,9.9,8.48,1.42,Temporary_Contract_Rate,
1998,IS,,,6.257142857142857,,Temporary_Contract_Rate,
1998,LT,,,7.140000000000001,,Temporary_Contract_Rate,
1998,LU,4.3999999999999995,,4.814285714285715,,Temporary_Contract_Rate,
1998,NO,10.35,22.666666666666668,11.959999999999999,10.706666666666669,Temporary_Contract_Rate,
1998,SE,16.933333333333334,24.75,15.829999999999998,8.920000000000002,Temporary_Contract_Rate,
1998,UK,15.485714285714286,16.525,7.209999999999999,9.315,Temporary_Contract_Rate,
1999,AT,14.5,10.771428571428572,10.675,0.09642857142857153,Temporary_Contract_Rate,
1999,BE,17.150000000000002,18.666666666666668,12.35,6.316666666666668,Temporary_Contract_Rate,
1999,CH,15.225000000000001,16.1625,13.580000000000002,2.5824999999999996,Temporary_Contract_Rate,
1999,CY,30.650000000000002,45.025,8.18,36.845,Temporary_Contract_Rate,
1999,CZ,,,10.55,,Temporary_Contract_Rate,
1999,DE,14.76,21.7875,15.91,5.877500000000001,Temporary_Contract_Rate,
1999,DK,29.099999999999998,22.2,10.99,11.209999999999999,Temporary_Contract_Rate,
1999,EE,,2.075,1.9000000000000001,0.17500000000000004,Temporary_Contract_Rate,
1999,EL,18.48,31.375,13.73,17.645,Temporary_Contract_Rate,
1999,ES,48.9875,48.96,34.040000000000006,14.919999999999995,Temporary_Contract_Rate,
1999,FI,27.0,42.075,20.15,21.925000000000004,Temporary_Contract_Rate,
1999,FR,12.766666666666666,28.125,17.259999999999998,10.865000000000002,Temporary_Contract_Rate,
1999,IE,,,5.01,,Temporary_Contract_Rate,
1999,IS,,,5.914285714285714,,Temporary_Contract_Rate,
1999,LT,,,6.6875,,Temporary_Contract_Rate,
1999,LU,5.733333333333333,,5.9625,,Temporary_Contract_Rate,
1999,NL,19.0875,27.6375,13.0,14.6375,Temporary_Contract_Rate,
1999,NO,16.566666666666666,18.400000000000002,11.87,6.530000000000003,Temporary_Contract_Rate,
1999,PT,,45.125,19.21,25.915,Temporary_Contract_Rate,
1999,SE,17.5,31.4,16.44,14.959999999999997,Temporary_Contract_Rate,
1999,UK,14.714285714285714,14.314285714285715,7.1,7.214285714285715,Temporary_Contract_Rate,
2000,AT,10.883333333333333,11.971428571428572,9.622222222222222,2.3492063492063497,Temporary_Contract_Rate,
2000,BE,22.342857142857145,24.0,10.290000000000001,13.709999999999999,Temporary_Contract_Rate,
2000,CH,14.4625,19.875,13.41,6.465,Temporary_Contract_Rate,
2000,CY,40.51428571428572,53.975,7.209999999999999,46.765,Temporary_Contract_Rate,
2000,CZ,12.9,,10.73,,Temporary_Contract_Rate,
2000,DE,17.6875,20.6,15.709999999999999,4.890000000000002,Temporary_Contract_Rate,
2000,DK,,17.575,11.040000000000001,6.534999999999998,Temporary_Contract_Rate,
2000,EE,,,1.9333333333333333,,Temporary_Contract_Rate,
2000,EL,26.860000000000003,23.95,14.34,9.61,Temporary_Contract_Rate,
2000,ES,53.8875,56.9,33.07,23.83,Temporary_Contract_Rate,
2000,FI,,37.5,20.020000000000003,17.479999999999997,Temporary_Contract_Rate,
2000,FR,14.483333333333334,29.7,18.56,11.14,Temporary_Contract_Rate,
2000,IE,,,5.17,,Temporary_Contract_Rate,
2000,IS,,,6.628571428571428,,Temporary_Contract_Rate,
2000,LT,,,4.9,,Temporary_Contract_Rate,
2000,LU,2.6166666666666667,7.5,6.25,1.25,Temporary_Contract_Rate,
2000,NL,22.4375,31.533333333333335,14.27,17.263333333333335,Temporary_Contract_Rate,
2000,NO,12.48,14.783333333333333,11.0,3.783333333333333,Temporary_Contract_Rate,
2000,PT,,40.483333333333334,20.78,19.703333333333333,Temporary_Contract_Rate,
2000,SE,18.475,31.125,17.14,13.985,Temporary_Contract_Rate,
2000,UK,17.4,19.4375,6.890000000000001,12.5475,Temporary_Contract_Rate,
2001,AT,11.716666666666667,11.666666666666666,9.43,2.2366666666666664,Temporary_Contract_Rate,
2001,BE,13.828571428571427,21.916666666666668,9.84,12.076666666666668,Temporary_Contract_Rate,
2001,BG,,,7.81,,Temporary_Contract_Rate,
2001,CH,16.4125,22.2125,13.36,8.8525,Temporary_Contract_Rate,
2001,CY,31.54285714285714,55.5375,7.01,48.5275,Temporary_Contract_Rate,
2001,CZ,10.7,15.199999999999998,10.620000000000001,4.5799999999999965,Temporary_Contract_Rate,
2001,DE,17.125,20.5625,15.540000000000001,5.022499999999999,Temporary_Contract_Rate,
2001,DK,,18.275,10.43,7.844999999999999,Temporary_Contract_Rate,
2001,EE,,,2.7,,Temporary_Contract_Rate,
2001,EL,23.425,22.7,14.3,8.399999999999999,Temporary_Contract_Rate,
2001,ES,57.7125,61.0125,32.230000000000004,28.7825,Temporary_Contract_Rate,
2001,FI,20.333333333333332,35.28,20.32,14.96,Temporary_Contract_Rate,
2001,FR,12.728571428571428,28.475,17.759999999999998,10.715000000000003,Temporary_Contract_Rate,
2001,HU,,,8.27,,Temporary_Contract_Rate,
2001,IE,,7.3,4.58,2.7199999999999998,Temporary_Contract_Rate,
2001,IS,,,6.1,,Temporary_Contract_Rate,
2001,LT,,,7.011111111111111,,Temporary_Contract_Rate,
2001,LU,7.571428571428571,8.95,6.0249999999999995,2.925,Temporary_Contract_Rate,
2001,NL,17.65,32.0625,14.580000000000002,17.482499999999998,Temporary_Contract_Rate,
2001,NO,14.65,19.016666666666666,10.25,8.766666666666666,Temporary_Contract_Rate,
2001,PT,,57.38333333333333,20.580000000000002,36.80333333333333,Temporary_Contract_Rate,
2001,SE,21.4125,33.5875,18.36,15.2275,Temporary_Contract_Rate,
2001,UK,15.4,20.6625,6.94,13.7225,Temporary_Contract_Rate,
2002,AT,9.26,13.471428571428572,10.4125,3.058928571428572,Temporary_Contract_Rate,
2002,BE,11.433333333333332,12.075,9.47,2.6049999999999986,Temporary_Contract_Rate,
2002,BG,,,7.01,,Temporary_Contract_Rate,
2002,CH,12.059999999999999,20.6,13.85,6.750000000000002,Temporary_Contract_Rate,
2002,CY,27.842857142857145,50.175,5.33,44.845,Temporary_Contract_Rate,
2002,CZ,10.58,36.528571428571425,10.22,26.308571428571426,Temporary_Contract_Rate,
2002,DE,16.3625,21.0,15.16,5.84,Temporary_Contract_Rate,
2002,DK,20.8,21.240000000000002,9.85,11.390000000000002,Temporary_Contract_Rate,
2002,EE,,,2.325,,Temporary_Contract_Rate,
2002,EL,15.86,18.6625,12.35,6.312500000000002,Temporary_Contract_Rate,
2002,ES,55.5,56.85,31.860000000000003,24.99,Temporary_Contract_Rate,
2002,FI,15.9,32.6,19.84,12.760000000000002,Temporary_Contract_Rate,
2002,FR,11.757142857142856,26.875,17.009999999999998,9.865000000000002,Temporary_Contract_Rate,
2002,HU,,,8.24,,Temporary_Contract_Rate,
2002,IE,,10.5,4.6899999999999995,5.8100000000000005,Temporary_Contract_Rate,
2002,IS,,,6.642857142857143,,Temporary_Contract_Rate,
2002,LT,,,7.720000000000001,,Temporary_Contract_Rate,
2002,LU,3.942857142857143,7.8500000000000005,7.4375,0.41250000000000053,Temporary_Contract_Rate,
