YEAR,period,country,country_code,country_key,iso3,is_aggregate,metric_key,metric_label,unit,native_value,eu_migrant_value,extra_eu_migrant_value,gap_extra_eu_vs_native_pp,ratio_foreign_vs_native
2016,2014-2019,Slovenia,SI,SVN,SVN,0,incarceration,Foreign prison-population representation,ratio,90.97836470099246,,9.021635299007562,-81.9567294019849,0.09916242535967618
2016,2014-2019,Sweden,SE,SWE,SWE,0,incarceration,Foreign prison-population representation,ratio,52.26229301681061,,22.516726621222517,-29.745566395588092,0.43084077106949403
2016,2014-2019,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,ratio,97.78754228241027,,2.2124577175897215,-95.57508456482054,0.022625149031766715
2016,2014-2019,Kosovo,XK,XKX,XKX,0,incarceration,Foreign prison-population representation,ratio,94.53883355733996,,5.4611664426600495,-89.07766711467991,0.05776638273570118
2017,2014-2019,Albania,AL,ALB,ALB,0,incarceration,Foreign prison-population representation,ratio,98.21997019374068,,1.7800298062593145,-96.43994038748136,0.018122890922774394
2017,2014-2019,Austria,AT,AUT,AUT,0,incarceration,Foreign prison-population representation,ratio,45.42472271554468,,54.57527728445532,9.150554568910636,1.2014443682179978
2017,2014-2019,Belgium,BE,BEL,BEL,0,incarceration,Foreign prison-population representation,ratio,55.811285173867105,,44.188714826132895,-11.62257034773421,0.7917523255103911
2017,2014-2019,Bulgaria,BG,BGR,BGR,0,incarceration,Foreign prison-population representation,ratio,97.33828177918265,,2.6617182208173404,-94.67656355836532,0.027345029850183684
2017,2014-2019,Bosnia and Herzegovina,BA,BIH,BIH,0,incarceration,Foreign prison-population representation,ratio,98.86524822695036,,1.1347517730496455,-97.73049645390071,0.011477761836441894
2017,2014-2019,Switzerland,CH,CHE,CHE,0,incarceration,Foreign prison-population representation,ratio,29.692289625351552,,70.30771037464845,40.6154207492969,2.367877696929747
2017,2014-2019,Cyprus,CY,CYP,CYP,0,incarceration,Foreign prison-population representation,ratio,74.49263527205639,,25.505852463478814,-48.98678280857757,0.34239428327818267
2017,2014-2019,Czechia,CZ,CZE,CZE,0,incarceration,Foreign prison-population representation,ratio,91.81370026649117,,8.186299733508818,-83.62740053298235,0.08916207177957007
2017,2014-2019,Denmark,DK,DNK,DNK,0,incarceration,Foreign prison-population representation,ratio,71.67932916554037,,28.320670834459634,-43.35865833108073,0.3951023421139203
2017,2014-2019,Spain,ES,ESP,ESP,0,incarceration,Foreign prison-population representation,ratio,71.86459082703296,,28.138819513254514,-43.72577131377844,0.39155332535017606
2017,2014-2019,Estonia,EE,EST,EST,0,incarceration,Foreign prison-population representation,ratio,63.42283368089093,,36.577166319109075,-26.845667361781857,0.5767192065738563
2017,2014-2019,Finland,FI,FIN,FIN,0,incarceration,Foreign prison-population representation,ratio,81.9923518164436,,18.00764818355641,-63.98470363288719,0.2196259502821697
2017,2014-2019,France,FR,FRA,FRA,0,incarceration,Foreign prison-population representation,ratio,77.64664922242851,,22.35335077757149,-55.293298444857015,0.28788558168862544
2017,2014-2019,Greece,EL,GRC,GRC,0,incarceration,Foreign prison-population representation,ratio,47.148101191907735,,52.851898808092265,5.703797616184531,1.1209761893266552
2017,2014-2019,Croatia,HR,HRV,HRV,0,incarceration,Foreign prison-population representation,ratio,91.28532902329198,,7.053407167280419,-84.23192185601155,0.0772676972603199
2017,2014-2019,Hungary,HU,HUN,HUN,0,incarceration,Foreign prison-population representation,ratio,95.03550511672083,,4.964551960872169,-90.07095315584866,0.05223891802095226
2017,2014-2019,Iceland,IS,ISL,ISL,0,incarceration,Foreign prison-population representation,ratio,77.37337314778297,,22.626626852217026,-54.74674629556594,0.2924342823854948
2017,2014-2019,Italy,IT,ITA,ITA,0,incarceration,Foreign prison-population representation,ratio,65.60350273879757,,34.39649726120242,-31.207005477595153,0.5243088528085637
2017,2014-2019,Liechtenstein,LI,LIE,LIE,0,incarceration,Foreign prison-population representation,ratio,16.439282895478634,,83.56071710452137,67.12143420904275,5.082990397805213
2017,2014-2019,Lithuania,LT,LTU,LTU,0,incarceration,Foreign prison-population representation,ratio,98.27250754313972,,1.7274924568602679,-96.54501508627946,0.017578593444376414
2017,2014-2019,Luxembourg,LU,LUX,LUX,0,incarceration,Foreign prison-population representation,ratio,27.92448112028007,,72.07551887971994,44.151037759439866,2.5810871317274113
2017,2014-2019,Latvia,LV,LVA,LVA,0,incarceration,Foreign prison-population representation,ratio,97.50332864249495,,2.4966713575050465,-95.0066572849899,0.025606011530737837
2017,2014-2019,North Macedonia,MK,MKD,MKD,0,incarceration,Foreign prison-population representation,ratio,95.61211899935792,,4.387881000642083,-91.22423799871584,0.045892519134227636
2017,2014-2019,Malta,MT,MLT,MLT,0,incarceration,Foreign prison-population representation,ratio,57.86766750069503,,42.13233249930498,-15.735335001390048,0.7280807110257026
2017,2014-2019,Montenegro,ME,MNE,MNE,0,incarceration,Foreign prison-population representation,ratio,83.2890613571093,,16.711708590303285,-66.57735276680602,0.2006470996071181
2017,2014-2019,Netherlands,NL,NLD,NLD,0,incarceration,Foreign prison-population representation,ratio,81.08333958086101,,18.91666041913901,-62.166679161722,0.233298979999143
2017,2014-2019,Norway,NO,NOR,NOR,0,incarceration,Foreign prison-population representation,ratio,66.54663119021302,,31.892514829644682,-34.65411636056834,0.47925062860785494
2017,2014-2019,Poland,PL,POL,POL,0,incarceration,Foreign prison-population representation,ratio,98.866813415905,,1.1331865840950002,-97.73362683181,0.01146174884112024
2017,2014-2019,Portugal,PT,PRT,PRT,0,incarceration,Foreign prison-population representation,ratio,84.07301227003255,,15.926987729967438,-68.14602454006511,0.18944233470322008
2017,2014-2019,Romania,RO,ROU,ROU,0,incarceration,Foreign prison-population representation,ratio,98.78040864053642,,1.2196337874113732,-97.56077485312505,0.012346919841662543
2017,2014-2019,Serbia,RS,SRB,SRB,0,incarceration,Foreign prison-population representation,ratio,96.76137037543909,,3.2386296245609234,-93.52274075087816,0.033470274470017054
2017,2014-2019,Slovakia,SK,SVK,SVK,0,incarceration,Foreign prison-population representation,ratio,97.8161077111383,,2.1838922888616894,-95.63221542227662,0.022326509814835024
2017,2014-2019,Sweden,SE,SWE,SWE,0,incarceration,Foreign prison-population representation,ratio,50.90136148737644,,21.704944057010554,-29.196417430365887,0.42641185663360676
2017,2014-2019,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,ratio,97.22040097566423,,2.779599024335767,-94.44080195132847,0.028590696977597772
2017,2014-2019,Kosovo,XK,XKX,XKX,0,incarceration,Foreign prison-population representation,ratio,87.41979809620905,,6.729202912201772,-80.69059518400728,0.07697573157050774
2018,2014-2019,Albania,AL,ALB,ALB,0,incarceration,Foreign prison-population representation,ratio,98.30691793260029,,1.6930820673997178,-96.61383586520057,0.01722241021288556
2018,2014-2019,Austria,AT,AUT,AUT,0,incarceration,Foreign prison-population representation,ratio,45.11625297026177,,54.88374702973823,9.767494059476462,1.2164961275909743
2018,2014-2019,Belgium,BE,BEL,BEL,0,incarceration,Foreign prison-population representation,ratio,55.608626009803864,,44.39137399019613,-11.217252019607734,0.7982821582818803
2018,2014-2019,Bulgaria,BG,BGR,BGR,0,incarceration,Foreign prison-population representation,ratio,97.57936590297895,,2.4206340970210545,-95.1587318059579,0.02480682339571502
2018,2014-2019,Bosnia and Herzegovina,BA,BIH,BIH,0,incarceration,Foreign prison-population representation,ratio,98.83481836874572,,1.1651816312542838,-97.66963673749143,0.011789181692094313
2018,2014-2019,Switzerland,CH,CHE,CHE,0,incarceration,Foreign prison-population representation,ratio,29.12758128213036,,70.87241871786965,41.744837435739285,2.433172120657665
2018,2014-2019,Cyprus,CY,CYP,CYP,0,incarceration,Foreign prison-population representation,ratio,55.41252787350497,,44.58892010077901,-10.823607772725957,0.804672188978024
2018,2014-2019,Czechia,CZ,CZE,CZE,0,incarceration,Foreign prison-population representation,ratio,91.80610421499001,,8.193895785009982,-83.61220842998003,0.08925218922068245
2018,2014-2019,Denmark,DK,DNK,DNK,0,incarceration,Foreign prison-population representation,ratio,71.41659545469295,,28.58313412009043,-42.83346133460252,0.40023098186224393
2018,2014-2019,Spain,ES,ESP,ESP,0,incarceration,Foreign prison-population representation,ratio,71.91719257336145,,28.082807426638556,-43.834385146722894,0.3904880936222835
2018,2014-2019,Estonia,EE,EST,EST,0,incarceration,Foreign prison-population representation,ratio,64.55111533190163,,35.44888466809838,-29.102230663803248,0.5491599097216417
2018,2014-2019,Finland,FI,FIN,FIN,0,incarceration,Foreign prison-population representation,ratio,82.98356603159203,,17.016101700546912,-65.96746433104512,0.20505387408958597
2018,2014-2019,France,FR,FRA,FRA,0,incarceration,Foreign prison-population representation,ratio,76.9465802040913,,23.05343404829478,-53.89314615579653,0.2996031011014185
2018,2014-2019,Greece,EL,GRC,GRC,0,incarceration,Foreign prison-population representation,ratio,45.35389033393811,,54.64610966606188,9.292219332123771,1.2048825197509119
2018,2014-2019,Croatia,HR,HRV,HRV,0,incarceration,Foreign prison-population representation,ratio,90.2702587881142,,9.729437754903865,-80.54082103321034,0.10778121039556532
2018,2014-2019,Hungary,HU,HUN,HUN,0,incarceration,Foreign prison-population representation,ratio,95.38116289702381,,4.618776385526661,-90.76238651149716,0.04842440839721383
2018,2014-2019,Ireland,IE,IRL,IRL,0,incarceration,Foreign prison-population representation,ratio,86.87543582870511,,13.12481144999283,-73.75062437871227,0.15107620842180766
2018,2014-2019,Iceland,IS,ISL,ISL,0,incarceration,Foreign prison-population representation,ratio,77.2039079015026,,22.7960920984974,-54.40781580300521,0.29527122030637165
2018,2014-2019,Italy,IT,ITA,ITA,0,incarceration,Foreign prison-population representation,ratio,66.01723573937645,,33.982764260623554,-32.03447147875289,0.5147559403241463
2018,2014-2019,Liechtenstein,LI,LIE,LIE,0,incarceration,Foreign prison-population representation,ratio,14.284462744754478,,85.71553725524552,71.43107451049104,6.000613308800982
2018,2014-2019,Lithuania,LT,LTU,LTU,0,incarceration,Foreign prison-population representation,ratio,98.07247609021617,,1.9275239097838404,-96.14495218043233,0.019654076114186462
2018,2014-2019,Luxembourg,LU,LUX,LUX,0,incarceration,Foreign prison-population representation,ratio,25.152620364197286,,74.8473796358027,49.694759271605406,2.9757289122186994
2018,2014-2019,Latvia,LV,LVA,LVA,0,incarceration,Foreign prison-population representation,ratio,97.61505587097436,,2.3849441290256395,-95.23011174194872,0.024432134036556932
2018,2014-2019,Malta,MT,MLT,MLT,0,incarceration,Foreign prison-population representation,ratio,59.52712462101003,,40.47287537898996,-19.05424924202007,0.6799064399073143
2018,2014-2019,Montenegro,ME,MNE,MNE,0,incarceration,Foreign prison-population representation,ratio,84.53391128538169,,15.466854552138217,-69.06705673324348,0.18296627136916682
2018,2014-2019,Netherlands,NL,NLD,NLD,0,incarceration,Foreign prison-population representation,ratio,80.57956184255175,,19.42052652414885,-61.1590353184029,0.24101057489113112
2018,2014-2019,Norway,NO,NOR,NOR,0,incarceration,Foreign prison-population representation,ratio,66.76323399584217,,31.548261658628018,-35.21497233721415,0.4725394467948146
2018,2014-2019,Poland,PL,POL,POL,0,incarceration,Foreign prison-population representation,ratio,98.57040992064894,,1.4295900793510563,-97.14081984129788,0.014503237639996665
2018,2014-2019,Portugal,PT,PRT,PRT,0,incarceration,Foreign prison-population representation,ratio,84.8859063261312,,15.114017613954864,-69.77188871217635,0.17805096591520017
2018,2014-2019,Romania,RO,ROU,ROU,0,incarceration,Foreign prison-population representation,ratio,98.78316392691137,,1.2168360730886392,-97.56632785382273,0.012318253685303739
2018,2014-2019,Serbia,RS,SRB,SRB,0,incarceration,Foreign prison-population representation,ratio,97.0839640240988,,2.9160359759011887,-94.16792804819761,0.030036226942457264
2018,2014-2019,Slovakia,SK,SVK,SVK,0,incarceration,Foreign prison-population representation,ratio,97.9696884133731,,2.030311586626882,-95.93937682674623,0.02072387510369727
2018,2014-2019,Slovenia,SI,SVN,SVN,0,incarceration,Foreign prison-population representation,ratio,85.95867112648111,,14.041328873518907,-71.9173422529622,0.1633497666902999
2018,2014-2019,Sweden,SE,SWE,SWE,0,incarceration,Foreign prison-population representation,ratio,50.27800227066229,,21.573397296259884,-28.704604974402407,0.42908222924458106
2018,2014-2019,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,ratio,96.76108958590409,,3.238910414095908,-93.52217917180818,0.03347327348169655
2018,2014-2019,Kosovo,XK,XKX,XKX,0,incarceration,Foreign prison-population representation,ratio,94.76703765725787,,5.232962342742106,-89.53407531451576,0.055219224659823804
2019,2014-2019,Albania,AL,ALB,ALB,0,incarceration,Foreign prison-population representation,ratio,97.76011491501077,,2.239885084989227,-95.52022983002155,0.02291205454224869
2019,2014-2019,Austria,AT,AUT,AUT,0,incarceration,Foreign prison-population representation,ratio,47.15605690175172,,52.84394309824828,5.687886196496564,1.1206183589172247
2019,2014-2019,Belgium,BE,BEL,BEL,0,incarceration,Foreign prison-population representation,ratio,55.7995192974432,,44.200480702556796,-11.599038594886402,0.7921301340777341
2019,2014-2019,Bulgaria,BG,BGR,BGR,0,incarceration,Foreign prison-population representation,ratio,97.87541799755662,,2.1247349050704045,-95.75068309248621,0.021708565322535293
2019,2014-2019,Bosnia and Herzegovina,BA,BIH,BIH,0,incarceration,Foreign prison-population representation,ratio,98.25970548862115,,1.7402945113788488,-96.5194109772423,0.017711171662125342
2019,2014-2019,Switzerland,CH,CHE,CHE,0,incarceration,Foreign prison-population representation,ratio,31.8209385586174,,68.1790614413826,36.3581228827652,2.142584868004124
2019,2014-2019,Cyprus,CY,CYP,CYP,0,incarceration,Foreign prison-population representation,ratio,50.9879973984509,,49.012002601549106,-1.9759947969017944,0.9612458833897677
2019,2014-2019,Czechia,CZ,CZE,CZE,0,incarceration,Foreign prison-population representation,ratio,91.47660414089668,,8.523395859103326,-82.95320828179335,0.09317569163340586
2019,2014-2019,Denmark,DK,DNK,DNK,0,incarceration,Foreign prison-population representation,ratio,70.99475363132974,,29.004995586229033,-41.989758045100714,0.4085512534750064
2019,2014-2019,Spain,ES,ESP,ESP,0,incarceration,Foreign prison-population representation,ratio,71.85433157002521,,28.145668429974798,-43.70866314005041,0.3917045474502202
2019,2014-2019,Estonia,EE,EST,EST,0,incarceration,Foreign prison-population representation,ratio,66.34526230783035,,33.6551115630795,-32.69015074475085,0.5072722662083345
2019,2014-2019,Finland,FI,FIN,FIN,0,incarceration,Foreign prison-population representation,ratio,82.95407171229702,,17.045928287702985,-65.90814342459404,0.2054863364250765
2019,2014-2019,France,FR,FRA,FRA,0,incarceration,Foreign prison-population representation,ratio,76.79639716956763,,23.20360283043237,-53.59279433913525,0.3021444193429863
2019,2014-2019,Greece,EL,GRC,GRC,0,incarceration,Foreign prison-population representation,ratio,42.02555367044044,,57.97444632955957,15.948892659119132,1.379504641014096
2019,2014-2019,Croatia,HR,HRV,HRV,0,incarceration,Foreign prison-population representation,ratio,86.38549923059284,,13.614500769407156,-72.77099846118568,0.15760169114801703
2019,2014-2019,Hungary,HU,HUN,HUN,0,incarceration,Foreign prison-population representation,ratio,95.07161323399474,,4.928386766005258,-90.14322646798948,0.05183867821696977
2019,2014-2019,Ireland,IE,IRL,IRL,0,incarceration,Foreign prison-population representation,ratio,84.6900761421939,,15.3099238578061,-69.3801522843878,0.18077588963435184
2019,2014-2019,Iceland,IS,ISL,ISL,0,incarceration,Foreign prison-population representation,ratio,79.74883812914072,,20.251161870859292,-59.49767625828143,0.25393676379417235
2019,2014-2019,Italy,IT,ITA,ITA,0,incarceration,Foreign prison-population representation,ratio,67.29655910128395,,32.7034248566319,-34.59313424465205,0.4859598364815646
2019,2014-2019,Liechtenstein,LI,LIE,LIE,0,incarceration,Foreign prison-population representation,ratio,16.279669762641895,,83.7203302373581,67.4406604747162,5.142630744849446
2019,2014-2019,Lithuania,LT,LTU,LTU,0,incarceration,Foreign prison-population representation,ratio,97.91464483057473,,2.085355169425277,-95.82928966114946,0.02129768404954788
2019,2014-2019,Luxembourg,LU,LUX,LUX,0,incarceration,Foreign prison-population representation,ratio,26.09444669639238,,73.90555330360762,47.81110660721524,2.832233009708738
2019,2014-2019,Latvia,LV,LVA,LVA,0,incarceration,Foreign prison-population representation,ratio,98.095951356137,,1.9040486438629995,-96.191902712274,0.0194100634892704
2019,2014-2019,Malta,MT,MLT,MLT,0,incarceration,Foreign prison-population representation,ratio,48.27574798460469,,51.7242520153953,3.448504030790609,1.0714334665905196
2019,2014-2019,Montenegro,ME,MNE,MNE,0,incarceration,Foreign prison-population representation,ratio,82.38525438866888,,17.614745611331102,-64.77050877733778,0.21380944614469508
2019,2014-2019,Netherlands,NL,NLD,NLD,0,incarceration,Foreign prison-population representation,ratio,79.79958041899005,,19.487131864096277,-60.31244855489377,0.24420093140563545
2019,2014-2019,Norway,NO,NOR,NOR,0,incarceration,Foreign prison-population representation,ratio,68.85714049445536,,29.85117825256421,-39.005962241891154,0.4335233504935909
2019,2014-2019,Poland,PL,POL,POL,0,incarceration,Foreign prison-population representation,ratio,98.24425008444896,,1.755749915551029,-96.48850016889793,0.017871274034274968
2019,2014-2019,Portugal,PT,PRT,PRT,0,incarceration,Foreign prison-population representation,ratio,84.66823580527485,,15.331764194725153,-69.3364716105497,0.18108047308303526
2019,2014-2019,Romania,RO,ROU,ROU,0,incarceration,Foreign prison-population representation,ratio,98.85800563624329,,1.1419943637567025,-97.71601127248658,0.011551865288065502
2019,2014-2019,Serbia,RS,SRB,SRB,0,incarceration,Foreign prison-population representation,ratio,96.85833213926222,,3.1416678607377846,-93.71666427852443,0.03243570058816125
2019,2014-2019,Slovakia,SK,SVK,SVK,0,incarceration,Foreign prison-population representation,ratio,97.57467216813274,,2.425420866806529,-95.1492513013262,0.024857074206995452
2019,2014-2019,Slovenia,SI,SVN,SVN,0,incarceration,Foreign prison-population representation,ratio,79.87068464687749,,20.12863186816942,-59.74205277870807,0.2520152663916891
2019,2014-2019,Sweden,SE,SWE,SWE,0,incarceration,Foreign prison-population representation,ratio,50.900410925791626,,21.04476556005589,-29.855645365735736,0.413449816559189
2019,2014-2019,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,ratio,96.5693225383231,,3.4306774616768876,-93.13864507664621,0.035525541357250785
2019,2014-2019,Kosovo,XK,XKX,XKX,0,incarceration,Foreign prison-population representation,ratio,94.40726326721145,,5.592212233423198,-88.81505103378825,0.05923497874940971
2020,2020-2024,Albania,AL,ALB,ALB,0,incarceration,Foreign prison-population representation,ratio,97.63762217029723,,2.3623778297027713,-95.27524434059447,0.024195364217108523
2020,2020-2024,Austria,AT,AUT,AUT,0,incarceration,Foreign prison-population representation,ratio,49.36376896693136,,50.63623103306863,1.2724620661372725,1.0257772470126763
2020,2020-2024,Belgium,BE,BEL,BEL,0,incarceration,Foreign prison-population representation,ratio,55.65311781783861,,44.346786459893806,-11.306331357944806,0.7968428041183208
2020,2020-2024,Bulgaria,BG,BGR,BGR,0,incarceration,Foreign prison-population representation,ratio,97.5364773565981,,2.4636803492237718,-95.07279700737433,0.02525906631030396
2020,2020-2024,Bosnia and Herzegovina,BA,BIH,BIH,0,incarceration,Foreign prison-population representation,ratio,95.75298999267757,,4.247010007322431,-91.50597998535514,0.044353810859036454
2020,2020-2024,Switzerland,CH,CHE,CHE,0,incarceration,Foreign prison-population representation,ratio,29.807636965933582,,70.1925229102583,40.38488594432472,2.354850301970586
2020,2020-2024,Cyprus,CY,CYP,CYP,0,incarceration,Foreign prison-population representation,ratio,56.738649279176876,,43.2613507208231,-13.477298558353773,0.762467053241961
2020,2020-2024,Czechia,CZ,CZE,CZE,0,incarceration,Foreign prison-population representation,ratio,92.04601787186607,,7.953930757435266,-84.0920871144308,0.08641254604308517
2020,2020-2024,Denmark,DK,DNK,DNK,0,incarceration,Foreign prison-population representation,ratio,71.89154110275985,,28.108458897240148,-43.7830822055197,0.39098423077428074
2020,2020-2024,Spain,ES,ESP,ESP,0,incarceration,Foreign prison-population representation,ratio,71.15259207712302,,28.847407922876968,-42.30518415424605,0.40543017591838343
2020,2020-2024,Estonia,EE,EST,EST,0,incarceration,Foreign prison-population representation,ratio,66.73756674113156,,34.02886702473185,-32.70869971639971,0.5098907360037035
2020,2020-2024,Finland,FI,FIN,FIN,0,incarceration,Foreign prison-population representation,ratio,82.76986136054471,,17.230138639455298,-65.53972272108942,0.2081692340210766
2020,2020-2024,France,FR,FRA,FRA,0,incarceration,Foreign prison-population representation,ratio,75.44569488105064,,24.554305118949355,-50.891389762101284,0.3254566765891973
2020,2020-2024,Greece,EL,GRC,GRC,0,incarceration,Foreign prison-population representation,ratio,40.24959164696008,,59.75040835303993,19.500816706079853,1.4844972559504883
2020,2020-2024,Croatia,HR,HRV,HRV,0,incarceration,Foreign prison-population representation,ratio,89.20981423489708,,10.790185765102915,-78.41962846979416,0.12095290027946289
2020,2020-2024,Hungary,HU,HUN,HUN,0,incarceration,Foreign prison-population representation,ratio,94.04253383023693,,5.957525259299659,-88.08500857093728,0.06334926353700789
2020,2020-2024,Ireland,IE,IRL,IRL,0,incarceration,Foreign prison-population representation,ratio,84.46182543255935,,15.537917283077121,-68.92390814948223,0.1839637872317093
2020,2020-2024,Iceland,IS,ISL,ISL,0,incarceration,Foreign prison-population representation,ratio,75.88470954818607,,24.115290451813934,-51.76941909637213,0.31778853204282154
2020,2020-2024,Italy,IT,ITA,ITA,0,incarceration,Foreign prison-population representation,ratio,67.51029680842817,,32.48970319157183,-35.02059361685634,0.48125552289848217
2020,2020-2024,Liechtenstein,LI,LIE,LIE,0,incarceration,Foreign prison-population representation,ratio,33.33496643966488,,66.6650335603351,33.33006712067022,1.9998530276308055
2020,2020-2024,Lithuania,LT,LTU,LTU,0,incarceration,Foreign prison-population representation,ratio,98.08271631823462,,1.9172836817653895,-96.16543263646923,0.01954762014894306
2020,2020-2024,Luxembourg,LU,LUX,LUX,0,incarceration,Foreign prison-population representation,ratio,26.930460090408076,,73.06953990959192,46.13907981918385,2.7132674177971947
2020,2020-2024,Latvia,LV,LVA,LVA,0,incarceration,Foreign prison-population representation,ratio,98.5502233133642,,1.4497766866357895,-97.10044662672841,0.014711044154875985
2020,2020-2024,Malta,MT,MLT,MLT,0,incarceration,Foreign prison-population representation,ratio,38.88905040168232,,61.110949598317674,22.221899196635356,1.5714178918514827
2020,2020-2024,Montenegro,ME,MNE,MNE,0,incarceration,Foreign prison-population representation,ratio,83.70433395373571,,16.296729593193298,-67.40760436054242,0.1946939760873156
2020,2020-2024,Netherlands,NL,NLD,NLD,0,incarceration,Foreign prison-population representation,ratio,79.12734625919857,,20.872653740801436,-58.254692518397135,0.2637855902866828
2020,2020-2024,Norway,NO,NOR,NOR,0,incarceration,Foreign prison-population representation,ratio,71.49732412290695,,28.078092263575282,-43.41923185933166,0.3927152884114634
2020,2020-2024,Poland,PL,POL,POL,0,incarceration,Foreign prison-population representation,ratio,98.1449521172532,,1.8550478827468027,-96.2899042345064,0.018901103344883062
2020,2020-2024,Portugal,PT,PRT,PRT,0,incarceration,Foreign prison-population representation,ratio,84.6200740331901,,15.379925966809918,-69.24014806638017,0.18175268862064017
2020,2020-2024,Romania,RO,ROU,ROU,0,incarceration,Foreign prison-population representation,ratio,98.96105927409063,,1.038940725909353,-97.92211854818127,0.010498480245970469
2020,2020-2024,Serbia,RS,SRB,SRB,0,incarceration,Foreign prison-population representation,ratio,96.33778394636818,,3.66221605363182,-92.67556789273635,0.03801432733464782
2020,2020-2024,Slovakia,SK,SVK,SVK,0,incarceration,Foreign prison-population representation,ratio,97.91807672523485,,2.0819232747651406,-95.83615345046971,0.02126188896261889
2020,2020-2024,Slovenia,SI,SVN,SVN,0,incarceration,Foreign prison-population representation,ratio,71.29052656540239,,28.709473434597598,-42.58105313080479,0.4027109185153702
2020,2020-2024,Sweden,SE,SWE,SWE,0,incarceration,Foreign prison-population representation,ratio,52.21318573332645,,20.0903679051422,-32.122817828184246,0.3847757539206996
2020,2020-2024,Turkey,TR,TUR,TUR,0,incarceration,Foreign prison-population representation,ratio,96.14197191962943,,3.8445906053630954,-92.29738131426633,0.03998868057935205
2020,2020-2024,Kosovo,XK,XKX,XKX,0,incarceration,Foreign prison-population representation,ratio,92.69363032699599,,7.30636967300401,-85.38726065399197,0.07882278045675065
2021,2020-2024,Albania,AL,ALB,ALB,0,incarceration,Foreign prison-population representation,ratio,97.69973144369476,,2.3002685563052263,-95.39946288738953,0.023544266932104024
2021,2020-2024,Austria,AT,AUT,AUT,0,incarceration,Foreign prison-population representation,ratio,50.734897613722154,,49.265102386277846,-1.4697952274443082,0.9710298966475736
2021,2020-2024,Belgium,BE,BEL,BEL,0,incarceration,Foreign prison-population representation,ratio,56.30047320064075,,43.69952679935924,-12.600946401281512,0.7761840054811813
2021,2020-2024,Bulgaria,BG,BGR,BGR,0,incarceration,Foreign prison-population representation,ratio,97.29267478025012,,2.707325219749879,-94.58534956050025,0.027826609000778043
2021,2020-2024,Bosnia and Herzegovina,BA,BIH,BIH,0,incarceration,Foreign prison-population representation,ratio,69.18208373904577,,2.4342745861733204,-66.74780915287245,0.03518648838845883
2021,2020-2024,Switzerland,CH,CHE,CHE,0,incarceration,Foreign prison-population representation,ratio,30.80321694312777,,69.19678305687222,38.393566113744455,2.2464141711117644
2021,2020-2024,Cyprus,CY,CYP,CYP,0,incarceration,Foreign prison-population representation,ratio,47.54732780374096,,52.452672196259044,4.9053443925180815,1.1031676146505154
2021,2020-2024,Czechia,CZ,CZE,CZE,0,incarceration,Foreign prison-population representation,ratio,92.55384530832276,,7.446101846464577,-85.10774346185819,0.08045156656278869
2021,2020-2024,Denmark,DK,DNK,DNK,0,incarceration,Foreign prison-population representation,ratio,74.5618018345291,,25.438198165470894,-49.12360366905821,0.341169305724726
2021,2020-2024,Spain,ES,ESP,ESP,0,incarceration,Foreign prison-population representation,ratio,70.46663082985168,,29.533369170148323,-40.93326165970336,0.4191114123429488
2021,2020-2024,Estonia,EE,EST,EST,0,incarceration,Foreign prison-population representation,ratio,66.8798171296493,,33.1201828703507,-33.75963425929859,0.49521939939138665
2021,2020-2024,Finland,FI,FIN,FIN,0,incarceration,Foreign prison-population representation,ratio,85.02306240827451,,14.976937591725486,-70.04612481654902,0.17615147193601816
2021,2020-2024,France,FR,FRA,FRA,0,incarceration,Foreign prison-population representation,ratio,74.87760358817638,,25.122396411823615,-49.75520717635277,0.3355128263718978
2021,2020-2024,Greece,EL,GRC,GRC,0,incarceration,Foreign prison-population representation,ratio,41.07887246267725,,58.92112753732274,17.842255074645486,1.4343414024047596
2021,2020-2024,Croatia,HR,HRV,HRV,0,incarceration,Foreign prison-population representation,ratio,88.04098207034421,,11.959017929655776,-76.08196414068844,0.13583467208601321
2021,2020-2024,Hungary,HU,HUN,HUN,0,incarceration,Foreign prison-population representation,ratio,89.91032391181638,,10.089676088183612,-79.82064782363277,0.11221932753884324
2021,2020-2024,Ireland,IE,IRL,IRL,0,incarceration,Foreign prison-population representation,ratio,84.89240137866368,,15.107856219184857,-69.78454515947882,0.17796476449989987
2021,2020-2024,Iceland,IS,ISL,ISL,0,incarceration,Foreign prison-population representation,ratio,77.46814404432132,,22.537396121883656,-54.93074792243766,0.29092469427161555
2021,2020-2024,Italy,IT,ITA,ITA,0,incarceration,Foreign prison-population representation,ratio,68.5107112890414,,31.489270674234394,-37.021440614807005,0.459625510839956
2021,2020-2024,Lithuania,LT,LTU,LTU,0,incarceration,Foreign prison-population representation,ratio,96.71654087381737,,3.28345912618263,-93.43308174763473,0.03394930274094937
2021,2020-2024,Luxembourg,LU,LUX,LUX,0,incarceration,Foreign prison-population representation,ratio,27.552120524775624,,72.44647932680863,44.894358802033004,2.629433885557475
2021,2020-2024,Latvia,LV,LVA,LVA,0,incarceration,Foreign prison-population representation,ratio,98.17762963537672,,1.8220719578172138,-96.3555576775595,0.01855893205595035
